"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","FC","FD","FF","FS","I","PE","RB","CA","SG","G","DD","GS","CV","FT","GC","PP","DP"
"683","Breno Vinicius Rodrigues Borges","breno","Breno","https://s.glbimg.com/es/sde/f/2018/04/09/f2c6c8bfe27315c6e7bd65079343b249_FORMATO.png",50408,7,"VAS","zag","Provável",0,3.22,0,-2.45,"Vasco",NA,2,NA,NA,2,NA,3,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"684","Luiz Diallison de Souza Alves","apodi","Apodi","https://s.glbimg.com/es/sde/f/2018/05/24/06dac14706ad2a9b76bba66ae1037d47_FORMATO.png",51042,7,"CHA","lat","Provável",-0.8,5.72,-0.23,2.35,"Chapecoense",1,16,NA,3,5,NA,18,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"685","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/03/20/8fc5425796ec6ab741dfe1de895adb4b_FORMATO.png",50856,7,"COR","zag","Provável",0.2,8.89,-0.09,3.37,"Corinthians",NA,2,NA,1,8,NA,4,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"686","Bruno da Silva Santos","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/05/24/c08c1ffb51c09b59126c4f9ae3771ec7_FORMATO.png",101422,7,"CHA","ata","Nulo",-0.3,0.76,-0.04,0.27,"Chapecoense",NA,2,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Mateus Felipe Santiago Dutra","santiago","Santiago",NA,101481,7,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Isaque Elias Brito","isaque","Isaque",NA,101483,7,"GRE","mei","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Luan Cândido de Almeida","luan-candido","Luan Cândido","https://s.glbimg.com/es/sde/f/2017/12/02/e7ddf5812ba39b07d5ce1a4b9475ebd0_FORMATO.png",100848,7,"PAL","lat","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Marco Antonio Saravia Antinori","marco-saravia","Marco Saravia",NA,101479,7,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Thiago Carleto Alves","thiago-carleto","Thiago Carleto","https://s.glbimg.com/es/sde/f/2018/03/01/c5b5d602b0e56ba728e728a7256ce180_FORMATO.png",51700,7,"ATL","lat","Provável",8.1,17.86,0.92,7.99,"Atlético-PR",2,4,6,6,11,NA,27,11,2,3,1,NA,NA,NA,1,NA,NA,NA
"692","Rodrigo Jorge Medina Ancheta","rodrigo-ancheta","Rodrigo Ancheta",NA,101482,7,"GRE","mei","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Thonny Anderson da Silva Carvalho","thonny-anderson","Thonny Anderson","https://s.glbimg.com/es/sde/f/2018/05/21/c953437a71c9cd2f1052eaf9d828bd6d_FORMATO.png",101484,7,"GRE","mei","Nulo",8,4.42,1.81,3.45,"Grêmio",NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"694","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2018/05/25/feb7d051385e8a92e233d695206c74a6_FORMATO.png",50877,7,"CEA","mei","Suspenso",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Rafael Pereira dos Santos","rafael-pereira","Rafael Pereira","https://s.glbimg.com/es/sde/f/2018/05/25/2546da38d53bd7b523df5946d73067e7_FORMATO.png",51194,7,"CEA","zag","Nulo",6.5,5.02,1.5,2.95,"Ceará",NA,NA,NA,NA,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Leandro Donizete Gonçalves da Silva","leandro-donizete","Leandro Donizete","https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_FORMATO.png",51318,7,"AME","mei","Provável",-1.4,1.49,-0.15,-0.24,"América-MG",NA,10,2,NA,6,NA,12,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"697","Igor Henrique Pereira de Campos","igor-campos","Igor Campos","https://s.glbimg.com/es/sde/f/2018/05/24/97ef928b4d8da38916e72a5166792dc8_FORMATO.png",101421,7,"CHA","gol","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Éverton Augusto de Barros Ribeiro","everton-ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2018/05/04/295690667a6a82986c742697c508ce3d_FORMATO.png",51772,7,"FLA","mei","Provável",9.1,6,1.49,4.42,"Flamengo",NA,9,3,1,15,NA,11,6,1,NA,2,NA,NA,1,NA,NA,NA,NA
"699","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2018/04/12/4ac64e59708b5d650a2eaa4d53c9c1db_FORMATO.png",51495,7,"CEA","zag","Nulo",0,4.41,0,3.85,"Ceará",NA,1,NA,NA,1,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"700","Danilo Aparecido da Silva","danilo-silva","Danilo Silva","https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png",50898,7,"INT","zag","Nulo",0,5,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Antonio Eduardo Pereira dos Santos","kanu","Kanu","https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png",51792,7,"VIT","zag","Provável",0,1.89,0,0,"Vitória",NA,9,NA,1,NA,1,6,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Anderson Vieira Martins","anderson-martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2018/05/26/a5c91b69322a363fec2bc71388110138_FORMATO.png",52618,7,"SAO","zag","Provável",0,7.3,0,3.3,"São Paulo",NA,3,NA,1,2,NA,4,5,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"703","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2018/03/20/8642b2d09ae09e94e978e70d01b2cb69_FORMATO.png",52190,7,"COR","mei","Contundido",0,8.96,0,3,"Corinthians",NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Pedro Roberto Silva Botelho","pedro-botelho","Pedro Botelho","https://s.glbimg.com/es/sde/f/2018/03/21/3c4dc7fc1ea46e31898d6cdb2b37d3c9_FORMATO.png",51779,7,"VIT","lat","Nulo",0,5.35,0,2.28,"Vitória",NA,3,NA,1,NA,NA,14,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"705","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2018/05/18/11b52002e2c6682af718f09f4c143886_FORMATO.png",51413,7,"COR","gol","Provável",5,6.63,0.51,4.5,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA
"706","Victor Leandro Bagy","victor","Victor","https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png",52950,7,"ATL","gol","Provável",-1.8,11.29,-2.09,4.82,"Atlético-MG",NA,NA,NA,NA,1,NA,6,NA,NA,2,NA,13,7,NA,NA,NA,NA,NA
"707","Réver Humberto Alves Araújo","rever","Réver","https://s.glbimg.com/es/sde/f/2018/05/04/92c749b3b7f65713848a1141499c4e6c_FORMATO.png",52253,7,"FLA","zag","Contundido",0,16.24,0,6.3,"Flamengo",NA,NA,1,4,7,NA,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA
"708","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png",54395,7,"ATL","mei","Nulo",0,4.27,0,-0.25,"Atlético-MG",NA,5,1,NA,5,NA,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Gilson Gomes do Nascimento","gilson","Gilson","https://s.glbimg.com/es/sde/f/2018/05/17/f2a32a69c374096c9983b50739da6361_FORMATO.png",52674,7,"BOT","lat","Nulo",0,8.2,0,4.22,"Botafogo",NA,7,1,1,14,NA,24,14,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"710","Luis Ricardo Silva Umbelino","luis-ricardo","Luis Ricardo","https://s.glbimg.com/es/sde/f/2018/05/17/b97d0ae6a2ac460ef42ffa8600c770a6_FORMATO.png",55348,7,"BOT","lat","Nulo",0,4,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Marcos Antônio da Silva Gonçalves","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2018/05/07/a3b6c248ae652fa7693389228af57903_FORMATO.png",60788,7,"AME","ata","Nulo",0,8.56,0,5.02,"América-MG",1,1,2,1,4,NA,12,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"712","João Pedro Vilardi Pinto","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/03/17/e7607f8d20077dbbbeb1d032794914ca_FORMATO.png",101573,7,"FLA","mei","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Renan Henrique Oliveira Vieira","renan-oliveira","Renan Oliveira","https://s.glbimg.com/es/sde/f/2018/05/07/b77d3968ee48567370aabffeb805c67f_FORMATO.png",60822,7,"AME","mei","Nulo",0,3.5,0,-0.5,"América-MG",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Hugo de Souza Nogueira","hugo-souza","Hugo Souza",NA,101574,7,"FLA","gol","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Paulo Henrique Rolim de Genova","paulo-henrique","Paulo Henrique","https://s.glbimg.com/es/sde/f/2018/05/26/1aca13a72ed990c98e463349b3d14ef1_FORMATO.png",101531,7,"SAO","mei","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Anderson Vital da Silva","dede","Dedé","https://s.glbimg.com/es/sde/f/2018/05/18/868bcae1cfa32a1aa3c4c3e884f54c78_FORMATO.png",60819,7,"CRU","zag","Provável",6,10.64,-0.61,8.3,"Cruzeiro",NA,7,2,3,4,NA,6,10,3,3,2,NA,NA,NA,NA,NA,NA,NA
"717","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,7,"INT","lat","Provável",0,6,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Robson Alves de Barros","robson-bambu","Robson Bambu","https://s.glbimg.com/es/sde/f/2018/05/23/814f9acedaa442be28d84da5c00879b9_FORMATO.png",101579,7,"SAN","zag","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Wendel da Silva Costa","wendel","Wendel","https://s.glbimg.com/es/sde/f/2018/01/24/8b7334f12990c3776b07905876f0e801_FORMATO.png",101575,7,"FLA","ata","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Luan Michel de Louzã","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/1f9835d5fb38d7e164ba9852c6be3209_FORMATO.png",60834,7,"AME","ata","Provável",0.3,11.03,-0.2,3.75,"América-MG",2,15,1,6,14,2,15,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Lucas Lourenço Andrade","lucas-lourenco","Lucas Lourenço","https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_FORMATO.png",101580,7,"SAN","mei","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Jael Ferreira Vieira","jael","Jael","https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png",60859,7,"GRE","ata","Contundido",0,2.55,0,-0.65,"Grêmio",NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Michael Rangel dos Santos de Almeida","michael","Michael",NA,101577,7,"FLA","lat","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Rodrigo Eduardo Costa Marinho","rodriguinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2018/03/20/c125fa08820e1bbf4a2640e7108b05d2_FORMATO.png",61033,7,"COR","mei","Provável",0,24.64,0,10.95,"Corinthians",1,8,1,2,10,NA,10,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"725","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,7,"ATL","lat","Nulo",0,6.25,0,3.72,"Atlético-MG",1,10,1,1,2,1,18,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"726","Leonardo Silva Gomes","leo-gomes","Léo Gomes","https://s.glbimg.com/es/sde/f/2018/04/13/e7bc35fcbe8659ecd0e18973caadf901_FORMATO.png",101585,7,"VIT","mei","Nulo",0,1,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_FORMATO.png",68872,7,"INT","gol","Nulo",0,7.72,0,5.2,"Internacional",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"728","Rodrigo Júnior Paula Silva","digao","Digão","https://s.glbimg.com/es/sde/f/2018/05/18/3029b176fbac8f4a0cd982db9afb6df0_FORMATO.png",68886,7,"CRU","zag","Nulo",0,6,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2018/05/01/626ee3be32932606c827bac556a75b1e_FORMATO.png",102599,7,"COR","mei","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Leonardo Moreira Morais","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/20/32e84c4039d121a904d169b4a6a4ad1d_FORMATO.png",69177,7,"FLU","lat","Nulo",0,4.48,0,5,"Fluminense",NA,3,NA,1,2,1,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"731","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,7,"INT","ata","Nulo",0,2.83,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","André Luiz Barretto Silva Lima","andre-lima","André Lima","https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png",68893,7,"VIT","ata","Provável",-0.5,4.7,0.17,1.6,"Vitória",NA,3,1,NA,2,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"733","Welington Pereira Rodrigues","gum","Gum","https://s.glbimg.com/es/sde/f/2018/01/21/fad3eca69c2c4704602fb3e8c9aa074f_FORMATO.png",68887,7,"FLU","zag","Dúvida",1.5,5.28,-0.32,2.5,"Fluminense",1,5,NA,1,1,NA,11,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"734","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,7,"GRE","gol","Nulo",0,6.92,0,1.7,"Grêmio",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"735","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/04/09/f08ba4306c8c31eccc5e4d58f1a65e07_FORMATO.png",68896,7,"VAS","lat","Nulo",0,10,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Anselmo de Moraes","anselmo","Anselmo","https://s.glbimg.com/es/sde/f/2018/05/24/a9ef4e7d008e58991894cc1427fb6ee0_FORMATO.png",68910,7,"SPO","mei","Provável",26.2,18.09,4.93,9.31,"Sport",NA,18,1,3,13,NA,13,34,1,NA,2,NA,NA,NA,1,NA,NA,NA
"737","Leonardo Fabiano da Silva e Silva","leonardo-silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png",68925,7,"ATL","zag","Nulo",0,9.37,0,1.9,"Atlético-MG",NA,NA,NA,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Rodrigo Pimpão Viana","rodrigo-pimpao","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2018/05/17/eb369a54700edd67173154dd1a72cf7b_FORMATO.png",68901,7,"BOT","ata","Nulo",0,3.63,0,0.1,"Botafogo",NA,4,NA,1,6,NA,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Vinicius Santos Silva","vinicius","Vinicius","https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png",68917,7,"CHA","ata","Nulo",0,4.34,0,1.95,"Chapecoense",NA,1,1,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Eduardo Pereira Rodrigues","dudu","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,7,"PAL","ata","Provável",4.5,14.63,0.26,3.67,"Palmeiras",1,4,5,5,12,1,20,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"741","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2018/05/26/de6f3a08fa69d30bfb5573c0aac02244_FORMATO.png",68911,7,"SAO","mei","Provável",8.4,12,0.53,6.4,"São Paulo",NA,3,1,3,4,2,10,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"742","Felipe Azevedo dos Santos","felipe-azevedo","Felipe Azevedo","https://s.glbimg.com/es/sde/f/2018/05/25/06e70ad1ce0d550bfea7c97c67603a63_FORMATO.png",60825,7,"CEA","ata","Nulo",0.5,4,0.12,0.69,"Ceará",NA,8,1,2,6,NA,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Guilherme Vieira","guilherme-vieira","Guilherme Vieira","https://s.glbimg.com/es/sde/f/2017/12/02/4f51d2cd317db553d2b03d1df58350a2_FORMATO.png",100849,7,"PAL","ata","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Victor Alexander Da Silva ","vitinho","Vitinho",NA,100898,7,"CRU","lat","Nulo",0,0.95,0,0.5,"Cruzeiro",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,7,"CRU","gol","Nulo",0,7.71,0,10.5,"Cruzeiro",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
"746","Welker Marçal de Almeida","kieza","Kieza","https://s.glbimg.com/es/sde/f/2018/03/20/f5b2dcceef9857c0dab3479a2ec2d946_FORMATO.png",68930,7,"BOT","ata","Provável",7.9,5.83,1.82,2.65,"Botafogo",NA,7,1,1,2,3,5,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"747","Giovanni Aparecido Adriano dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2018/05/07/9499f2b8fc40e3492df0257c5b638310_FORMATO.png",68979,7,"ATL","gol","Nulo",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Hélio Hermito Zampier Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2016/04/27/f217614f7ad8e77684e58501d147fa3a_FORMATO.png",69008,7,"CHA","zag","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Ronaldo Luiz Alves","ronaldo-alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2018/05/24/596fc62c2e66a9ab2b5119f565e42576_FORMATO.png",68950,7,"SPO","zag","Provável",2.4,5.45,0.19,1.95,"Sport",NA,5,1,2,7,1,7,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"750","Marcos Gabriel do Nascimento","marquinhos-gabriel","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2018/03/20/e4194c2bbdf34fa12da281428a823667_FORMATO.png",68954,7,"COR","mei","Nulo",0,2.9,-0.11,-0.02,"Corinthians",NA,2,NA,2,4,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Hygor Cleber Garcia Silva","hygor","Hygor","https://s.glbimg.com/es/sde/f/2018/04/10/759a4b22d32d2b49cc98448865f39cca_FORMATO.png",100955,7,"SPO","ata","Nulo",0,0.7,0,-0.25,"Sport",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Giovanni Augusto Oliveira Cardoso","giovanni-augusto","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2018/04/09/0be5d2671952995c3ef660e9452d1f39_FORMATO.png",68938,7,"VAS","mei","Provável",-0.7,5.81,-2.19,-0.7,"Vasco",NA,NA,NA,NA,2,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2018/05/08/cb128a5e04beb3653bf1847b06c72545_FORMATO.png",69012,7,"ATL","gol","Provável",5,9.27,1.13,4.81,"Atlético-PR",NA,NA,NA,NA,1,NA,6,NA,NA,3,NA,12,8,NA,NA,NA,NA,NA
"754","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2018/05/07/6cf5cf190985e20f0a42a7408e164e10_FORMATO.png",69014,7,"CRU","zag","Nulo",0,4.94,0,2.7,"Cruzeiro",NA,2,NA,NA,2,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"755","Leandro Damião da Silva dos Santos","leandro-damiao","Leandro Damião","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_FORMATO.png",68953,7,"INT","ata","Suspenso",9.2,7.69,2.14,1.83,"Internacional",NA,11,6,9,8,3,13,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"756","Deivid Willian da Silva","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/05/18/9314a887ee8d5d3501ea45d244b7f947_FORMATO.png",69018,7,"SPO","mei","Nulo",0,1.83,0,-0.4,"Sport",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Régis Ribeiro de Souza","regis","Régis","https://s.glbimg.com/es/sde/f/2018/05/26/4e5702dd50b18168075ddd81501b8974_FORMATO.png",68995,7,"SAO","lat","Provável",0,6.83,0,2.9,"São Paulo",NA,6,1,1,1,NA,10,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"758","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2018/05/08/cf32acce95d925ec92b7e084202c7e06_FORMATO.png",69138,7,"ATL","ata","Provável",0.1,9.3,-0.22,4.15,"Atlético-PR",NA,15,3,7,3,5,9,6,1,NA,3,NA,NA,NA,NA,NA,NA,NA
"759","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2018/03/20/24dcab97bac1e830cd13938c4beb81ea_FORMATO.png",69047,7,"COR","mei","Provável",7.2,3.99,1.45,4.3,"Corinthians",NA,3,NA,1,1,NA,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Martín Andrés Silva","martin-silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/04/09/581747cc55c20b7044e254d17b057ed0_FORMATO.png",69249,7,"VAS","gol","Nulo",0,6.91,0,-0.4,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,NA,NA,NA,NA,NA
"761","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2018/05/23/afd45cb890c4f9430cd273e7bdb9cb72_FORMATO.png",69040,7,"SAN","gol","Nulo",0,6,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,7,"INT","gol","Provável",1,8.25,-1.41,4.25,"Internacional",NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,6,4,NA,NA,NA,NA,NA
"763","Marllon Gonçalves Jerônimo Borges","marllon","Marllon","https://s.glbimg.com/es/sde/f/2018/03/20/5302f545b04fee129a787fd002b3ca0f_FORMATO.png",70666,7,"COR","zag","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2018/05/08/2b72d6975f3708b1c3eaa34ea5acf723_FORMATO.png",69705,7,"ATL","mei","Provável",-0.8,11.91,-1.29,3.95,"Atlético-PR",NA,5,6,4,14,2,14,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
