"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","PE","RB","SG","I","DD","GS","CV","GC","DP","PP"
"710","Mauro Joel Carli","joel-carli","Joel Carli","https://s.glbimg.com/es/sde/f/2018/05/17/bc70303a7836dab8562e73ce0c59fd37_FORMATO.png",93414,25,"BOT","zag","Provável",9.2,5.54,2.17,1.74,"Botafogo",NA,6,35,1,7,10,NA,1,42,22,5,2,NA,NA,NA,NA,NA,NA
"711","Aderllan Leandro de Jesus Santos","aderllan","Aderllan","https://s.glbimg.com/es/sde/f/2018/05/03/60b2990a0f82b23d2ecc835331dbb9a7_FORMATO.png",93296,25,"VIT","zag","Nulo",0.3,3.26,-0.69,3.07,"Vitória",NA,2,19,4,6,8,NA,1,17,12,6,NA,NA,NA,NA,1,NA,NA
"712","Arthur José Gregio","sananduva","Sananduva",NA,93678,25,"ATL","mei","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Alan Cardoso de Andrade","alan-cardoso","Alan Cardoso","https://s.glbimg.com/es/sde/f/2018/04/09/c02a60d91483f3c78c44dfe79e1c6347_FORMATO.png",93785,25,"VAS","lat","Nulo",0,3,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Matheus Leonardo Sales Cardoso","matheusinho","Matheusinho","https://s.glbimg.com/es/sde/f/2018/05/07/86d92c9c41bc4662366352357cb3685a_FORMATO.png",93886,25,"AME","mei","Dúvida",5,3.75,0.63,1.13,"América-MG",NA,NA,4,NA,3,3,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"715","Andrey Ramos do Nascimento","andrey","Andrey","https://s.glbimg.com/es/sde/f/2018/04/09/9e684dbb91ebc1768eec75fafdeedb21_FORMATO.png",93787,25,"VAS","mei","Nulo",2,8.26,0.14,7.2,"Vasco",2,2,25,6,20,20,NA,3,24,43,NA,NA,NA,NA,NA,NA,NA,NA
"716","Lucas Oliveira de França","lucas-franca","Lucas França","https://s.glbimg.com/es/sde/f/2018/05/18/e628010513e2e9e40d44eb43c1387f0e_FORMATO.png",93869,25,"CRU","gol","Nulo",0,3,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Luis Antônio da Rocha Júnior","juninho-capixaba","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2018/07/25/49d7d2f3cc1d0ef8b78666c591c1128d_FORMATO.png",94968,25,"GRE","lat","Nulo",12.2,6.2,1.64,4.1,"Grêmio",NA,1,3,NA,1,1,NA,1,5,3,1,3,NA,NA,NA,NA,NA,NA
"718","Keiller da Silva Nunes","keiller","Keiller","https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_FORMATO.png",93834,25,"INT","gol","Nulo",0,3,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Márcio Almeida de Oliveira","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/05/17/a5a817c4c548c86f0aeef4c62c0c06b4_FORMATO.png",93797,25,"BOT","lat","Provável",8.3,8.47,1.76,3.73,"Botafogo",4,4,20,6,9,9,NA,1,66,30,5,2,NA,NA,NA,NA,NA,NA
"720","Matheus Fernandes Siqueira","matheus-fernandes","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2018/05/17/de41cae87bcb7c555ea911d849145a34_FORMATO.png",94067,25,"BOT","mei","Nulo",1.5,13.59,0.03,4.7,"Botafogo",1,5,29,5,13,24,1,NA,47,74,NA,1,NA,NA,1,NA,NA,NA
"721","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png",93882,25,"ATL","gol","Nulo",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Sergio Ismael Díaz Velázquez","sergio-diaz","Sergio Díaz","https://s.glbimg.com/es/sde/f/2018/08/08/ed176f5741d22ea3a8dee3ac452d88ca_FORMATO.png",94010,25,"COR","ata","Nulo",0,5,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2018/05/23/c542b827e970e8c167f2a026360a0fa9_FORMATO.png",94044,25,"SAN","gol","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Lucas Ferreira Amaral","lucas-ferreira","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2018/05/24/b58aa819c2e0e2b9e7eb710e0a70a844_FORMATO.png",94147,25,"SPO","gol","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2018/05/23/b000e3a74b1d514b1c00ae683fb9a21a_FORMATO.png",94156,25,"SAN","mei","Provável",1.4,3.99,0.18,3.15,"Santos",3,4,24,NA,11,28,NA,NA,39,38,NA,NA,NA,NA,NA,NA,NA,NA
"726","Leonardo Campos Duarte da Silva","leo-duarte","Léo Duarte","https://s.glbimg.com/es/sde/f/2018/05/04/ee1f02d44cf27eea6302d6696a7ca975_FORMATO.png",94214,25,"FLA","zag","Provável",5.7,9.4,0.1,4.35,"Flamengo",NA,3,13,3,5,11,NA,NA,16,27,11,NA,NA,NA,NA,NA,NA,NA
"727","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png",94583,25,"FLU","ata","Contundido",0,15.34,0,7.18,"Fluminense",2,1,26,11,23,40,NA,10,33,14,NA,3,NA,NA,NA,NA,NA,NA
"728","Bryan Alfredo Cabezas Segura","cabezas","Cabezas","https://s.glbimg.com/es/sde/f/2018/09/20/259b65dec04b4e9b652a9df4d7d2437f_FORMATO.png",94785,25,"FLU","ata","Nulo",0,7,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Pedro Henrique Perotti","perotti","Perotti","https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png",94286,25,"CHA","ata","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Lucas Tolentino Coelho de Lima","lucas-paqueta","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2018/05/04/a51d4ecef8c077c6114fcc199a9b40e4_FORMATO.png",94930,25,"FLA","mei","Provável",5.8,21.71,-0.42,7.33,"Flamengo",1,4,37,25,20,54,1,6,67,48,NA,1,NA,NA,NA,NA,NA,NA
"731","João Victor da Vitória Fernandes","capixaba","Capixaba","https://s.glbimg.com/es/sde/f/2018/09/03/b0eba9c545beb0d8404a5e46bfb70536_FORMATO.png",94894,25,"CHA","ata","Contundido",0,1.75,0,0.14,"Chapecoense",NA,NA,2,NA,NA,7,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2018/05/08/0d3ebad476e49da96d45503920efe53f_FORMATO.png",94509,25,"ATL","mei","Dúvida",17,8.64,2.64,2.8,"Atlético-PR",4,6,19,11,8,17,1,3,33,7,NA,2,NA,NA,NA,NA,NA,NA
"733","Mateus Norton Gomes Chaves","mateus-norton","Mateus Norton","https://s.glbimg.com/es/sde/f/2018/05/18/ae81c88221cf8393802e2d749361898d_FORMATO.png",94336,25,"FLU","mei","Dúvida",0,2.49,0,1.85,"Fluminense",NA,1,7,1,1,4,NA,NA,18,12,NA,NA,NA,NA,NA,NA,NA,NA
"734","Daniel Sampaio Simões","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/09/20/4bb1c1cdec48550cc143114afcc58805_FORMATO.png",93791,25,"FLU","mei","Nulo",0,2.36,0,0.2,"Fluminense",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Deijair dos Santos Nunes","deijair","Deijair ","https://s.glbimg.com/es/sde/f/2018/03/21/f9f4e4a6a22fe72fe865c297f6ae648a_FORMATO.png",94966,25,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Luís Fernando Santos da Conceição","luis-fernando","Luís Fernando","https://s.glbimg.com/es/sde/f/2018/03/21/016423f7f0c067d4f9d7dd7e462ee84e_FORMATO.png",94971,25,"BAH","mei","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Marco Antônio Rosa Furtado Júnior","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2018/03/21/5bea6fd938bc4b34ea0ba52b788b8b3a_FORMATO.png",94975,25,"BAH","mei","Provável",-1.4,1.42,-0.43,0.92,"Bahia",NA,1,3,1,3,13,NA,NA,14,4,NA,2,NA,NA,NA,NA,NA,NA
"738","Geovane Santana Souza","geovane-itinga","Geovane Itinga","https://s.glbimg.com/es/sde/f/2018/03/15/85c557dab18f64f74140a33874f07054_FORMATO.png",94980,25,"BAH","ata","Nulo",0,1.6,0,0.5,"Bahia",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Gabriel Pereira Taliari","bill","Bill","https://s.glbimg.com/es/sde/f/2018/05/15/0617ee23d3f6f13fb4bfcdcb786601b9_FORMATO.png",95131,25,"ATL","ata","Nulo",0,1.43,0,0.73,"Atlético-PR",NA,NA,2,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"740","Felipe Matheus Filgueira de Araújo","felipinho","Felipinho","https://s.glbimg.com/es/sde/f/2018/03/15/c09e808e2c3c8588eda6595422dcb9f6_FORMATO.png",94981,25,"BAH","mei","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Luan Ferreira dos Santos","luan-santos","Luan Santos","https://s.glbimg.com/es/sde/f/2018/09/03/78c202f3ae22c727d4894a13a1ff9a12_FORMATO.png",94977,25,"VIT","ata","Nulo",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Ozealisson Santos Gomes","junior","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/6ba58fa136715046b220f0b851bb33bc_FORMATO.png",95210,25,"PAR","lat","Contundido",3.3,8.21,0.51,5.43,"Paraná",1,4,27,2,7,35,1,1,42,54,4,NA,NA,NA,NA,NA,NA,NA
"743","Wildson Silva de Melo","indio","Índio","https://s.glbimg.com/es/sde/f/2018/05/24/b6ae562eeabf7888ad604a5a1cec8fe1_FORMATO.png",95180,25,"SPO","ata","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Marcio Antonio de Sousa Júnior","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/03/01/0aa7dce50d239b820ad5a5461b488541_FORMATO.png",95332,25,"ATL","ata","Dúvida",0.3,4.37,-0.11,3.77,"Atlético-PR",1,1,11,12,5,27,NA,1,26,11,NA,2,NA,NA,NA,NA,NA,NA
"745","Gregore de Magalhães da Silva","gregore","Gregore","https://s.glbimg.com/es/sde/f/2018/03/21/af5416a241ee4e356e66f4cd9d36df1a_FORMATO.png",95464,25,"BAH","mei","Provável",0.9,7.23,0.32,2.92,"Bahia",2,7,78,5,5,15,NA,NA,31,66,NA,NA,NA,NA,NA,NA,NA,NA
"746","Jhony Douglas Santiago","jhony","Jhony","https://s.glbimg.com/es/sde/f/2018/04/24/8f516a5eac66593e51f9a47beba475a7_FORMATO.png",95484,25,"PAR","mei","Nulo",0,2.75,0,2.5,"Paraná",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"747","Marcelo da Conceição Benevenuto Malaquias","marcelo-benevenuto","Marcelo Benevenuto","https://s.glbimg.com/es/sde/f/2018/05/17/581a756aea09480713008d94c61a6653_FORMATO.png",95638,25,"BOT","zag","Nulo",0,5.29,0,0.7,"Botafogo",NA,1,1,NA,NA,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"748","Marcus Vinicius Aredes Duarte","vico","Vico","https://s.glbimg.com/es/sde/f/2018/05/21/8e861efae6f1b9924b64cb068b7855b8_FORMATO.png",95622,25,"GRE","ata","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Lucas Kal Schenfeld Progioli","lucas-kal","Lucas Kal","https://s.glbimg.com/es/sde/f/2018/08/30/96c91eb51a8c99ce5cbad37e614e6a6b_FORMATO.png",95662,25,"VAS","zag","Nulo",0,5.17,0,8,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"750","Victor Hugo Santana Carvalho","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2018/07/09/9ec6075e1704e0048942e10ba8fc41f5_FORMATO.jpeg",95770,25,"PAL","mei","Nulo",0,3,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Felipe Araruna Hoffman","araruna","Araruna","https://s.glbimg.com/es/sde/f/2018/08/21/fb1e786aade0f50a19126a6c6e6f56e1_FORMATO.png",95660,25,"SAO","mei","Nulo",0,3.1,0,2,"São Paulo",1,NA,4,NA,1,8,NA,NA,11,7,NA,NA,NA,NA,1,NA,NA,NA
"752","Caio Monteiro Costa","caio-monteiro","Caio Monteiro","https://s.glbimg.com/es/sde/f/2018/04/09/3eec93970348935415827d57dbb52a2a_FORMATO.png",93789,25,"VAS","ata","Contundido",0,4.56,0,3.73,"Vasco",1,NA,6,2,4,8,NA,1,9,4,NA,1,NA,NA,NA,NA,NA,NA
"753","Miguel Ángel Trauco Saavedra","trauco","Trauco","https://s.glbimg.com/es/sde/f/2018/05/04/7ba9f406d5dbd031a1c8e7c4b0b262c3_FORMATO.png",95738,25,"FLA","lat","Nulo",0,6.45,0,6.3,"Flamengo",2,NA,5,1,NA,1,NA,NA,10,6,2,NA,NA,NA,NA,NA,NA,NA
"754","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_FORMATO.png",95799,25,"PAL","ata","Nulo",0,2.44,0,1.52,"Palmeiras",NA,NA,2,2,NA,8,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA
"755","Rafael Santiago Gonçalves","rafael-grampola","Rafael Grampola","https://s.glbimg.com/es/sde/f/2018/08/02/cd538946a9fb6711e44baf4de32943e4_FORMATO.png",95803,25,"PAR","ata","Provável",1.2,3.23,-0.38,2.06,"Paraná",NA,1,17,2,7,17,NA,1,10,6,NA,3,NA,NA,NA,NA,NA,NA
"756","José Ricardo Mannarino","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2018/08/07/00620626eff639c8dd52b70dfa6e5214_FORMATO.png",95780,25,"BOT","tec","Provável",5.47,9.2,0.8,3.09,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Felipe Gustavo Domingos","felipe","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,25,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Leonardo Rodrigues dos Santos","leo-santos","Léo Santos","https://s.glbimg.com/es/sde/f/2018/03/20/9e024bd996bfcfe044fa0ceaca14d7ee_FORMATO.png",95820,25,"COR","zag","Provável",2.5,2.37,0.42,1.96,"Corinthians",NA,NA,4,2,NA,6,NA,NA,6,4,2,NA,NA,NA,NA,NA,NA,NA
"759","Gustavo Costa da Silva Machado","gustavo-bochecha","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2018/05/17/52ed968cab083a8fa9f33af080a80bf4_FORMATO.png",95798,25,"BOT","mei","Nulo",0,4.12,0,2.06,"Botafogo",NA,3,8,NA,5,13,NA,NA,20,16,NA,NA,NA,NA,NA,NA,NA,NA
"760","Robert Ayrton Piris Da Motta","piris-da-motta","Piris da Motta","https://s.glbimg.com/es/sde/f/2018/08/02/0704358d01e3427f962818bd42cb2484_FORMATO.png",95802,25,"FLA","mei","Nulo",1,6.07,-0.01,1.8,"Flamengo",NA,2,13,NA,1,2,NA,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA
"761","Sander Henrique Bortolotto","sander","Sander","https://s.glbimg.com/es/sde/f/2018/05/24/53ffed7a90ef04e11377eb7816360dc4_FORMATO.png",95843,25,"SPO","lat","Provável",4.7,11.65,-0.83,5.61,"Sport",NA,7,46,8,5,44,NA,NA,56,82,5,2,NA,NA,NA,NA,NA,NA
"762","Caique da Silva Maria","caique","Caíque","https://s.glbimg.com/es/sde/f/2018/08/21/7bb29a0298d98e6fee209a846989d67c_FORMATO.png",95831,25,"SAO","ata","Nulo",0,1.15,0,2,"São Paulo",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"763","Walter Bou","walter-bou","Walter Bou","https://s.glbimg.com/es/sde/f/2018/07/16/a374e78aa31747574d81d4787b38531c_FORMATO.png",95853,25,"VIT","ata","Nulo",0,4.14,0,0.85,"Vitória",NA,2,9,5,2,4,NA,NA,5,4,NA,1,NA,NA,NA,NA,NA,NA
"764","Ruan Renato Bonifácio Augusto","ruan-renato","Ruan Renato","https://s.glbimg.com/es/sde/f/2018/06/16/cb9b1283653cdfca8e999187da879268_FORMATO.png",96047,25,"VIT","zag","Nulo",0,1.67,0,0.53,"Vitória",NA,2,11,NA,NA,1,NA,NA,16,8,1,NA,NA,NA,NA,NA,NA,NA
"765","Hugo da Conceição Borges Alves","hugo-borges","Hugo Borges","https://s.glbimg.com/es/sde/f/2018/07/12/a2915e07f8614150b5d3d4343a9bb658_FORMATO.png",95875,25,"VAS","ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Mauricio Caprini Pinto","caprini","Caprini","https://s.glbimg.com/es/sde/f/2018/05/18/974cf193c41e59553e84f947ddaab668_FORMATO.png",96049,25,"ATL","ata","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png",96468,25,"INT","gol","Nulo",0,0.75,0,-1.5,"Internacional",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"768","Charles Rigon Matos","charles","Charles","https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_FORMATO.png",96342,25,"INT","mei","Nulo",0,5,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","Cassiano Silva dos Santos","cassiano","Cassiano","https://s.glbimg.com/es/sde/f/2018/03/21/3cae94aec96c4ad0739c8e679527507a_FORMATO.png",96411,25,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Vinicius Moreira de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2018/05/21/b3da5e7d34e88ee1ac405e3ada92c40f_FORMATO.png",96340,25,"GRE","mei","Nulo",0,2.34,0,1.37,"Grêmio",NA,NA,6,3,4,6,NA,NA,5,5,NA,1,NA,NA,NA,NA,NA,NA
"771","Renan Augusto Lodi dos Santos","renan-lodi","Renan Lodi","https://s.glbimg.com/es/sde/f/2018/03/01/4eaa6c2a6e5a7da6c4f98c27ddd89b48_FORMATO.png",96591,25,"ATL","lat","Dúvida",0.4,2.98,0.38,2.96,"Atlético-PR",NA,4,14,10,10,25,NA,NA,19,10,5,1,NA,NA,1,1,NA,NA
"772","Pablo Silva de Lara","pablo-pardal","Pablo Pardal","https://s.glbimg.com/es/sde/f/2017/02/14/f9c5c6dfb4f99f29774612985f6e6464_FORMATO.png",96633,25,"SPO","mei","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Gabriel Pires de Oliveira","gabriel-pires","Gabriel Pires","https://s.glbimg.com/es/sde/f/2018/03/21/13a5b6a7ba6b442bdc5769461ae475be_FORMATO.png",96559,25,"PAR","mei","Nulo",0,4,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Emerson Aparecido Leite de Souza Junior","emerson","Emerson","https://s.glbimg.com/es/sde/f/2018/05/02/e6ac5064048c2847351bacf000cd76bd_FORMATO.png",96870,25,"ATL","lat","Provável",9.3,6.33,0.92,3.89,"Atlético-MG",NA,3,25,2,3,24,NA,NA,27,21,5,NA,NA,NA,NA,NA,NA,NA
"775","Rodrigo Figueiredo de Carvalho","rodrigo-figueiredo","Rodrigo Figueiredo","https://s.glbimg.com/es/sde/f/2017/04/20/bef317b8404e13356cc3277dae40f4c9_FORMATO.png",96832,25,"COR","mei","Nulo",0,1.51,0,-0.1,"Corinthians",NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","Arthur Gomes Lourenço","arthur-gomes","Arthur Gomes","https://s.glbimg.com/es/sde/f/2018/05/23/5475c0938368ee4b155ff28fbba435d6_FORMATO.png",96966,25,"SAN","ata","Nulo",0,2.41,-0.14,0.56,"Santos",1,1,2,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"777","Deivid Anacleto de Souza","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/09/04/2a00922f8aced657801b4b073689d6aa_FORMATO.png",97155,25,"PAR","ata","Nulo",0,2.23,0,0.25,"Paraná",NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Luis Eduardo Marques Dos Santos","dudu","Dudu","https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png",97133,25,"INT","lat","Nulo",0,4.07,0,4.5,"Internacional",NA,NA,3,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"779","Wesley Dias Claudino","wesley-dias","Wesley Dias","https://s.glbimg.com/es/sde/f/2018/03/21/bd01b16a7f9c3c1d4858cc8ada530b69_FORMATO.png",97154,25,"PAR","mei","Provável",0,1.16,0,0.18,"Paraná",NA,1,9,NA,1,9,NA,NA,10,4,NA,1,NA,NA,NA,NA,NA,NA
"780","José Ricardo Barbosa Ribeiro Drumond","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/66c84fb19bfc8dcb826762a661f9205d_FORMATO.png",97317,25,"AME","mei","Nulo",0,1.39,0,1.03,"América-MG",NA,NA,3,NA,2,2,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"781","Alesson dos Santos Batista","alesson","Alesson","https://s.glbimg.com/es/sde/f/2018/09/04/b1e08ad08aa0c33054b6c23b40023cca_FORMATO.png",97321,25,"PAR","mei","Nulo",0,2,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Marcos Vinícius Silva Rocha Calazans","marcos-calazans","Marcos Calazans","https://s.glbimg.com/es/sde/f/2018/09/20/a0f7f5a4cab2aadb8015e478a8433dfc_FORMATO.png",97452,25,"FLU","ata","Nulo",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Guilherme Mantuan","mantuan","Mantuan","https://s.glbimg.com/es/sde/f/2018/05/18/53d5b5f3442929a93b052228d4f4dd8f_FORMATO.png",97315,25,"COR","lat","Contundido",0,5.11,0,3.76,"Corinthians",NA,1,23,NA,3,24,NA,NA,41,33,3,1,NA,NA,NA,NA,NA,NA
"784","Luiz Henrique Pachu Lira","pachu","Pachu","https://s.glbimg.com/es/sde/f/2018/05/17/24cdb04412dd6d812b54821d4a8054bf_FORMATO.png",97352,25,"BOT","ata","Nulo",0,2.55,0,2.7,"Botafogo",NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"785","Ítalo Barbosa de Andrade","italo","Ítalo","https://s.glbimg.com/es/sde/f/2018/05/08/edabbe9d6fece85f1567311af9ca93e1_FORMATO.png",95958,25,"BAH","ata","Nulo",0,0.75,0,-2.9,"Bahia",NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA
"786","Gabriel Vinícius de Oliveira Furtado","gabriel-furtado","Gabriel Furtado","https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_FORMATO.jpeg",97322,25,"PAL","mei","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","Joriwinnyson Santos dos Anjos Rodrigues","jori","Jori","https://s.glbimg.com/es/sde/f/2018/05/07/74ebf6f155bba3965e6fbdd4d47886ed_FORMATO.png",97453,25,"AME","gol","Nulo",0,8.8,0,1.48,"América-MG",NA,NA,1,NA,NA,1,NA,NA,9,NA,2,NA,10,12,NA,NA,NA,NA
"788","Willean Bernardo Willemen","lepu","Lepu","https://s.glbimg.com/es/sde/f/2018/06/05/664e239f7dce6e6497a82d094f42723a_FORMATO.png",97522,25,"BAH","mei","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","Luis Henrique Lima Ferreira","luis-henrique","Luis Henrique","https://s.glbimg.com/es/sde/f/2018/06/05/f468a62494928820ad0f8123756afdf3_FORMATO.png",97459,25,"AME","zag","Nulo",0,1,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
