"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FF","FS","PI","SG","A","FD","G","GS","CV","I","DD","DP","FT","GC","PP"
"651","Helerson Mateus do Nascimento","helerson","Helerson","https://s.glbimg.com/es/sde/f/2019/03/22/4f209e6f74df9776da75f4a35ed2b28f_FORMATO.png",101073,20,263,"zag","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","Marrony da Silva Liberato","marrony","Marrony","https://s.glbimg.com/es/sde/f/2020/08/31/0b8fc0d9df187526916b27cd3ddd43a6_FORMATO.png",101717,20,282,"ata","Provável",-2,9.13,-0.48,2.67,17,"282",1,8,16,6,5,15,NA,1,8,3,NA,NA,NA,NA,NA,1,NA,NA
"653","Gabriel Baralhas dos Santos","baralhas","Baralhas","https://s.glbimg.com/es/sde/f/2020/10/20/d1b6cda28d3190a8ba17446d082ac2ab_FORMATO.png",99440,20,373,"mei","Nulo",0,4.6,0,4.9,1,"373",NA,5,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Mateus Nascimento Soares","nascimento","Nascimento","https://s.glbimg.com/es/sde/f/2020/09/18/31881e6934bd7992520c805afcd53221_FORMATO.png",107372,20,266,"mei","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Eduardo Jesús Vargas Rojas","vargas","Vargas","https://s.glbimg.com/es/sde/f/2014/06/08/cac020cd077a4df4adfe334bb448e5b6_FORMATO.jpeg",69102,20,282,"ata","Nulo",0,10,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Natan Bernardo de Souza","natan","Natan","https://s.glbimg.com/es/sde/f/2020/09/21/f0d9224327f2b48738ff94bbb145695c_FORMATO.png",107110,20,262,"zag","Provável",5.6,5.22,0.95,4.57,6,"Flamengo",2,14,4,2,2,24,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"657","Dylan Felipe Borrero Caicedo","borrero","Borrero","https://s.glbimg.com/es/sde/f/2020/08/31/7481d168bb02b987aa26c6a0f0df715e_FORMATO.png",106843,20,282,"mei","Provável",-1.8,2.4,-0.44,-1.3,3,"282",2,2,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Guilherme da Silva Gonçalves","guilherme-bala","Guilherme Bala","https://s.glbimg.com/es/sde/f/2020/09/21/3521934731499931c541f253e2b6acc8_FORMATO.png",105318,20,262,"ata","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","Wisney Junio Dias Carvalho","wisney","Wisney","https://s.glbimg.com/es/sde/f/2020/10/26/5cb1e6fbf9b5ce0e0a160755d7befca2_FORMATO.png",107374,20,266,"lat","Nulo",0,2.64,0,2.45,2,"266",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Gustavo Henrique Santos","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2020/08/31/a66028d14e1ccfc443e22f7adb4afb0e_FORMATO.png",107963,20,282,"zag","Nulo",0,2,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Ângelo Gabriel Borges Damaceno","angelo","Ângelo","https://s.glbimg.com/es/sde/f/2020/10/27/cdac724fefd8631ee759121d235c0362_FORMATO.png",110415,20,277,"ata","Nulo",0,0.98,0,0.35,2,"Santos",NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Marcos Vinicius Serrato","marcos-serrato","Marcos Serrato","https://s.glbimg.com/es/sde/f/2020/09/23/0572f6d3ff5c4a259bb808efddb9cfda_FORMATO.png",88307,20,292,"mei","Nulo",0,2.3,0,-0.1,1,"292",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","Laércio Soldá","laercio","Laércio","https://s.glbimg.com/es/sde/f/2020/10/13/cc2746f464476a7f9908dbc251d225ff_FORMATO.png",82564,20,277,"zag","Nulo",0,2.69,0,0.82,4,"Santos",NA,6,7,2,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Higor Gabriel Fernandes Alves","higor","Higor","https://s.glbimg.com/es/sde/f/2020/09/28/d5b189fb235bef5c9a534ba19078842e_FORMATO.png",107371,20,266,"zag","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Diego Churín Puyo","churin","Churín","https://s.glbimg.com/es/sde/f/2020/10/26/a511db6b41f5552de55575d62a217d3c_FORMATO.png",98289,20,284,"ata","Provável",8.8,9.28,2.51,4.05,2,"284",NA,3,5,NA,1,4,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"666","Gabriel Rodrigues Noga","gabriel-noga","Gabriel Noga","https://s.glbimg.com/es/sde/f/2020/09/24/3fff46cdd51ae4c51550bdc35b8b98fe_FORMATO.png",107107,20,262,"zag","Nulo",0,0.78,0,-0.35,2,"Flamengo",1,2,1,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Jonathan Renato Barbosa","jonathan-cafu","Jonathan Cafu","https://s.glbimg.com/es/sde/f/2020/11/06/76aae4e13a94da0f3cc2376c8238064c_FORMATO.png",78580,20,264,"ata","Nulo",0,5,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Brayan Diogo Ijorski Kruger","brayan","Brayan","https://s.glbimg.com/es/sde/f/2020/10/22/e9923abcd8ad10bf88a809bf02bbd405_FORMATO.png",110416,20,277,"ata","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","José Ítalo Monteiro Fidelis dos Santos","italo","Ítalo","https://s.glbimg.com/es/sde/f/2020/09/24/16dea88855a580e160fd2c0722019c6a_FORMATO.png",107108,20,262,"lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Richard Rios Montoya","richard-rios","Richard Rios","https://s.glbimg.com/es/sde/f/2020/09/24/b167c28d9ebf8bdea4bdb2823aed2296_FORMATO.png",107111,20,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Toko Filipe Batucissa António","toko-filipe","Toko Filipe","https://s.glbimg.com/es/sde/f/2020/11/06/b2bc9d693d4771919a7a78c8665933a5_FORMATO.png",110557,20,267,"ata","Nulo",0,2,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Enderson Alves Moreira","enderson-moreira","Enderson Moreira","https://s.glbimg.com/es/sde/f/2020/10/01/2033beab4b12f85b4a6055fd75aa9f20_FORMATO.jpeg",62137,20,290,"tec","Provável",2.27,6.01,0.05,2.72,7,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Daniel Cabral de Oliveira","daniel-cabral","Daniel Cabral","https://s.glbimg.com/es/sde/f/2020/10/26/bdf760a76845c8c7297360206a79edc1_FORMATO.png",110465,20,262,"mei","Nulo",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","Igor Torres da Silva","igor-torres","Igor Torres","https://s.glbimg.com/es/sde/f/2020/10/18/52a78392e1a77e08ad5522dbd79cf15c_FORMATO.png",110303,20,356,"ata","Nulo",0,1,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","Leonardo de Matos Cruz","leo-matos","Léo Matos","https://s.glbimg.com/es/sde/f/2020/11/05/c691cbfaec7f0b947c51a8cf861340a1_FORMATO.png",37866,20,267,"lat","Provável",-4.3,3.92,-2.4,0.35,2,"267",2,1,8,NA,4,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"676","Ewerthon Diógenes Da Silva","ewerthon","Ewerthon","https://s.glbimg.com/es/sde/f/2020/02/27/5df625648c67b4c5ced16a32096bcd98_FORMATO.png",106082,20,292,"lat","Nulo",4.6,2.96,1.96,4.6,1,"292",NA,1,1,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Guilherme Nunes da Silva","guilherme-nunes","Guilherme Nunes","https://s.glbimg.com/es/sde/f/2018/05/23/7e91393fb9d0c73f8ae12e9e96c38308_FORMATO.png",101912,20,277,"mei","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Vinicius Milani Bueno","milani","Milani","https://s.glbimg.com/es/sde/f/2020/09/24/2d3cd30922ec8cb50738decdc8bd86f1_FORMATO.png",110188,20,262,"zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","Alyson José da Motta","alyson","Alyson","https://s.glbimg.com/es/sde/f/2020/11/07/718967cbac7cf0174dbd67767f558fe7_FORMATO.jpeg",110561,20,290,"ata","Nulo",0,1,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","Lucca Borges Brito","lucca","Lucca","https://s.glbimg.com/es/sde/f/2020/10/13/4e771210e49b104092cac2a09476bbd1_FORMATO.png",61149,20,266,"ata","Nulo",0.6,3.91,0.1,0,2,"266",NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"681","Otávio Ataide da Silva","otavio","Otávio","https://s.glbimg.com/es/sde/f/2020/09/24/8cbc0bff17eaf390ffb3ae97064a3cd9_FORMATO.png",110189,20,262,"zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Yuri de Oliveira","yuri-de-oliveira","Yuri de Oliveira","https://s.glbimg.com/es/sde/f/2020/09/24/44a977be355ae4ac44c218ce35daa72a_FORMATO.png",110190,20,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Gustavo Adolfo Torres Grueso","gustavo-torres","Gustavo Torres","https://s.glbimg.com/es/sde/f/2020/10/28/8b1765287696cb163d4564f32203aec1_FORMATO.png",101413,20,267,"ata","Nulo",1.1,4.33,-0.67,1.1,1,"267",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Eduardo do Nascimento Souza","eduardo-souza","Eduardo Souza","https://s.glbimg.com/es/sde/f/2020/01/23/11f4eedb0f90a14284645acc283b8cf5_FORMATO.png",88406,20,373,"tec","Provável",3.01,7.68,0.46,2.49,5,"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","José Roberto Assunção de Araújo Filho","ze-roberto","Zé Roberto","https://s.glbimg.com/es/sde/f/2020/09/24/92e625f2f61fcc7b47312d5c8e899f76_FORMATO.png",80076,20,373,"ata","Provável",4.4,4.59,0.78,1.8,8,"373",2,4,16,8,19,36,NA,NA,3,1,NA,NA,3,NA,NA,NA,NA,NA
"686","César Ignacio Pinares Tamayo","pinares","Pinares","https://s.glbimg.com/es/sde/f/2020/11/09/b3356c651dec1138df6cbc163f286172_FORMATO.png",100107,20,284,"mei","Nulo",0,7,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Reinaldo Nascimento Satorno","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png",104420,20,293,"ata","Provável",2.5,2.32,0.74,1.25,2,"293",NA,4,4,1,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2020/09/24/466b1e0c94a4b7fe9eab500c429d91be_FORMATO.png",54395,20,265,"mei","Provável",-0.2,6.87,-0.23,-0.38,6,"265",2,6,14,4,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Igor Morais Carvalho","igor","Igor","https://s.glbimg.com/es/sde/f/2020/09/29/76f776e501b44c536be796644b94eb72_FORMATO.png",105887,20,264,"zag","Nulo",0,1,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Leonardo Roque Albano Gil","leo-gil","Léo Gil","https://s.glbimg.com/es/sde/f/2020/10/20/f7a798f150be1b7d8d66fc4986be3fab_FORMATO.png",102506,20,267,"mei","Provável",0.5,4.25,-0.38,1.45,2,"267",1,NA,2,1,2,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Federico Matías Javier Zaracho","zaracho","Zaracho","https://s.glbimg.com/es/sde/f/2020/10/19/41b058a9a8c68dc92fe626989ecf6a3e_FORMATO.png",100079,20,282,"mei","Provável",8.9,10.89,2.09,3.07,3,"282",NA,2,3,NA,NA,5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"692","Jandrei Chitolina Carniel","jandrei","Jandrei","https://s.glbimg.com/es/sde/f/2020/02/28/a43448ab0640bf1b8aba905b26aeb462_FORMATO.png",86508,20,293,"gol","Nulo",0,9.01,0,5.35,4,"293",NA,NA,NA,NA,NA,26,2,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA
"693","Luis Francisco Grando","chico","Chico","https://s.glbimg.com/es/sde/f/2020/10/29/ad8a8e68f1dce70d212df37ec08ea32a_FORMATO.png",50446,20,290,"zag","Provável",-0.3,3.82,-1.18,-0.3,1,"290",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,20,263,"gol","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Leonardo Siqueira de Paiva Bezerra","leonardo","Leonardo","https://s.glbimg.com/es/sde/f/2020/10/29/58bd0e0b96262b9f0d74c0126f321e00_FORMATO.png",108424,20,373,"gol","Nulo",0,2,0,0,0,"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Arthur Henrique Bittencourt","arthur","Arthur","https://s.glbimg.com/es/sde/f/2019/01/25/5f0f0047f511d254fd9d18a7ef986daa_FORMATO.png",101173,20,294,"gol","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Lázaro Vinicius Marques","lazaro","Lázaro","https://s.glbimg.com/es/sde/f/2020/09/24/37e5fc1f9ead239d4e673aadc291e8db_FORMATO.png",110193,20,262,"ata","Nulo",0,3,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Wesley Júnior da Silva Araújo","wesley","Wesley ","https://s.glbimg.com/es/sde/f/2020/09/30/5911c3e28dfb5530484694fb16c8fe5a_FORMATO.png",107517,20,263,"zag","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2020/10/20/b1c01f38bddf4e54ae2b51d649a3dd2e_FORMATO.png",80363,20,290,"mei","Provável",2.3,5.56,0.2,2.43,4,"290",1,15,6,NA,3,30,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Wendel Lessa de Macedo Gonçalves","wendel","Wendel","https://s.glbimg.com/es/sde/f/2020/09/30/efbf80afd762b35124cdf263fd02a3a2_FORMATO.png",107519,20,263,"mei","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Abel Fernando Moreira Ferreira","abel-ferreira","Abel Ferreira","https://s.glbimg.com/es/sde/f/2020/11/03/183844106bb1f78efb7a628315b4b01a_FORMATO.png",110506,20,275,"tec","Provável",4.51,11.23,-0.35,4.51,1,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Gustavo Cascardo de Assis","cascardo","Cascardo","https://s.glbimg.com/es/sde/f/2020/09/25/8da2a9ebf1fe26a94626114c196697ed_FORMATO.png",90587,20,263,"lat","Nulo",0,2,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","Romildo Del Piage de Souza","romildo","Romildo","https://s.glbimg.com/es/sde/f/2020/09/30/adfe338d662135f7233e4762688716a1_FORMATO.png",107972,20,263,"mei","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Mattheus Andrade Gama de Oliveira","mattheus","Mattheus","https://s.glbimg.com/es/sde/f/2020/09/30/38d8d1bd4dd6f381d7dcabac2692be19_FORMATO.png",79023,20,294,"mei","Provável",-1.6,2.64,-0.8,-0.2,2,"Coritiba",NA,1,1,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","Dhouglas Francisco de Souza Rodrigues","dhouglas","Dhouglas","https://s.glbimg.com/es/sde/f/2020/09/25/1818bb4633cf442d563554d960f49f84_FORMATO.png",110207,20,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Pablo Thiago Ferreira Thomaz","pablo-thomaz","Pablo Thomaz","https://s.glbimg.com/es/sde/f/2020/09/30/a7b22d74d41827304b8a71b4c57641d3_FORMATO.png",102797,20,294,"ata","Nulo",0,0.78,0,-0.1,2,"Coritiba",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Sebastián Enrique Salazar Beltrán","salazar","Salazar","https://s.glbimg.com/es/sde/f/2020/10/01/d9e923eb01b5966eb5e072a26be58679_FORMATO.png",91415,20,290,"mei","Nulo",0,4,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Rodrigo Marques de Santana","rodrigo-santana","Rodrigo Santana","https://s.glbimg.com/es/sde/f/2020/11/03/40d083c262a629b2e917ef3516d030ab_FORMATO.png",97922,20,294,"tec","Provável",4.1,8.63,0.11,4.1,1,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Paulo Victor da Costa Miranda Alves","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2020/02/27/74ddc254a8569f1942f11d75089de911_FORMATO.png",107373,20,266,"mei","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Flávio Tenius","flavio-tenius","Flávio Tenius","https://s.glbimg.com/es/sde/f/2020/10/28/545aec061cb3eee29883390f93af30c3_FORMATO.png",73451,20,263,"tec","Provável",0.57,7.71,-0.8,1.72,2,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Maxuel De Cassio Da Silva","maxuel","Maxuel","https://s.glbimg.com/es/sde/f/2020/09/30/e21c14cf8d77c6d7a5369d7d2005ea25_FORMATO.png",110236,20,263,"ata","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Arnaldo Manoel de Almeida","arnaldo","Arnaldo","https://s.glbimg.com/es/sde/f/2020/10/01/9e64684a0ef33c9f748f305214999641_FORMATO.png",78497,20,373,"lat","Nulo",0,2.87,0,0.17,3,"373",NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Lucas Henrique Mazetti","mazetti","Mazetti","https://s.glbimg.com/es/sde/f/2020/07/20/26ac5244263f4361626dec1a58304e3e_FORMATO.png",107741,20,285,"lat","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","João Victor Vaz Lopes Pinto","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/09/30/3709478ac932eba7f079543c8389eafb_FORMATO.png",110235,20,263,"ata","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Sandro Diego de Moraes Bueno","sandrinho","Sandrinho","https://s.glbimg.com/es/sde/f/2020/10/19/14d518f6be4f84fbfafc67c540db981e_FORMATO.png",110373,20,290,"ata","Nulo",0,0.77,0,-3,1,"290",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"716","Ricardo Manuel Andrade Silva Sá Pinto","ricardo-sa-pinto","Ricardo Sá Pinto","https://s.glbimg.com/es/sde/f/2020/10/27/09390969de443470c5eaf0f134f150a0_FORMATO.png",79658,20,267,"tec","Provável",2.62,7.1,0.19,1.98,2,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Elivelton Guedes Alves da Silva","elivelton","Elivelton ","https://s.glbimg.com/es/sde/f/2020/09/30/3afdcde41a6b5186c650158eb6ddb9d2_FORMATO.png",107515,20,263,"lat","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Christian Henrique Mora De Oliveira Silva","christian","Christian","https://s.glbimg.com/es/sde/f/2020/09/28/0003493891d36cb8e16cf815e5da38e0_FORMATO.png",110210,20,266,"ata","Nulo",0,0.78,0,0,1,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Denilson Rodrigues Roldão","denilson","Denilson","https://s.glbimg.com/es/sde/f/2020/10/04/0e3d68c778426e447bda7cfe1987508c_FORMATO.png",104025,20,266,"mei","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Felipe dos Reis Pereira Vizeu do Carmo","felipe-vizeu","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2020/10/20/cb08a5c10db57cbbec091e022d47de94_FORMATO.png",94138,20,354,"ata","Nulo",0.7,5.72,-1.28,0.7,1,"354",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Mikael Filipe Viana","mikael","Mikael","https://s.glbimg.com/es/sde/f/2018/05/24/681f1987afa6a94cda5e9a9f643a0bc5_FORMATO.png",102299,20,292,"ata","Nulo",0,2.85,0,2.8,3,"292",NA,NA,1,NA,NA,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"722","Maurício Magalhães Prado","mauricio","Maurício","https://s.glbimg.com/es/sde/f/2020/11/05/764235c95a2022213c0c091c00cbb5e0_FORMATO.png",105647,20,285,"mei","Nulo",0,5,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","João Victor da Silva Oliveira","joao-victor","João Victor","https://s.glbimg.com/es/sde/f/2020/10/26/74ad0d23d97711ec775e160e95618bf5_FORMATO.png",110258,20,293,"lat","Nulo",0,1.31,0,1.4,2,"293",NA,3,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Cristiano Pereira de Oliveira ","cristiano","Cristiano","https://s.glbimg.com/es/sde/f/2020/10/28/5a938ee3441b2001445e97d9f027ad70_FORMATO.png",102145,20,354,"ata","Nulo",0,1,0,0,0,"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Wellington Daniel Bueno","bueno","Bueno","https://s.glbimg.com/es/sde/f/2020/08/31/3f5160eda219c10021204248fc78195d_FORMATO.png",97425,20,282,"zag","Nulo",5.3,7.71,0.83,3.18,5,"282",NA,4,6,1,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Carlos Eduardo Ferreira de Souza","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/02/28/005f1178dd64dc721696b75d13b446ab_FORMATO.png",90917,20,293,"ata","Nulo",6.9,5.89,1.25,2.72,14,"293",NA,8,10,4,15,36,NA,1,NA,3,NA,NA,2,NA,NA,NA,NA,NA
"727","Kelvin Mateus de Oliveira","kelvin","Kelvin","https://s.glbimg.com/es/sde/f/2020/10/06/1e5d2511be625adda18aa1b5728bdabb_FORMATO.png",71549,20,263,"ata","Dúvida",2.5,3.33,0.34,1.07,3,"263",NA,2,3,NA,6,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Marcelo José de Lima Filho","marcelinho","Marcelinho","https://s.glbimg.com/es/sde/f/2020/10/03/18c5e5dc5570b698fb18bae1dbb03cff_FORMATO.png",107238,20,275,"ata","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","José Ivaldo Almeida Silva","ze-ivaldo","Zé Ivaldo","https://s.glbimg.com/es/sde/f/2019/03/30/73d465434b401d66707cc13ffc19d3fd_FORMATO.png",91866,20,293,"zag","Nulo",-2,5.1,-0.55,2.03,3,"293",1,4,2,1,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Vitor Hugo Naum dos Santos","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2019/08/09/4c1f2f2ebbf72fa37a797a53aababd3a_FORMATO.png",101960,20,293,"ata","Contundido",0,15.46,0,5.9,5,"293",1,5,13,2,11,29,NA,1,4,2,NA,NA,NA,NA,NA,1,NA,NA
