"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","athletes$atletas$scout"
"793"," João Paulo Silveira dos Santos","joao-paulo-silveira","João Paulo Silveira","https://s.glbimg.com/es/sde/f/2020/11/14/96c3922c9fd3203d80b8ec43ef6a23c0_FORMATO.png",107453,37,356,"zag","Nulo",0,1,0,0,0,"356",NA
"794","Ramon Ricardo da Rocha","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/11/09/05e55b3e1fb2953c77a69b36a0a490af_FORMATO.png",107224,37,275,"lat","Nulo",0,1,0,0,0,"275",NA
"795","Gabriel Rodrigues Noga","gabriel-noga","Gabriel Noga","https://s.glbimg.com/es/sde/f/2020/09/24/3fff46cdd51ae4c51550bdc35b8b98fe_FORMATO.png",107107,37,262,"zag","Nulo",0,0.78,0,-0.35,2,"Flamengo",NA
"796","Juan Pablo Ramírez Velásquez","juan-ramirez","Juan Ramírez","https://s.glbimg.com/es/sde/f/2020/11/09/553d2db14c27c2687128bf0290f0347b_FORMATO.png",97062,37,265,"ata","Contundido",0,3.78,0,3.12,8,"265",NA
"797","João Vitor Moreira Dos Santos","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/11/16/40bab31e5f13f21221d786968d347c5f_FORMATO.png",110623,37,294,"ata","Nulo",0,1,0,0,0,"Coritiba",NA
"798","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,37,263,"gol","Nulo",0,1,0,0,0,"263",NA
"799","Cristiano Robert do Amaral","cristiano","Cristiano","https://s.glbimg.com/es/sde/f/2021/02/20/0450bf4d23e5ccd2e36c1c43acd6fdce_FORMATO.png",111361,37,294,"mei","Nulo",0,0.79,-0.21,-0.5,1,"Coritiba",NA
"800","Dalberto Luan Belo","dalberto","Dalberto","https://s.glbimg.com/es/sde/f/2020/11/20/22165cdbf4a8d2ab347cd89ef88552b4_FORMATO.png",97995,37,292,"ata","Provável",0,4.53,0.66,2.53,13,"292",NA
"801","Antonio Mikael Rodrigues Brito","mikael-doka","Mikael Doka","",110606,37,277,"lat","Nulo",0,1,0,0,0,"Santos",NA
"802","Marcelo Ribeiro Cabo","marcelo-cabo","Marcelo Cabo","https://s.glbimg.com/es/sde/f/2020/11/10/d68199419ff143b307ce4d3ea8cbbbaf_FORMATO.png",37333,37,373,"tec","Provável",0,9.37,0.2,3.37,16,"373",NA
"803","Toko Filipe Batucissa António","toko-filipe","Toko Filipe","https://s.glbimg.com/es/sde/f/2020/11/06/b2bc9d693d4771919a7a78c8665933a5_FORMATO.png",110557,37,267,"ata","Nulo",0,2,0,0,0,"267",NA
"804","Jonathan Renato Barbosa","jonathan-cafu","Jonathan Cafu","https://s.glbimg.com/es/sde/f/2020/11/09/72663d168227b1d3b1e97197fb92447a_FORMATO.png",78580,37,264,"ata","Nulo",0,4.67,0,1.85,2,"264",NA
"805","Abel Carlos da Silva Braga","abel-braga","Abel Braga","https://s.glbimg.com/es/sde/f/2020/11/10/0f92efccde1103a2d235bd9cb9fa4deb_FORMATO.png",40006,37,285,"tec","Provável",0,11.22,-0.24,3.73,17,"285",NA
"806","Matheus Sousa Pereira","pereira","Pereira","https://s.glbimg.com/es/sde/f/2020/11/13/9dbc967183974e31afd1cefae91b83a9_FORMATO.png",97711,37,373,"zag","Nulo",0,4.65,0,3.44,9,"373",NA
"807","Julimar Silva Oliveira Júnior","julimar","Julimar","https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png",102796,37,293,"ata","Nulo",0,1,0,0,0,"293",NA
"808","Marino Hinestroza Angulo","marino","Marino","https://s.glbimg.com/es/sde/f/2020/11/11/7f4b5ee056975411b2a2ad4cf74693f2_FORMATO.png",110598,37,275,"ata","Nulo",0,1,0,0,0,"275",NA
"809","Geovane da Silva de Souza","geovane","Geovane","https://s.glbimg.com/es/sde/f/2021/02/20/c227e6ddaa9bcccf505b8b1f8082229e_FORMATO.png",105336,37,354,"mei","Nulo",0,1,0,0,0,"354",NA
