"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","FC","FD","FF","FS","FT","G","I","PE","PP","RB","CA","CV","SG","DD","DP","GS","GC"
"706","Shaylon Kallyson Cardoso","shaylon","Shaylon","https://s.glbimg.com/es/sde/f/2019/02/27/1e02008698bf10ffc8e76014ba5cea5f_FORMATO.png",97520,32,265,"mei","Nulo",0,2.99,0,0.32,"Bahia",NA,4,1,1,2,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA
"707","Caio Henrique Oliveira Silva","caio-henrique","Caio Henrique","https://s.glbimg.com/es/sde/f/2019/09/16/11e7f4a4c2db5d0748db2dd47bd5264d_FORMATO.png",98569,32,266,"mei","Nulo",2,6.07,-0.28,2.25,"Fluminense",2,36,3,4,23,NA,1,7,65,NA,48,1,NA,NA,NA,NA,NA,NA
"708","Martín Nicolás Sarrafiore","sarrafiore","Sarrafiore","https://s.glbimg.com/es/sde/f/2018/07/05/ce690031c364aa0119c415809e422cf0_FORMATO.png",101315,32,285,"mei","Nulo",0,3.89,0,1.97,"Internacional",NA,14,3,7,9,NA,3,NA,20,NA,10,3,NA,NA,NA,NA,NA,NA
"709","Igor Henrique Pereira de Campos","igor-campos","Igor Campos","https://s.glbimg.com/es/sde/f/2019/08/27/593bfd8ab98c93828dfa3825e6c21584_FORMATO.png",101421,32,315,"gol","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Jobson Souza Santos","jobson","Jobson","https://s.glbimg.com/es/sde/f/2019/09/21/78ffca0f8c20a94cf8b5e9109bea47c6_FORMATO.png",93377,32,277,"mei","Nulo",0,3,0,0.73,"Santos",NA,3,NA,NA,4,NA,NA,NA,1,NA,4,2,NA,NA,NA,NA,NA,NA
"711","João Pedro Vilardi Pinto","pepe","Pepê","https://s.glbimg.com/es/sde/f/2019/09/17/de8685a803460f7315f97750700ea848_FORMATO.png",101573,32,262,"mei","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Joelson dos Santos Ferreira Júnior","joelson","Joelson","https://s.glbimg.com/es/sde/f/2019/03/23/55d863f2d8452ddc265570df15a5f65c_FORMATO.png",101512,32,341,"mei","Nulo",0,1,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Isaque Elias Brito","isaque","Isaque","https://s.glbimg.com/es/sde/f/2019/09/27/574f8047c15ad5c24711c171b1e14ac3_FORMATO.png",101483,32,284,"ata","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Hugo de Souza Nogueira","hugo-souza","Hugo Souza","https://s.glbimg.com/es/sde/f/2018/08/17/0d62f2b958751f0744942f9328f49c39_FORMATO.png",101574,32,262,"gol","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Robson Alves de Barros","robson-bambu","Robson Bambu","https://s.glbimg.com/es/sde/f/2019/05/13/b7c71f1c725b014eefb9e6f275824bbd_FORMATO.png",101579,32,293,"zag","Nulo",3.1,4.62,-0.35,3.12,"Athlético-PR",NA,9,1,2,1,NA,NA,NA,9,NA,3,NA,NA,3,NA,NA,NA,NA
"716","Thonny Anderson da Silva Carvalho","thonny-anderson","Thonny Anderson","https://s.glbimg.com/es/sde/f/2019/05/18/9c926f399fb16f3629089771a4b5a9b6_FORMATO.png",101484,32,293,"mei","Nulo",0,4.95,0,3.41,"Athlético-PR",4,22,12,7,17,3,2,3,28,NA,12,3,NA,NA,NA,NA,NA,NA
"717","Matheus de Jesus Dantas","matheus-dantas","Matheus Dantas","https://s.glbimg.com/es/sde/f/2019/04/26/598e69e78ec9ae7d5fe95d527c68781b_FORMATO.png",101592,32,262,"zag","Nulo",0,1.25,0,-0.6,"Flamengo",NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Lucas Barcelos Damacena","lucas-barcelos","Lucas Barcelos","https://s.glbimg.com/es/sde/f/2019/09/26/9718d0ad28b68829af8d9f99f70f43b9_FORMATO.png",101622,32,266,"ata","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Ricardo Thalheimer","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2019/03/26/d6db02ce94eb23f6a9e0090158f1d7e8_FORMATO.png",101491,32,314,"zag","Provável",-5.3,3.18,-0.88,1.59,"Avaí",NA,21,2,5,5,NA,NA,3,47,NA,19,4,NA,7,NA,NA,NA,1
"720","Hugo Moura Arruda da Silva","hugo-moura","Hugo Moura","https://s.glbimg.com/es/sde/f/2019/04/26/715d1c48df5b307209cb6157de7d8965_FORMATO.png",101594,32,262,"mei","Nulo",0,2.97,0,0.3,"Flamengo",1,1,NA,NA,NA,NA,NA,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA
"721","Alexandre Rodrigues Soares","xandao","Xandão","https://s.glbimg.com/es/sde/f/2019/03/29/af5d7ba38c3fbcc68c13b5fd2a8dd313_FORMATO.png",101626,32,265,"zag","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Vitor Gabriel Claudino Rego Ferreira","vitor-gabriel","Vitor Gabriel","https://s.glbimg.com/es/sde/f/2019/04/26/1625dafb7038f8b8c6201f97b0f5730d_FORMATO.png",101596,32,262,"ata","Nulo",0,2.86,0,7.2,"Flamengo",1,2,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"723","Felipe Jonatan Rocha Andrade","felipe-jonatan","Felipe Jonatan","https://s.glbimg.com/es/sde/f/2019/03/28/769db50792d92f77ba296968a2aa8fd7_FORMATO.png",101708,32,277,"lat","Nulo",6,9.83,0.88,3.84,"Santos",NA,12,7,7,9,NA,2,1,30,NA,11,NA,NA,9,NA,NA,NA,NA
"724","Ramon Ramos Lima","ramon","Ramon",NA,101597,32,262,"lat","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Ulisses Wilson Jeronymo Rocha ","ulisses","Ulisses","https://s.glbimg.com/es/sde/f/2019/06/11/1a341fe981b6a8b7eb3b0c0c36c642d4_FORMATO.png",101647,32,267,"zag","Nulo",0,1,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Eduardo Luís Abonizio de Souza","edu-dracena","Edu Dracena","https://s.glbimg.com/es/sde/f/2019/06/05/4b2eb6b4e8d69e5d9596ee97455c1859_FORMATO.png",37657,32,275,"zag","Nulo",0,6.97,0,4.7,"Palmeiras",NA,3,1,3,2,NA,NA,NA,1,NA,4,NA,NA,2,NA,NA,NA,NA
"727","Alerrandro Barra Mansa Realino de Souza","alerrandro","Alerrandro","https://s.glbimg.com/es/sde/f/2018/05/17/28dbb606b55029007f0519c4b90dcd6f_FORMATO.png",101715,32,282,"ata","Contundido",0,6.27,0,5.15,"Atlético-MG",1,5,6,9,9,2,2,3,8,NA,8,NA,NA,NA,NA,NA,NA,NA
"728","Caio Vinicius da Conceição","caio","Caio","https://s.glbimg.com/es/sde/f/2019/09/16/2d4b95154813948e3d40f142df60be95_FORMATO.png",101601,32,266,"mei","Nulo",0,1.07,0,-2.5,"Fluminense",NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"729","Alexander Silva de Lucena","alexander","Alexander","https://s.glbimg.com/es/sde/f/2019/04/24/158fd65567dd79616ea41fcf9f0bd470_FORMATO.png",105553,32,267,"gol","Nulo",0,9.79,0,6,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA
"730","Lucas Lourenço Andrade","lucas-lourenco","Lucas Lourenço","https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_FORMATO.png",101580,32,277,"mei","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Alecsandro Barbosa Felisbino","alecsandro","Alecsandro","https://s.glbimg.com/es/sde/f/2019/08/16/4a2c1f65c81e89225ad8cbc89dbf310c_FORMATO.png",37673,32,341,"ata","Nulo",3.5,4.54,0.64,1.13,"CSA",NA,20,6,11,11,NA,2,7,19,1,7,1,NA,NA,NA,NA,NA,NA
"732","Jonathan Cícero Moreira","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/03/30/8b5651c87880d8422c6440c0edfc069a_FORMATO.png",37662,32,293,"lat","Contundido",0,7.3,0,4.32,"Athlético-PR",NA,4,1,NA,3,NA,1,NA,7,NA,6,2,NA,2,NA,NA,NA,NA
"733","Francisco Evanilson de Lima Barbosa","evanilson","Evanilson","https://s.glbimg.com/es/sde/f/2019/09/28/18e0d70a00297107e36a1cf1589d8b3f_FORMATO.png",101606,32,266,"ata","Nulo",0,2.15,0,2.7,"Fluminense",NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"734","Cícero Santos","cicero","Cícero","https://s.glbimg.com/es/sde/f/2019/03/22/127a99bc778de63bbb214dc7e6215725_FORMATO.png",37688,32,263,"mei","Provável",4.7,11.99,0.61,2.89,"Botafogo",1,23,8,9,53,NA,3,4,38,NA,31,8,NA,NA,NA,NA,NA,NA
"735","Henrique Pacheco de Lima","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png",37694,32,283,"mei","Provável",-1.6,7.47,-0.47,3.11,"Cruzeiro",NA,40,3,14,49,NA,NA,1,41,NA,58,5,NA,NA,NA,NA,NA,NA
"736","Leonardo da Silva Moura","leo-moura","Léo Moura","https://s.glbimg.com/es/sde/f/2018/05/21/7d6781295f86c2cbf0d78d936349c8c8_FORMATO.png",37701,32,284,"lat","Nulo",0,5.78,0,2.37,"Grêmio",1,6,NA,2,13,NA,NA,1,37,NA,11,1,NA,5,NA,NA,NA,NA
"737","Marcelo Boeck","marcelo-boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png",37788,32,356,"gol","Nulo",0,4.9,0,4.41,"Fortaleza",NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,1,NA,2,15,NA,10,NA
"738","Rafael Augusto Sobis do Nascimento","rafael-sobis","Rafael Sobis","https://s.glbimg.com/es/sde/f/2019/03/29/391192f2c104011047dcb18e6855dd72_FORMATO.png",37798,32,285,"ata","Dúvida",0,7.14,0,3.89,"Internacional",3,12,16,15,10,NA,2,NA,20,NA,10,4,NA,NA,NA,NA,NA,NA
"739","Anderson Pedro Nunes da Silva Campos","anderson","Anderson","https://s.glbimg.com/es/sde/f/2019/03/29/bbfcc261f62ebb5c1dbea1b7e31f6dca_FORMATO.png",38001,32,265,"gol","Nulo",0,2.08,0,-1,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA
"740","Márcio Rafael Ferreira de Souza","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/06/26/4bdc0f48c7f1ccb066d6c8c92332453c_FORMATO.png",38144,32,262,"lat","Provável",0,10.17,0,4.3,"Flamengo",4,25,3,1,15,NA,NA,1,30,NA,20,6,NA,9,NA,NA,NA,NA
"741","Fernando Buttenbender Prass","fernando-prass","Fernando Prass","https://s.glbimg.com/es/sde/f/2019/01/14/fa2170b10aa6b39a49f233749a326dec_FORMATO.jpeg",38140,32,275,"gol","Nulo",0,6.94,0,4.5,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA
"742","Maicon Thiago Pereira de Souza","maicon","Maicon","https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png",38196,32,284,"mei","Provável",0,7.29,0,2.99,"Grêmio",2,14,2,3,9,NA,3,NA,31,NA,14,6,NA,NA,NA,NA,NA,NA
"743","Fábio Santos Romeu","fabio-santos","Fábio Santos","https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png",38229,32,282,"lat","Provável",5.7,10.2,-0.3,2.7,"Atlético-MG",1,28,3,3,18,2,3,2,42,NA,17,5,NA,6,NA,NA,NA,NA
"744","Diego Tardelli Martins","diego-tardelli","Diego Tardelli","https://s.glbimg.com/es/sde/f/2019/06/20/b08c001d25a758214f1ef1618a1818fb_FORMATO.png",38231,32,284,"ata","Provável",-1.6,7.82,-1.91,2.19,"Grêmio",1,22,14,7,20,NA,4,5,54,1,14,1,NA,NA,NA,NA,NA,NA
"745","Frederico Chaves Guedes","fred","Fred","https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png",38162,32,283,"ata","Provável",3.6,6.24,0.76,1.9,"Cruzeiro",3,44,13,15,37,1,5,14,51,NA,5,9,NA,NA,NA,NA,NA,NA
"746","Bruno da Silva Costa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2019/07/08/b382b801cec6400c54c7c9f971b5b35f_FORMATO.png",101422,32,282,"ata","Nulo",0,2.8,0,-0.3,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Adriano Correia Claro","adriano","Adriano","https://s.glbimg.com/es/sde/f/2019/07/23/1ab88fb0fec090bf3ace213d14c97792_FORMATO.png",38336,32,293,"lat","Contundido",0,9.3,0,2.67,"Athlético-PR",1,9,NA,1,3,NA,1,NA,18,NA,8,3,NA,2,NA,NA,NA,NA
"748","Márcio Rodrigues Araújo","marcio-araujo","Márcio Araújo","https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png",38311,32,315,"mei","Provável",5.7,9.46,1.07,2.78,"Chapecoense",NA,31,4,7,42,NA,NA,NA,37,NA,59,4,1,NA,NA,NA,NA,NA
"749","Matheus Rodrigues do Prado","matheus-prado","Matheus Prado","https://s.glbimg.com/es/sde/f/2019/09/19/66d00f70b24d3490bd0381420c5c189d_FORMATO.png",101375,32,341,"mei","Nulo",0,1,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2019/05/23/45121fe0ca2edcaff01e4403c67f4d71_FORMATO.png",38315,32,264,"mei","Nulo",0,2.86,0,-0.1,"Corinthians",1,6,1,6,3,NA,NA,NA,21,NA,1,3,NA,NA,NA,NA,NA,NA
"751","Diego Alves Carreira","diego-alves","Diego Alves","https://s.glbimg.com/es/sde/f/2019/04/26/7bdeffe6895011f6895be4a6de311fbe_FORMATO.png",38509,32,262,"gol","Provável",0.7,8.46,-1.11,5.26,"Flamengo",NA,NA,NA,NA,3,NA,NA,NA,15,NA,2,NA,NA,12,36,2,20,NA
"752","Diego Cavalieri","diego-cavalieri","Diego Cavalieri","https://s.glbimg.com/es/sde/f/2019/03/22/660661f23332e4ee9ccda585ec5cec21_FORMATO.png",38431,32,263,"gol","Provável",0,6.35,0,6.31,"Botafogo",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,21,NA,9,NA
"753","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png",38277,32,283,"mei","Provável",1.5,8.88,-0.77,4.53,"Cruzeiro",4,22,20,33,28,1,6,2,56,NA,14,7,NA,NA,NA,NA,NA,NA
"754","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png",38505,32,267,"zag","Provável",0,8.45,0,3.07,"Vasco",1,16,2,4,15,NA,2,2,23,NA,20,9,1,6,NA,NA,NA,NA
"755","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png",38279,32,356,"ata","Provável",9.9,12.78,2.01,5.22,"Fortaleza",2,47,15,18,35,2,13,11,38,NA,10,7,NA,NA,NA,NA,NA,NA
"756","Carlos Andrade Souza","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2019/03/23/f1d152fe2c81a717de8d0f472e57f90d_FORMATO.png",38451,32,341,"lat","Provável",-0.6,7.52,0.07,4.35,"CSA",NA,18,6,11,24,NA,2,2,59,NA,41,2,NA,8,NA,NA,NA,1
"757","João Paulo Ferreira Lourenço","lourenco","Lourenço","https://s.glbimg.com/es/sde/f/2019/03/26/a10ea3714ffa4fb0caf1a1a80ffd5255_FORMATO.png",99032,32,314,"ata","Nulo",0,4.49,0,2.31,"Avaí",3,20,11,11,31,1,NA,4,48,NA,17,2,NA,NA,NA,NA,NA,NA
"758","Thiago Heleno Henrique Ferreira","thiago-heleno","Thiago Heleno","https://s.glbimg.com/es/sde/f/2019/03/30/d941b7a4bb640424918c02ce3d930666_FORMATO.png",38394,32,293,"zag","Provável",8.4,2.69,0.22,1.44,"Athlético-PR",NA,16,5,3,13,NA,NA,NA,17,NA,6,5,NA,3,NA,NA,NA,NA
"759","Marcos Roberto da Silva Barbosa","marquinhos-silva","Marquinhos Silva","https://s.glbimg.com/es/sde/f/2019/03/25/8dc24bebfd563fe4253dc5e8837b3121_FORMATO.png",38515,32,314,"zag","Nulo",0,5.43,0,1.8,"Avaí",NA,15,NA,9,7,1,NA,1,24,NA,16,2,NA,1,NA,NA,NA,NA
"760","Marcílio Florêncio Mota Filho","nino","Nino","https://s.glbimg.com/es/sde/f/2019/09/16/32a99ea5b65d641f4552626c5369e377_FORMATO.png",91708,32,266,"zag","Provável",2.4,4.89,-0.47,3.2,"Fluminense",1,25,2,8,18,NA,1,NA,26,NA,41,7,NA,7,NA,NA,NA,NA
"761","Matheus Alves da Silva Cardoso","matheus-alves","Matheus Alves","https://s.glbimg.com/es/sde/f/2019/03/26/de03c48f1b1b556b4876bcb937977dfa_FORMATO.png",91712,32,290,"gol","Nulo",0,1,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Jefferson Gabriel Nascimento Brito","fessin","Fessin","https://s.glbimg.com/es/sde/f/2019/03/26/d280c476822d11a21bba9408da199dba_FORMATO.png",97994,32,264,"mei","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Luiz Antonio Ferreira Rodrigues","felipe","Felipe","https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png",91733,32,356,"mei","Provável",2.4,6.66,-0.44,2.61,"Fortaleza",1,46,5,4,26,NA,NA,NA,78,NA,71,11,NA,NA,NA,NA,NA,NA
"764","Michael Richard Delgado de Oliveira","michael","Michael","https://s.glbimg.com/es/sde/f/2019/03/26/57b50e0fcaacd6b990cf2a0becd46e62_FORMATO.png",99392,32,290,"ata","Suspenso",0.2,8.44,-0.34,4.66,"Goiás",4,28,21,30,44,2,7,13,70,NA,26,3,1,NA,NA,NA,NA,NA
"765","Dalberto Luan Belo","dalberto","Dalberto","https://s.glbimg.com/es/sde/f/2019/09/26/29cf2941e89066b6862d73494bf8de5f_FORMATO.png",97995,32,315,"ata","Nulo",-0.8,2.02,-0.53,0.78,"Chapecoense",NA,6,3,1,1,NA,NA,NA,4,NA,4,1,NA,NA,NA,NA,NA,NA
"766","Jean Francisco Martim Cândido ","jean","Jean","https://s.glbimg.com/es/sde/f/2019/10/01/ac63bd4277e2cd4c09c9179f6e79407c_FORMATO.png",99459,32,314,"mei","Nulo",0,1,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Erick Luis Conrado de Carvalho","erick","Erick","https://s.glbimg.com/es/sde/f/2019/04/01/9717a07ef27fdd10d8ac6c25914a376e_FORMATO.png",98022,32,293,"mei","Nulo",0.5,1.56,-1.42,1.44,"Athlético-PR",NA,17,4,1,3,NA,1,NA,12,NA,8,1,NA,NA,NA,NA,NA,NA
"768","David de Duarte Macedo","david-duarte","David Duarte","https://s.glbimg.com/es/sde/f/2019/03/26/cfafe9f57bd3c0e32edd4416b3449331_FORMATO.png",91772,32,290,"zag","Contundido",0,8.03,0,2.92,"Goiás",NA,2,NA,3,3,NA,NA,NA,10,NA,7,NA,NA,2,NA,NA,NA,NA
"769","Caio Alan Tem Catem Gonçalves","caio","Caio","https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png",99460,32,293,"gol","Nulo",0,1.25,0,1.6,"Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,3,NA,4,NA
"770","Caíque França Godoy","caique-franca","Caíque França","https://s.glbimg.com/es/sde/f/2019/05/23/2fe6e1e07de6a69ffa395b217210bff4_FORMATO.png",91808,32,264,"gol","Nulo",0,2.32,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Igor Silveira Gomes","igor-gomes","Igor Gomes","https://s.glbimg.com/es/sde/f/2019/04/01/7a6c90034396325f6cc570ef06e1040c_FORMATO.png",100084,32,276,"mei","Provável",0.1,1.56,-0.03,1.38,"São Paulo",1,17,5,5,19,NA,2,1,24,NA,7,3,NA,NA,NA,NA,NA,NA
"772","Pedro Gabriel Pereira Lopes","pedrinho","Pedrinho","https://s.glbimg.com/es/sde/f/2019/09/30/6a55930690acaca09d4ef83e23d8e8fd_FORMATO.png",100103,32,293,"ata","Nulo",0,0.9,0,0.44,"Athlético-PR",NA,4,2,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Matheus Soares Thuler","thuler","Thuler","https://s.glbimg.com/es/sde/f/2019/04/26/95196820b7c23e6db6715208a1fd4ea6_FORMATO.png",100125,32,262,"zag","Nulo",0,3.03,0,1.46,"Flamengo",NA,11,NA,NA,4,NA,NA,NA,8,NA,4,2,NA,4,NA,NA,NA,NA
"774","Wesley Soares Xavier","wesley","Wesley","https://s.glbimg.com/es/sde/f/2019/03/26/c2306740c31403d20520165b9297b553_FORMATO.png",99462,32,314,"mei","Nulo",-0.3,1.28,0.13,-1.06,"Avaí",NA,6,NA,3,1,NA,NA,NA,9,NA,3,1,1,NA,NA,NA,NA,NA
"775","Matheus Henrique de Souza","matheus-henrique","Matheus Henrique","https://s.glbimg.com/es/sde/f/2018/09/25/46030666e126811406fd6e8bdccc980e_FORMATO.png",100742,32,284,"mei","Nulo",-1.9,2.95,-0.15,1.03,"Grêmio",1,28,4,4,15,NA,NA,NA,37,NA,24,7,NA,NA,NA,NA,NA,NA
"776","Filipe Gonçalves dos Santos","filipe","Filipe","https://s.glbimg.com/es/sde/f/2019/05/23/637d8e2371145463b7d61a38d9d5ce88_FORMATO.png",100712,32,264,"gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","Felipe Augusto Rodrigues Pires","felipe-pires","Felipe Pires","https://s.glbimg.com/es/sde/f/2019/09/03/b7686024a3026262d6596e5a0c2805a9_FORMATO.png",100289,32,356,"ata","Nulo",0,3.93,0,2.35,"Fortaleza",1,7,2,6,15,NA,1,1,13,NA,4,NA,NA,NA,NA,NA,NA,NA
"778","Matheus Mascarenhas dos Santos Raimundo","mascarenhas","Mascarenhas","https://s.glbimg.com/es/sde/f/2019/09/16/7ba8ae47ccaf782951396096b7f884be_FORMATO.png",99721,32,266,"lat","Contundido",0,1.75,0,-2.3,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"779","Matheus Matias Ferreira","matheus-matias","Matheus Matias","https://s.glbimg.com/es/sde/f/2019/10/14/f6a36900e89b75fd3ebeac18a03ddfb2_FORMATO.png",100430,32,314,"ata","Nulo",0,1.79,0,-0.1,"Avaí",NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","Wenderson da Silva Costa Ferreira","wenderson","Wenderson","https://s.glbimg.com/es/sde/f/2019/03/22/bf58078f6d1432c858880bcb9a3adcdc_FORMATO.png",99474,32,263,"mei","Nulo",0,2.9,0,2.05,"Botafogo",NA,NA,NA,NA,4,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA
"781","Brenner Souza da Silva","brenner","Brenner","https://s.glbimg.com/es/sde/f/2019/05/25/2d0ecae03a030c68b426c28eb59b2222_FORMATO.png",99789,32,266,"ata","Nulo",0,3.14,0,2.3,"Fluminense",NA,2,2,4,4,1,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA
"782","Héctor Ariel Bustamante","bustamante","Bustamante","https://s.glbimg.com/es/sde/f/2019/08/06/709f6c7dc04157eb549acea294843064_FORMATO.png",100425,32,341,"ata","Nulo",0,2.39,0,1.49,"CSA",1,34,4,8,12,NA,1,1,17,NA,12,1,NA,NA,NA,NA,NA,NA
"783","Lucas Henrique Ferreira Venuto","lucas-venuto","Lucas Venuto","https://s.glbimg.com/es/sde/f/2019/08/06/c53c03c082f9bf77d4e9b53fe6561a14_FORMATO.png",100290,32,277,"ata","Nulo",0,1.79,0,-0.13,"Santos",NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Yuri Alberto Monteiro da Silva","yuri-alberto","Yuri Alberto","https://s.glbimg.com/es/sde/f/2019/03/28/aa5dd1708e186460f701dd3ce77f0824_FORMATO.png",100652,32,277,"ata","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Igor Cássio Vieira dos Santos","igor-cassio","Igor Cássio","https://s.glbimg.com/es/sde/f/2019/03/22/7c87ddae633eb2c51a6c053054e56a1a_FORMATO.png",99661,32,263,"ata","Provável",-0.3,1.58,-0.47,2.47,"Botafogo",NA,6,3,3,5,NA,2,1,9,NA,4,1,NA,NA,NA,NA,NA,NA
"786","Fernando Peixoto Costanza","fernando","Fernando","https://s.glbimg.com/es/sde/f/2019/03/28/0e1597e7f7c233c1663c9739a327843b_FORMATO.png",99550,32,263,"lat","Provável",0,4.25,0,2.62,"Botafogo",1,30,3,1,13,1,NA,NA,36,NA,24,6,NA,6,NA,NA,NA,NA
