"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","FC","FS","PE","RB","FF","A","CA","FD","G","DD","GS","DP","SG","I","PP","FT","CV","GC"
"689","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,16,275,"lat","Contundido",0,7.71,0,-0.3,"Palmeiras",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,16,266,"gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2019/03/29/ada175db5435512e91702370cd95d14f_FORMATO.png",81091,16,282,"mei","Provável",0,6.71,0,3.44,"Atlético-MG",11,13,9,14,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2019/04/26/91363f5a07b1bf1bd53bc95cb9436ae9_FORMATO.png",85300,16,262,"ata","Nulo",11.7,7.27,2.23,1.87,"Flamengo",12,4,15,8,6,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"693","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/09/27/93bdf7db4666448d0da5432a29006d5f_FORMATO.png",81241,16,267,"zag","Provável",6.5,4.58,1.17,3.19,"Vasco",4,3,15,9,NA,NA,2,1,NA,NA,NA,NA,4,NA,NA,1,NA,NA
"694","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2019/05/30/7e60ff2712f74e10b9a6bcf9661f2f8f_FORMATO.png",81682,16,282,"mei","Provável",0,10.65,0,5.68,"Atlético-MG",8,3,34,4,9,NA,NA,13,4,NA,NA,NA,NA,NA,NA,1,NA,NA
"695","Lucas da Silva Ribeiro Campos","lucas-campos","Lucas Campos","https://s.glbimg.com/es/sde/f/2019/08/23/de2cbd55d0f687fecdd4b8346fddf148_FORMATO.png",99903,16,263,"ata","Provável",1.4,1.97,0.16,1.77,"Botafogo",4,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Patrick Machado Ferreira ","patrick","Patrick","https://s.glbimg.com/es/sde/f/2017/08/16/34305aca84639e95caaf29addb016bab_FORMATO.png",99918,16,284,"mei","Nulo",1.4,1.9,0.09,1.44,"Grêmio",1,7,6,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,16,282,"gol","Contundido",0,3,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2019/03/28/c138b40f3a1c3c5a30059c6bfeb61b3d_FORMATO.png",81677,16,277,"mei","Provável",0.3,13.02,-0.41,5.56,"Santos",20,28,52,15,11,3,2,10,5,NA,NA,NA,NA,3,1,2,NA,NA
"699","Rickson Barbosa Sá da Conceição","rickson","Rickson","https://s.glbimg.com/es/sde/f/2019/08/16/72f22e08c825e7a916e81c6fcfe40189_FORMATO.png",100002,16,263,"mei","Nulo",0,1.99,0,1.63,"Botafogo",1,5,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Igor Silveira Gomes","igor-gomes","Igor Gomes","https://s.glbimg.com/es/sde/f/2019/04/01/7a6c90034396325f6cc570ef06e1040c_FORMATO.png",100084,16,276,"mei","Nulo",0,0.83,0,-0.09,"São Paulo",5,5,7,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Wanderson Ferreira de Oliveira","valdivia","Valdívia","https://s.glbimg.com/es/sde/f/2019/06/20/61242f36895eb1ce85680054317fbbf4_FORMATO.png",85423,16,267,"mei","Nulo",0,3.85,0,1.54,"Vasco",10,9,14,5,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Lincoln Corrêa dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2019/04/26/255d9bff72ac266df10afb5e3a477f23_FORMATO.png",100065,16,262,"ata","Contundido",0,3.74,0,1.97,"Flamengo",3,8,8,2,3,NA,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"703","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2019/08/08/e385239b075eb406451314f3de290d2f_FORMATO.png",81770,16,282,"ata","Nulo",0,3.92,0,0.6,"Atlético-MG",NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Matheus Soares Thuler","thuler","Thuler","https://s.glbimg.com/es/sde/f/2019/04/26/95196820b7c23e6db6715208a1fd4ea6_FORMATO.png",100125,16,262,"zag","Nulo",0,2.25,0,0.74,"Flamengo",6,4,7,4,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"705","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2019/03/28/1f6770e6c240b90a3423b20187192bc6_FORMATO.png",85930,16,315,"ata","Nulo",0,2.15,0,0.97,"Chapecoense",3,6,3,2,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png",85425,16,277,"gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2019/04/01/bbb9588c3dbac516f581a278fc277197_FORMATO.png",85626,16,276,"lat","Nulo",-1,3.67,-1.33,-1,"São Paulo",1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2019/03/22/18c2a6ba294467649a2ebdaf8c14b53a_FORMATO.png",85465,16,263,"mei","Provável",6.7,10.9,-0.09,4.83,"Botafogo",9,16,16,9,10,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA
"709","Jonny Ferney Mosquera Mena","mosquera","Mosquera","https://s.glbimg.com/es/sde/f/2019/03/31/8ef2e2aca1a983bd2f770590e4a0aa91_FORMATO.png",86116,16,314,"mei","Contundido",0,2.69,0,0.5,"Avaí",2,2,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Hyoran Kaue Dalmoro","hyoran","Hyoran","https://s.glbimg.com/es/sde/f/2019/01/14/160ad6a02501aba225a8ebd56873a2c7_FORMATO.jpeg",85931,16,275,"mei","Nulo",0,6.59,0,6.17,"Palmeiras",5,4,6,4,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"711","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2019/07/02/0f6012cd35603a1b0d4256fb91ed6709_FORMATO.png",86264,16,285,"lat","Provável",-0.6,4.46,-0.89,1.47,"Internacional",8,4,15,9,1,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1
"712","Luanderson Johnala Marques da Silva","luanderson","Luanderson ","https://s.glbimg.com/es/sde/f/2019/05/07/da04fa8f12c10e89989965f7bf9d54ac_FORMATO.png",86380,16,314,"mei","Nulo",0,2.62,0,3,"Avaí",3,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Igor Henrique Pereira de Campos","igor-campos","Igor Campos","https://s.glbimg.com/es/sde/f/2018/05/24/97ef928b4d8da38916e72a5166792dc8_FORMATO.png",101421,16,315,"gol","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Miguel Ángel Borja Hernández","borja","Borja","https://s.glbimg.com/es/sde/f/2019/01/14/393ccccd62c119cd16a7237e06bb54bf_FORMATO.jpeg",86120,16,275,"ata","Nulo",0,5.88,0,2.1,"Palmeiras",2,2,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"715","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2019/01/14/6656cffa0a00120d740886ec3a73c1df_FORMATO.jpeg",86410,16,275,"lat","Nulo",0,5.22,0,0.2,"Palmeiras",5,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Wanderson Santos Pereira","wanderson","Wanderson","https://s.glbimg.com/es/sde/f/2019/07/09/6be4c7e2f273ab0fb8db516f2e004ab7_FORMATO.png",86143,16,265,"zag","Nulo",0,1.68,0,-2.5,"Bahia",2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Bruno da Silva Costa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2019/07/08/b382b801cec6400c54c7c9f971b5b35f_FORMATO.png",101422,16,282,"ata","Nulo",0,2.8,0,-0.3,"Atlético-MG",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Pablo Dyego da Silva Rosa","pablo-dyego","Pablo Dyego","https://s.glbimg.com/es/sde/f/2018/09/20/013c4c3e1dffe0fb41e29461871427f3_FORMATO.png",86444,16,266,"ata","Nulo",0,1.6,0,-0.25,"Fluminense",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Alerrandro Barra Mansa Realino de Souza","alerrandro","Alerrandro","https://s.glbimg.com/es/sde/f/2018/05/17/28dbb606b55029007f0519c4b90dcd6f_FORMATO.png",101715,16,282,"ata","Nulo",8.2,7.78,1.46,6.38,"Atlético-MG",3,9,4,7,9,1,NA,5,2,NA,NA,NA,NA,3,NA,2,NA,NA
"720","Danilo das Neves Pinheiro","tche-tche","Tchê Tchê","https://s.glbimg.com/es/sde/f/2019/05/06/fbb4319c2256b5cbf2fb558f6e3e9503_FORMATO.png",86686,16,276,"mei","Provável",0.7,4.66,-0.41,1.94,"São Paulo",18,22,33,16,5,NA,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Felipe Augusto Rodrigues Pires","felipe-pires","Felipe Pires","https://s.glbimg.com/es/sde/f/2019/07/22/89697003a322b9831e66b5976e423c66_FORMATO.png",100289,16,356,"ata","Nulo",1.5,3.84,0.04,0.75,"Fortaleza",1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Lucas Henrique Ferreira Venuto","lucas-venuto","Lucas Venuto","https://s.glbimg.com/es/sde/f/2019/08/06/c53c03c082f9bf77d4e9b53fe6561a14_FORMATO.png",100290,16,277,"ata","Nulo",0,3,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Ricardo Thalheimer","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2019/03/26/d6db02ce94eb23f6a9e0090158f1d7e8_FORMATO.png",101491,16,314,"zag","Nulo",3,4.4,-0.1,2.63,"Avaí",6,1,17,8,1,NA,1,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA
"724","Thonny Anderson da Silva Carvalho","thonny-anderson","Thonny Anderson","https://s.glbimg.com/es/sde/f/2019/05/18/9c926f399fb16f3629089771a4b5a9b6_FORMATO.png",101484,16,293,"mei","Dúvida",0,3.56,0,2.81,"Athlético-PR",13,6,13,4,2,NA,NA,6,2,NA,NA,NA,NA,2,NA,NA,NA,NA
"725","Joelson dos Santos Ferreira Júnior","joelson","Joelson","https://s.glbimg.com/es/sde/f/2019/03/23/55d863f2d8452ddc265570df15a5f65c_FORMATO.png",101512,16,341,"mei","Nulo",0,1,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2019/04/01/1342705bcf7099d35a68d6c68311e216_FORMATO.png",86519,16,276,"mei","Nulo",-3.6,1.54,-1.06,-0.4,"São Paulo",2,2,5,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Matheus Henrique de Souza","matheus-henrique","Matheus Henrique","https://s.glbimg.com/es/sde/f/2018/09/25/46030666e126811406fd6e8bdccc980e_FORMATO.png",100742,16,284,"mei","Nulo",0,3.81,0,1.09,"Grêmio",9,10,22,11,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Héctor Ariel Bustamante","bustamante","Bustamante","https://s.glbimg.com/es/sde/f/2019/08/06/709f6c7dc04157eb549acea294843064_FORMATO.png",100425,16,341,"ata","Provável",-1.8,0.77,-0.01,-1.23,"CSA",8,2,6,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Hugo de Souza Nogueira","hugo-souza","Hugo Souza","https://s.glbimg.com/es/sde/f/2018/08/17/0d62f2b958751f0744942f9328f49c39_FORMATO.png",101574,16,262,"gol","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Lucas Lourenço Andrade","lucas-lourenco","Lucas Lourenço","https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_FORMATO.png",101580,16,277,"mei","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Matheus Matias Ferreira","matheus-matias","Matheus Matias","https://s.glbimg.com/es/sde/f/2019/05/03/4950f0f0b7885ba14d08911b25c080c1_FORMATO.png",100430,16,314,"ata","Nulo",0,1.79,0,-0.1,"Avaí",3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Matheus de Jesus Dantas","matheus-dantas","Matheus Dantas","https://s.glbimg.com/es/sde/f/2019/04/26/598e69e78ec9ae7d5fe95d527c68781b_FORMATO.png",101592,16,262,"zag","Nulo",0,1.25,0,-0.6,"Flamengo",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"733","Yuri Alberto Monteiro da Silva","yuri-alberto","Yuri Alberto","https://s.glbimg.com/es/sde/f/2019/03/28/aa5dd1708e186460f701dd3ce77f0824_FORMATO.png",100652,16,277,"ata","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Bruno Roberto Pereira da Silva","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2018/05/17/4db250b451ffbbeb0a3e8ec81fe6023a_FORMATO.png",101716,16,282,"mei","Nulo",0,1.53,0,0.57,"Atlético-MG",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Marrony da Silva Liberato","marrony","Marrony","https://s.glbimg.com/es/sde/f/2019/07/27/1f96b9040f1eff51cb593c7919068c8d_FORMATO.png",101717,16,267,"ata","Provável",-2.5,10.92,-0.49,2.93,"Vasco",25,23,26,21,12,1,2,6,1,NA,NA,NA,NA,5,NA,NA,1,NA
"736","Hugo Moura Arruda da Silva","hugo-moura","Hugo Moura","https://s.glbimg.com/es/sde/f/2019/04/26/715d1c48df5b307209cb6157de7d8965_FORMATO.png",101594,16,262,"mei","Nulo",0,2.97,0,0.3,"Flamengo",1,NA,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Filipe Gonçalves dos Santos","filipe","Filipe","https://s.glbimg.com/es/sde/f/2019/05/23/637d8e2371145463b7d61a38d9d5ce88_FORMATO.png",100712,16,264,"gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Lucas Santos da Silva","lucas-santos","Lucas Santos","https://s.glbimg.com/es/sde/f/2018/07/17/3d354bb2faab384ce4d8a8fd0bf1d81d_FORMATO.png",101718,16,267,"mei","Nulo",0,3.56,0,-1.6,"Vasco",2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Matheus dos Santos Miranda","miranda","Miranda","https://s.glbimg.com/es/sde/f/2018/09/27/0dec5ab486a566e8fbde05157bccb9cf_FORMATO.png",101720,16,267,"zag","Nulo",0,2.57,0,0.7,"Vasco",2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Rafael de Carvalho França","rafael-franca","Rafael França","https://s.glbimg.com/es/sde/f/2018/09/27/58cbfa1d712490ae26a319b3d7c007e5_FORMATO.png",101719,16,267,"lat","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/09/27/b3280046d476aa241a694771fbe1b0cc_FORMATO.png",84893,16,267,"lat","Suspenso",4,4.75,0.3,3.59,"Vasco",11,16,12,12,2,NA,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"742","Vitor Gabriel Claudino Rego Ferreira","vitor-gabriel","Vitor Gabriel","https://s.glbimg.com/es/sde/f/2019/04/26/1625dafb7038f8b8c6201f97b0f5730d_FORMATO.png",101596,16,262,"ata","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Alexandre Rodrigues Soares","xandao","Xandão","https://s.glbimg.com/es/sde/f/2019/03/29/af5d7ba38c3fbcc68c13b5fd2a8dd313_FORMATO.png",101626,16,265,"zag","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Ramon Ramos Lima","ramon","Ramon",NA,101597,16,262,"lat","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","João Pedro Soares Borges","joao-pedro-borges","João Pedro Borges","https://s.glbimg.com/es/sde/f/2018/09/27/bdf3476e0782cb7e4f75819b1f8495cc_FORMATO.png",101721,16,267,"gol","Nulo",0,1,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Caio Vinicius da Conceição","caio","Caio","https://s.glbimg.com/es/sde/f/2018/09/20/f970b4dfcb039c351e6e0f6bd9a64edb_FORMATO.png",101601,16,266,"mei","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Gabriel Henrique Chavoni Fornari","gabriel-fornari","Gabriel Fornari","https://s.glbimg.com/es/sde/f/2019/05/19/7cabec74a311c35c7c5daf6981bea68f_FORMATO.png",105636,16,293,"zag","Nulo",0,1,0,0,"Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Robson Alves de Barros","robson-bambu","Robson Bambu","https://s.glbimg.com/es/sde/f/2019/05/13/b7c71f1c725b014eefb9e6f275824bbd_FORMATO.png",101579,16,293,"zag","Provável",0,4.75,0,2.33,"Athlético-PR",4,1,5,2,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"749","Diego Henrique Costa Barbosa","diego","Diego","https://s.glbimg.com/es/sde/f/2019/06/25/7738366152614f061570dd722e1de7c6_FORMATO.png",101728,16,276,"zag","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Ulisses Wilson Jeronymo Rocha ","ulisses","Ulisses","https://s.glbimg.com/es/sde/f/2019/06/11/1a341fe981b6a8b7eb3b0c0c36c642d4_FORMATO.png",101647,16,267,"zag","Nulo",0,1,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Matias Antonini Lui","antonini","Antonini","https://s.glbimg.com/es/sde/f/2018/08/09/f41ecc80cc226664f24552cc555ae14b_FORMATO.png",103069,16,284,"zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Mateus Gonçalves Martins","mateus-goncalves","Mateus Gonçalves","https://s.glbimg.com/es/sde/f/2019/04/30/fa847e00f13ad27310e18e3ed9e229f5_FORMATO.jpeg",103076,16,354,"ata","Dúvida",-0.6,2.88,-0.06,1.87,"Ceará",3,4,14,6,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Felipe Jonatan Rocha Andrade","felipe-jonatan","Felipe Jonatan","https://s.glbimg.com/es/sde/f/2019/03/28/769db50792d92f77ba296968a2aa8fd7_FORMATO.png",101708,16,277,"lat","Provável",0,8.84,0,4.01,"Santos",7,4,20,6,5,NA,NA,3,2,NA,NA,NA,3,NA,NA,NA,NA,NA
"754","Bruno Méndez Cittadini","bruno-mendez","Bruno Méndez","https://s.glbimg.com/es/sde/f/2019/05/23/0dc006a6698913db3ce69120b8804b8c_FORMATO.png",103700,16,264,"zag","Nulo",0,5.31,0,3.7,"Corinthians",2,NA,7,5,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"755","Kaio Jorge Pinto Ramos","kaio-jorge","Kaio Jorge","https://s.glbimg.com/es/sde/f/2019/07/13/888ace1dc8eb099da8d50ef85c608e9c_FORMATO.png",103445,16,277,"ata","Nulo",0,0.75,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Jadsom Meemyas de Oliveira da Silva","jadsom-silva","Jadsom Silva","https://s.glbimg.com/es/sde/f/2019/07/19/a7dcf04f6232206e604ceb37a6457e02_FORMATO.png",103695,16,283,"mei","Nulo",0,0.76,0,0,"Cruzeiro",1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,16,263,"gol","Nulo",0,2,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Yuri Cesar Santos de Oliveira Silva","yuri","Yuri ",NA,103446,16,262,"mei","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Eric dos Santos Rodrigues","ramires","Ramires","https://s.glbimg.com/es/sde/f/2019/03/29/c45004f6a309f5dfe660c3becb1ad077_FORMATO.png",103295,16,265,"mei","Nulo",0,10.45,0,2.12,"Bahia",8,9,11,16,6,1,2,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"760","Antony Matheus do Santos","antony","Antony","https://s.glbimg.com/es/sde/f/2019/04/01/8f7a82b4d2e116fcf5f4b7f1bf94080f_FORMATO.png",103455,16,276,"ata","Dúvida",2.5,11.73,-0.38,5.11,"São Paulo",6,35,36,12,5,2,1,7,1,NA,NA,NA,NA,NA,NA,2,NA,NA
"761","Igor Matheus Liziero Pereira ","liziero","Liziero","https://s.glbimg.com/es/sde/f/2019/04/01/8423e58431d29d7700ba477367f59b3f_FORMATO.png",100761,16,276,"mei","Provável",3.5,4.62,0.39,2.26,"São Paulo",5,5,9,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Gabriel Davi Gomes Sara","gabriel-sara","Gabriel Sara","https://s.glbimg.com/es/sde/f/2018/08/21/de4ebb4930052513099aefe26a7f4caa_FORMATO.png",100763,16,276,"mei","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Brenno Oliveira Fraga Costa","brenno","Brenno","https://s.glbimg.com/es/sde/f/2017/12/01/eb6549ddfa3b798b4e31af8c9473334b_FORMATO.jpeg",100830,16,284,"gol","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Ignácio da Silva Oliveira","ignacio","Ignácio","https://s.glbimg.com/es/sde/f/2019/03/29/4aba5de37f22854b10a7562dc8d5cd4d_FORMATO.png",103523,16,265,"zag","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Antônio Fialho de Carvalho Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2019/03/30/845cad8021ef58fd85f953cdd5d0fae9_FORMATO.png",103706,16,282,"mei","Nulo",0,1,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Michel Borges De Jesus","michel","Michel","https://s.glbimg.com/es/sde/f/2019/03/28/a3e3e2db3e62bb26d03186bd96da7bed_FORMATO.png",103579,16,283,"mei","Nulo",0,2,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Emanuel Leone Moura","emanuel","Emanuel","https://s.glbimg.com/es/sde/f/2017/12/01/e2a85d715ac397898197228bac470497_FORMATO.jpeg",100840,16,284,"zag","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Marcos Paulo Costa do Nascimento","marcos-paulo","Marcos Paulo","https://s.glbimg.com/es/sde/f/2019/04/28/6b67724f0df358a59b19d910a740b005_FORMATO.png",103645,16,266,"ata","Dúvida",0,5.29,0,4.16,"Fluminense",4,9,15,12,6,2,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"769","Francisco Anderson de Jesus dos Santos","anderson-ceara","Anderson Ceará","https://s.glbimg.com/es/sde/f/2018/11/20/744c159954ee4c4e7301b12d509ba9ac_FORMATO.jpeg",103724,16,277,"mei","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
