"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
7,275,84848,FALSE,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,275,84848,FALSE,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,275,84848,FALSE,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,275,84848,FALSE,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,275,84848,FALSE,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,275,84848,FALSE,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,275,84848,TRUE,5.7,2.85,4.42,0.58,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
14,275,84848,TRUE,1.1,2.27,3.77,-0.65,3,6,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0
15,275,84848,TRUE,10.4,4.3,5.74,1.97,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16,275,84848,TRUE,7.5,4.94,5.56,-0.18,4,2,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0
17,275,84848,TRUE,12.5,6.2,6.9,1.34,4,4,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0
18,275,84848,TRUE,5,6.03,5.83,-1.07,2,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0
19,275,84848,TRUE,3.8,5.75,5.9,0.07,4,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0
20,275,84848,TRUE,0.5,5.17,5.3,-0.6,3,3,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0
21,275,84848,FALSE,0,5.17,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,275,84848,TRUE,-0.5,4.6,5.12,-0.18,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
23,275,84848,FALSE,0,4.6,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,275,84848,FALSE,0,4.6,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,275,84848,FALSE,0,4.6,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,275,84848,TRUE,3.3,4.48,5.63,0.51,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
27,275,84848,TRUE,-0.3,4.08,5.06,-0.57,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,275,84848,TRUE,1.2,3.86,5.27,0.21,0,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
29,275,84848,TRUE,1.4,3.68,5.33,0.06,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,275,84848,FALSE,0,3.68,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,275,84848,FALSE,0,3.68,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,275,84848,FALSE,0,3.68,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,275,84848,FALSE,0,3.68,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,275,84848,FALSE,0,3.68,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,275,84848,TRUE,0.2,3.45,5.09,-0.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,275,84848,FALSE,0,3.45,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,275,84848,FALSE,0,3.45,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,275,84848,TRUE,1.4,3.32,5.12,0.03,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,282,84851,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,84851,TRUE,3.6,3.6,6.32,1.32,1,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0
2,282,84851,FALSE,0,3.6,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,282,84851,FALSE,0,3.6,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,282,84851,TRUE,-0.3,1.65,5.31,-1.01,4,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
5,282,84851,TRUE,2.1,1.8,5.67,0.36,0,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0
6,282,84851,TRUE,-0.5,1.23,5.01,-0.66,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
7,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,84851,FALSE,0,1.23,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,84851,TRUE,1,1.18,4.73,-0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,282,84851,TRUE,3.6,1.58,5.2,0.47,2,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
17,282,84851,FALSE,0,1.58,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,282,84851,TRUE,1.7,1.6,4.87,-0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,282,84851,FALSE,0,1.6,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,282,84851,FALSE,0,1.6,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,282,84851,TRUE,-0.6,1.32,4.52,-0.35,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
22,282,84851,TRUE,-0.8,1.08,4.42,-0.1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
23,282,84851,TRUE,6,1.57,5.64,1.22,2,8,0,0,0,3,0,1,0,4,2,0,0,0,0,0,0,0
24,282,84851,TRUE,-0.1,1.42,4.62,-1.02,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
25,282,84851,FALSE,0,1.42,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,282,84851,FALSE,0,1.42,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,282,84851,FALSE,0,1.42,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,282,84851,FALSE,0,1.42,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,84851,TRUE,-1,1.22,4.33,-0.29,1,3,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0
30,282,84851,FALSE,0,1.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,282,84851,FALSE,0,1.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,282,84851,FALSE,0,1.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,282,84851,FALSE,0,1.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,282,84851,FALSE,0,1.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,282,84851,FALSE,0,1.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,282,84851,TRUE,-1.4,1.02,4.02,-0.31,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
37,282,84851,TRUE,2.4,1.12,4.74,0.72,1,5,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
38,282,84851,FALSE,0,1.12,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,303,83817,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,303,83817,TRUE,-4.1,-4.1,0.74,-3.26,0,2,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0
2,303,83817,TRUE,0.6,-1.75,0.77,0.03,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,303,83817,FALSE,0,-1.17,0.77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,303,83817,FALSE,0,-1.17,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,303,83817,TRUE,15.5,3,4.46,3.69,0,3,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
6,303,83817,TRUE,-3.1,1.78,1.59,-2.87,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7,303,83817,FALSE,0,1.78,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,303,83817,TRUE,6,2.48,3.29,1.7,3,5,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0
9,303,83817,TRUE,2.7,2.51,3.01,-0.28,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10,303,83817,TRUE,3.6,2.65,3.38,0.37,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
11,303,83817,TRUE,-0.4,2.31,2.73,-0.65,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,303,83817,TRUE,-3,1.78,2.1,-0.63,1,4,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0
13,303,83817,TRUE,13.2,2.82,5.23,3.13,2,7,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0
14,303,83817,TRUE,-1.3,2.48,2.99,-2.24,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
15,303,83817,TRUE,2,2.44,3.61,0.62,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
16,303,83817,TRUE,-6.5,1.8,1.94,-1.67,2,5,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0
17,303,83817,TRUE,-0.1,1.67,2.9,0.96,3,1,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0
18,303,83817,FALSE,0,1.67,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,303,83817,TRUE,0.8,1.62,3.05,0.15,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,303,83817,TRUE,3.9,1.75,3.62,0.57,2,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
21,303,83817,TRUE,2.6,1.8,3.54,-0.08,2,2,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0
22,303,83817,TRUE,8.3,2.14,4.72,1.18,0,3,0,1,0,0,1,1,0,1,3,0,1,0,0,0,0,0
23,303,83817,TRUE,-2.4,1.91,2.91,-1.81,2,7,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
24,303,83817,TRUE,5.1,2.06,4.21,1.3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,303,83817,TRUE,0.2,1.98,3.44,-0.77,2,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
26,303,83817,TRUE,0,1.89,3.38,-0.06,2,9,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0
27,303,83817,TRUE,-1.4,1.75,3.12,-0.26,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,303,83817,FALSE,0,1.75,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,303,83817,FALSE,0,1.75,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,303,83817,TRUE,0.1,1.68,3.22,0.1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
31,303,83817,TRUE,0.8,1.65,3.36,0.14,1,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
32,303,83817,TRUE,3.1,1.7,3.82,0.46,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
33,303,83817,FALSE,0,1.7,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,303,83817,TRUE,1.2,1.68,3.49,-0.33,2,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
35,303,83817,TRUE,0.4,1.64,3.44,-0.05,0,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
36,303,83817,TRUE,-0.8,1.56,3.13,-0.31,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
37,303,83817,TRUE,-3,1.41,2.75,-0.38,2,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
38,303,83817,FALSE,0,1.41,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,287,84890,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,287,84890,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,287,84890,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,287,84890,TRUE,0.5,0.5,3.25,-0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,287,84890,FALSE,0,0.5,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,287,84890,FALSE,0,0.5,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,287,84890,TRUE,4.2,2.35,3.85,0.6,0,5,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
7,287,84890,FALSE,0,2.35,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,287,84890,FALSE,0,2.35,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,287,84890,FALSE,0,2.35,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,287,84890,TRUE,0,1.57,3.19,-0.66,0,3,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0
11,287,84890,TRUE,9.6,3.58,5.2,2.01,6,7,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0
12,287,84890,TRUE,7.2,4.3,5.21,0.01,0,5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
13,287,84890,TRUE,0.3,3.63,4.17,-1.04,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,287,84890,TRUE,5.5,3.9,5.21,1.04,2,3,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0
15,287,84890,TRUE,3.3,3.83,5.08,-0.13,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16,287,84890,TRUE,9.9,4.5,6.45,1.37,2,3,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0
17,287,84890,TRUE,-0.6,3.99,4.82,-1.63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,287,84890,TRUE,0.4,3.66,4.87,0.05,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,287,84890,TRUE,-1.8,3.21,4.53,-0.34,2,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0
20,287,84890,FALSE,0,3.21,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,287,84890,TRUE,0.4,2.99,4.82,0.29,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
22,287,84890,FALSE,0,2.99,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,287,84890,TRUE,0.5,2.81,4.76,-0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,287,84890,TRUE,0,2.62,4.62,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,287,84890,TRUE,9.5,3.05,6.4,1.78,2,1,0,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0
26,287,84890,FALSE,0,3.05,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,287,84890,TRUE,4.2,3.12,5.7,-0.7,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
28,287,84890,TRUE,0.9,3,5.14,-0.56,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,287,84890,TRUE,2.2,2.96,5.4,0.26,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
30,287,84890,FALSE,0,2.96,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,287,84890,TRUE,1.6,2.89,5.25,-0.15,4,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
32,287,84890,TRUE,-0.1,2.75,5,-0.25,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33,287,84890,TRUE,3.3,2.77,5.6,0.6,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,287,84890,TRUE,-1.1,2.6,4.8,-0.8,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,287,84890,TRUE,-0.3,2.48,5.01,0.21,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36,287,84890,TRUE,6.9,2.66,6.16,1.15,1,3,0,0,0,2,0,0,0,2,5,0,0,0,1,0,0,0
37,287,84890,TRUE,5.3,2.76,6.1,-0.06,0,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
38,287,84890,TRUE,1,2.69,5.3,-0.8,1,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
0,303,84917,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,303,84917,TRUE,4.4,4.4,6.91,1.91,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,303,84917,TRUE,1.6,3,7.42,0.51,4,6,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
3,303,84917,TRUE,3,3,7.79,0.37,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4,303,84917,TRUE,-1.8,1.8,6.49,-1.3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
5,303,84917,TRUE,-0.1,1.42,6.38,-0.11,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
6,303,84917,TRUE,0.3,1.23,6.17,-0.21,0,3,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0
7,303,84917,TRUE,-1.1,0.9,5.76,-0.41,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8,303,84917,TRUE,7.1,1.68,7.39,1.63,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,303,84917,TRUE,-2.4,1.23,5.7,-1.69,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,303,84917,FALSE,0,1.23,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,303,84917,TRUE,-0.4,1.07,5.72,0.02,1,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
12,303,84917,TRUE,3,1.25,6.26,0.54,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
13,303,84917,TRUE,5.9,1.64,6.97,0.71,0,5,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
14,303,84917,TRUE,-2.8,1.3,5.47,-1.5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15,303,84917,FALSE,0,1.3,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,303,84917,FALSE,0,1.3,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,303,84917,FALSE,0,1.3,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,303,84917,FALSE,0,1.3,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,303,84917,FALSE,0,1.3,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,303,84917,TRUE,5,1.56,6.5,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,303,84917,FALSE,0,1.56,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,303,84917,FALSE,0,1.56,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,303,84917,FALSE,0,1.56,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,303,84917,FALSE,0,1.56,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,303,84917,FALSE,0,1.56,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,303,84917,TRUE,0,1.46,5.63,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,303,84917,TRUE,4.2,1.63,6.43,0.8,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
28,303,84917,TRUE,-1.7,1.43,5.37,-1.06,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,303,84917,FALSE,0,1.43,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,303,84917,FALSE,0,1.43,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,303,84917,TRUE,5,1.63,6.41,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,303,84917,FALSE,0,1.63,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,303,84917,FALSE,0,1.63,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,303,84917,FALSE,0,1.63,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,303,84917,FALSE,0,1.63,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,303,84917,TRUE,5,1.81,6.45,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,303,84917,TRUE,-1.1,1.66,5.53,-0.92,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,303,84917,FALSE,0,1.66,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,84926,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,84926,TRUE,-0.5,-0.5,1.1,-0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,84926,FALSE,0,-0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,282,84926,TRUE,-0.5,-0.5,0.8,-0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,282,84926,FALSE,0,-0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,282,84926,FALSE,0,-0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,282,84926,FALSE,0,-0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,282,84926,FALSE,0,-0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,282,84926,TRUE,-1,-0.67,0.82,0.02,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
22,282,84926,FALSE,0,-0.67,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,282,84926,TRUE,1.7,-0.08,1.09,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,282,84926,FALSE,0,-0.08,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,282,84926,FALSE,0,-0.08,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,282,84926,FALSE,0,-0.08,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,282,84926,FALSE,0,-0.08,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,282,84926,FALSE,0,-0.08,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,84926,TRUE,0,-0.06,0.83,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,282,84926,TRUE,0,-0.05,0.81,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,282,84926,FALSE,0,-0.05,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,282,84926,FALSE,0,-0.05,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,282,84926,FALSE,0,-0.05,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,282,84926,FALSE,0,-0.05,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
