"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","I","PE","RB","A","G","SG","FT","CV","GC","DD","GS","PP","DP"
"697","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2018/05/23/c542b827e970e8c167f2a026360a0fa9_FORMATO.png",94044,9,"SAN","gol","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Caio Monteiro Costa","caio-monteiro","Caio Monteiro","https://s.glbimg.com/es/sde/f/2018/04/09/3eec93970348935415827d57dbb52a2a_FORMATO.png",93789,9,"VAS","ata","Nulo",0,5.2,0,4.97,"Vasco",NA,6,1,3,7,1,9,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"699","Lucas Ribamar Lopes dos Santos Bibiano","ribamar","Ribamar","https://s.glbimg.com/es/sde/f/2017/07/20/6894ec593555b4c947a6ced0d1bf01c4_FORMATO.png",94068,9,"ATL","ata","Nulo",0,4.48,0,1.3,"Atlético-PR",NA,2,NA,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Felipe dos Reis Pereira Vizeu do Carmo","felipe-vizeu","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2018/05/04/64c77ea116e559f14f9fc648474e6247_FORMATO.png",94138,9,"FLA","ata","Nulo",7.7,5.86,1.38,3.85,"Flamengo",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"701","Matheus Leonardo Sales Cardoso","matheusinho","Matheusinho","https://s.glbimg.com/es/sde/f/2018/05/07/86d92c9c41bc4662366352357cb3685a_FORMATO.png",93886,9,"AME","mei","Contundido",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Alan Cardoso de Andrade","alan-cardoso","Alan Cardoso","https://s.glbimg.com/es/sde/f/2018/04/09/c02a60d91483f3c78c44dfe79e1c6347_FORMATO.png",93785,9,"VAS","lat","Nulo",0,3,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","Matheus Fernandes Siqueira","matheus-fernandes","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2018/05/17/de41cae87bcb7c555ea911d849145a34_FORMATO.png",94067,9,"BOT","mei","Provável",0,13.56,0,5.28,"Botafogo",3,9,1,5,7,1,18,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"704","Lucas Ferreira Amaral","lucas-ferreira","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2018/05/24/b58aa819c2e0e2b9e7eb710e0a70a844_FORMATO.png",94147,9,"SPO","gol","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","Maycon de Andrade Barberan","maycon","Maycon","https://s.glbimg.com/es/sde/f/2018/03/20/d19a9c4b9d3ba05a024d7f2db30a1583_FORMATO.png",94154,9,"COR","mei","Provável",4.4,4.04,1.21,1.14,"Corinthians",3,11,4,1,5,NA,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2018/05/23/b000e3a74b1d514b1c00ae683fb9a21a_FORMATO.png",94156,9,"SAN","mei","Provável",14.7,3.97,3.19,2.98,"Santos",1,7,NA,1,3,NA,3,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Leonardo Campos Duarte da Silva","leo-duarte","Léo Duarte","https://s.glbimg.com/es/sde/f/2018/05/04/ee1f02d44cf27eea6302d6696a7ca975_FORMATO.png",94214,9,"FLA","zag","Provável",12.1,9.65,1.65,6.27,"Flamengo",1,2,1,3,3,NA,4,12,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"708","Guilherme Augusto Vieira dos Santos","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_FORMATO.png",94207,9,"CHA","ata","Provável",0,5.39,0,2.4,"Chapecoense",NA,4,2,4,6,1,14,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"709","Edimar Ribeiro da Costa Júnior","juninho-piauiense","Juninho Piauiense","https://s.glbimg.com/es/sde/f/2018/05/03/69130399e39dc0da4dec03c850f91ce7_FORMATO.png",94445,9,"CEA","ata","Nulo",-1.3,2.22,-0.55,-0.9,"Ceará",1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Luidy Viegas","luidy","Luidy","https://s.glbimg.com/es/sde/f/2018/05/25/5c3ab4d747e0c814e9da768d436cb193_FORMATO.png",94503,9,"CEA","ata","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Pedro Henrique Perotti","perotti","Perotti","https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png",94286,9,"CHA","ata","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","João Victor da Vitória Fernandes","capixaba","Capixaba","https://s.glbimg.com/es/sde/f/2018/05/07/3e2588aa16d11bb43fbb65829d019a90_FORMATO.png",94894,9,"AME","ata","Nulo",0,1.86,0,-0.8,"América-MG",NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Leonardo Peixoto Principe","leo-principe","Léo Principe","https://s.glbimg.com/es/sde/f/2018/03/20/7c27af8531a12b276733e980e1d3471f_FORMATO.png",94765,9,"COR","lat","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2018/05/08/0d3ebad476e49da96d45503920efe53f_FORMATO.png",94509,9,"ATL","mei","Dúvida",0,4.93,-0.18,0.77,"Atlético-PR",NA,NA,NA,NA,5,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Mateus Norton Gomes Chaves","mateus-norton","Mateus Norton","https://s.glbimg.com/es/sde/f/2018/05/18/ae81c88221cf8393802e2d749361898d_FORMATO.png",94336,9,"FLU","mei","Nulo",0,2.11,0,-0.5,"Fluminense",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Lucas Tolentino Coelho de Lima","lucas-paqueta","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2018/05/04/a51d4ecef8c077c6114fcc199a9b40e4_FORMATO.png",94930,9,"FLA","mei","Provável",10.7,23.32,-0.03,10.04,"Flamengo",2,14,8,6,25,NA,27,29,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"717","Lucas Fernandes da Silva","lucas-fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2018/05/26/eb692f4219a31e73d1b4d94b1ca6ec0e_FORMATO.png",94931,9,"SAO","mei","Nulo",0,4.79,0,2.9,"São Paulo",NA,2,2,2,2,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Deijair dos Santos Nunes","deijair","Deijair ","https://s.glbimg.com/es/sde/f/2018/03/21/f9f4e4a6a22fe72fe865c297f6ae648a_FORMATO.png",94966,9,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Luís Fernando Santos da Conceição","luis-fernando","Luís Fernando","https://s.glbimg.com/es/sde/f/2018/03/21/016423f7f0c067d4f9d7dd7e462ee84e_FORMATO.png",94971,9,"BAH","mei","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Luis Antônio da Rocha Júnior","juninho-capixaba","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2018/03/20/8f8212f9c28a01b34b99705103fa08d8_FORMATO.png",94968,9,"COR","lat","Nulo",0,4.94,0,-0.8,"Corinthians",1,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2018/01/21/8a0f5cf3775be841f66c7bbb1bdf14d1_FORMATO.png",94583,9,"FLU","ata","Contundido",0,14.04,0,7.86,"Fluminense",1,15,5,4,21,NA,11,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA
"722","Felipe Matheus Filgueira de Araújo","felipinho","Felipinho","https://s.glbimg.com/es/sde/f/2018/03/15/c09e808e2c3c8588eda6595422dcb9f6_FORMATO.png",94981,9,"BAH","mei","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Gabriel Pereira Taliari","bill","Bill","https://s.glbimg.com/es/sde/f/2018/05/15/0617ee23d3f6f13fb4bfcdcb786601b9_FORMATO.png",95131,9,"ATL","ata","Nulo",0,1.56,0,0.2,"Atlético-PR",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Geovane Santana Souza","geovane-itinga","Geovane Itinga","https://s.glbimg.com/es/sde/f/2018/03/15/85c557dab18f64f74140a33874f07054_FORMATO.png",94980,9,"BAH","ata","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Yago César da Silva","yago","Yago","https://s.glbimg.com/es/sde/f/2018/03/01/a4d69d7c3ed40ed788345efb2666cd7c_FORMATO.png",95126,9,"ATL","ata","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Wildson Silva de Melo","indio","Índio","https://s.glbimg.com/es/sde/f/2018/05/24/b6ae562eeabf7888ad604a5a1cec8fe1_FORMATO.png",95180,9,"SPO","ata","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Victor Luiz Prestes Filho","victor-luiz","Victor Luiz","https://s.glbimg.com/es/sde/f/2018/05/18/94aac3c06edee5d1fd60c0c3ae5b57ed_FORMATO.png",95260,9,"CRU","lat","Nulo",0,1,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Lucas Henrique dos Santos","luquinhas","Luquinhas","https://s.glbimg.com/es/sde/f/2018/01/21/29ca7d168bbbd6d61c274533c87e3d69_FORMATO.png",95263,9,"FLU","mei","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Ozealisson Santos Gomes","junior","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/6ba58fa136715046b220f0b851bb33bc_FORMATO.png",95210,9,"PAR","lat","Provável",6.4,6.19,0.4,6.96,"Paraná",1,3,1,1,13,NA,4,14,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"730","Marco Antônio Rosa Furtado Júnior","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2018/03/21/5bea6fd938bc4b34ea0ba52b788b8b3a_FORMATO.png",94975,9,"BAH","mei","Contundido",0,1.89,0,1.05,"Bahia",1,1,NA,1,4,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Nicolas Vichiatto da Silva","nicolas","Nicolas","https://s.glbimg.com/es/sde/f/2018/03/01/7f44185f9657b501428a9753a02c7ef6_FORMATO.png",95127,9,"ATL","lat","Nulo",0,4,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Fabrício Silva Costa","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2018/05/24/a4db927500f977da2f2f919aa9697a13_FORMATO.png",95539,9,"SPO","mei","Nulo",0,1.33,0,-0.57,"Sport",1,6,1,1,2,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Gregore de Magalhães da Silva","gregore","Gregore","https://s.glbimg.com/es/sde/f/2018/03/21/af5416a241ee4e356e66f4cd9d36df1a_FORMATO.png",95464,9,"BAH","mei","Provável",0,6.95,0,2.47,"Bahia",3,37,3,2,8,NA,13,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Bruno Cesar Xavier Sislo","bruno-xavier","Bruno Xavier","https://s.glbimg.com/es/sde/f/2018/05/01/47c26f3cbf7151fcd9135fe4b3db918c_FORMATO.png",95288,9,"COR","ata","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Miguel Ángel Trauco Saavedra","trauco","Trauco","https://s.glbimg.com/es/sde/f/2018/05/04/7ba9f406d5dbd031a1c8e7c4b0b262c3_FORMATO.png",95738,9,"FLA","lat","Nulo",0,7.34,0,9.75,"Flamengo",NA,3,1,NA,NA,NA,4,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"736","Marcio Antonio de Sousa Júnior","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/03/01/0aa7dce50d239b820ad5a5461b488541_FORMATO.png",95332,9,"ATL","ata","Dúvida",0,4,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Gustavo Costa da Silva Machado","gustavo-bochecha","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2018/05/17/52ed968cab083a8fa9f33af080a80bf4_FORMATO.png",95798,9,"BOT","mei","Nulo",0,4.17,0,1.7,"Botafogo",2,5,NA,2,10,NA,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Marcelo da Conceição Benevenuto Malaquias","marcelo-benevenuto","Marcelo Benevenuto","https://s.glbimg.com/es/sde/f/2018/05/17/581a756aea09480713008d94c61a6653_FORMATO.png",95638,9,"BOT","zag","Nulo",0,8,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Marcus Vinicius Aredes Duarte","vico","Vico","https://s.glbimg.com/es/sde/f/2018/05/21/8e861efae6f1b9924b64cb068b7855b8_FORMATO.png",95622,9,"GRE","ata","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_FORMATO.png",95799,9,"PAL","ata","Nulo",0,3,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Felipe Gustavo Domingos","felipe","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,9,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Jhony Douglas Santiago","jhony","Jhony","https://s.glbimg.com/es/sde/f/2018/04/24/8f516a5eac66593e51f9a47beba475a7_FORMATO.png",95484,9,"PAR","mei","Contundido",0,3,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Felipe Araruna Hoffman","araruna","Araruna","https://s.glbimg.com/es/sde/f/2018/05/26/b4b029a37fb26e03a4d839bdb8602416_FORMATO.png",95660,9,"SAO","mei","Nulo",0,2.07,0,-0.7,"São Paulo",NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Leonardo Rodrigues dos Santos","leo-santos","Léo Santos","https://s.glbimg.com/es/sde/f/2018/03/20/9e024bd996bfcfe044fa0ceaca14d7ee_FORMATO.png",95820,9,"COR","zag","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Caique da Silva Maria","caique","Caíque","https://s.glbimg.com/es/sde/f/2018/05/26/79586d097d6ab61e5e4c7d92fe0616b0_FORMATO.png",95831,9,"SAO","ata","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Hugo da Conceição Borges Alves","hugo-borges","Hugo Borges","https://s.glbimg.com/es/sde/f/2018/05/25/def7dfac361885514c4de1eab5329df3_FORMATO.png",95875,9,"VAS","ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Mauricio Caprini Pinto","caprini","Caprini","https://s.glbimg.com/es/sde/f/2018/05/18/974cf193c41e59553e84f947ddaab668_FORMATO.png",96049,9,"ATL","ata","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Ítalo Barbosa de Andrade","italo","Ítalo","https://s.glbimg.com/es/sde/f/2018/05/08/edabbe9d6fece85f1567311af9ca93e1_FORMATO.png",95958,9,"BAH","ata","Nulo",0,0.73,0,-4.5,"Bahia",NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"749","Cassiano Silva dos Santos","cassiano","Cassiano","https://s.glbimg.com/es/sde/f/2018/03/21/3cae94aec96c4ad0739c8e679527507a_FORMATO.png",96411,9,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Gabriel Pires de Oliveira","gabriel-pires","Gabriel Pires","https://s.glbimg.com/es/sde/f/2018/03/21/13a5b6a7ba6b442bdc5769461ae475be_FORMATO.png",96559,9,"PAR","mei","Nulo",0,4,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Daniel Cerântula Fuzato","daniel-fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,9,"PAL","gol","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Vinicius Moreira de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2018/05/21/b3da5e7d34e88ee1ac405e3ada92c40f_FORMATO.png",96340,9,"GRE","mei","Dúvida",2,2.16,0.22,1.4,"Grêmio",NA,5,2,2,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Renan Augusto Lodi dos Santos","renan-lodi","Renan Lodi","https://s.glbimg.com/es/sde/f/2018/03/01/4eaa6c2a6e5a7da6c4f98c27ddd89b48_FORMATO.png",96591,9,"ATL","lat","Nulo",3,2.48,0.01,1.95,"Atlético-PR",NA,2,1,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png",96468,9,"INT","gol","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Emerson Aparecido Leite de Souza Junior","emerson","Emerson","https://s.glbimg.com/es/sde/f/2018/05/02/e6ac5064048c2847351bacf000cd76bd_FORMATO.png",96870,9,"ATL","lat","Nulo",-0.3,4.51,-0.64,3.52,"Atlético-MG",1,7,NA,NA,7,NA,8,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"756","Charles Rigon Matos","charles","Charles","https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_FORMATO.png",96342,9,"INT","mei","Nulo",0,5,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Pablo Silva de Lara","pablo-pardal","Pablo Pardal","https://s.glbimg.com/es/sde/f/2017/02/14/f9c5c6dfb4f99f29774612985f6e6464_FORMATO.png",96633,9,"SPO","mei","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Luis Henrique Lima Ferreira","luis-henrique","Luis Henrique","https://s.glbimg.com/es/sde/f/2018/06/05/f468a62494928820ad0f8123756afdf3_FORMATO.png",97459,9,"AME","zag","Nulo",0,1,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Arthur Gomes Lourenço","arthur-gomes","Arthur Gomes","https://s.glbimg.com/es/sde/f/2018/05/23/5475c0938368ee4b155ff28fbba435d6_FORMATO.png",96966,9,"SAN","ata","Contundido",0,3.63,0,1.8,"Santos",NA,NA,NA,NA,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Joriwinnyson Santos dos Anjos Rodrigues","jori","Jori","https://s.glbimg.com/es/sde/f/2018/05/07/74ebf6f155bba3965e6fbdd4d47886ed_FORMATO.png",97453,9,"AME","gol","Provável",-2.3,6.91,-0.27,0.72,"América-MG",NA,1,NA,NA,1,NA,9,NA,NA,NA,1,NA,NA,NA,6,8,NA,NA
"761","Luiz Henrique Pachu Lira","pachu","Pachu","https://s.glbimg.com/es/sde/f/2018/05/17/24cdb04412dd6d812b54821d4a8054bf_FORMATO.png",97352,9,"BOT","ata","Nulo",0,2.55,0,2.7,"Botafogo",NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","José Ricardo Barbosa Ribeiro Drumond","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/66c84fb19bfc8dcb826762a661f9205d_FORMATO.png",97317,9,"AME","mei","Nulo",0,1.46,0,1.23,"América-MG",NA,2,NA,2,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Guilherme Mantuan","mantuan","Mantuan","https://s.glbimg.com/es/sde/f/2018/05/18/53d5b5f3442929a93b052228d4f4dd8f_FORMATO.png",97315,9,"COR","lat","Provável",2.2,3.99,-0.71,3.14,"Corinthians",1,9,NA,2,9,1,22,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"764","Gabriel Vinícius de Oliveira Furtado","gabriel-furtado","Gabriel Furtado","https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_FORMATO.jpeg",97322,9,"PAL","mei","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Wesley Dias Claudino","wesley-dias","Wesley Dias","https://s.glbimg.com/es/sde/f/2018/03/21/bd01b16a7f9c3c1d4858cc8ada530b69_FORMATO.png",97154,9,"PAR","mei","Nulo",-3,0.75,-0.75,-0.4,"Paraná",1,9,NA,NA,6,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Marcos Vinícius Silva Rocha Calazans","marcos-calazans","Marcos Calazans","https://s.glbimg.com/es/sde/f/2018/01/21/394df737072c7cf9ac2e49185bee134e_FORMATO.png",97452,9,"FLU","ata","Contundido",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Luis Eduardo Marques Dos Santos","dudu","Dudu","https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png",97133,9,"INT","lat","Nulo",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Matheus Alessandro dos Santos Pereira","matheus-alessandro","Matheus Alessandro","https://s.glbimg.com/es/sde/f/2018/05/18/28524541dbc99ed7fa6cadc1531e6cf9_FORMATO.png",97527,9,"FLU","ata","Dúvida",1.8,3.13,0.25,1.23,"Fluminense",1,2,1,2,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","Hiago Correa Silveira Cena","hiago","Hiago","https://s.glbimg.com/es/sde/f/2018/05/24/290a6f9eadad6684596a861f850734aa_FORMATO.png",97535,9,"CHA","zag","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Wesley Frazan Bernardo","frazan","Frazan","https://s.glbimg.com/es/sde/f/2018/01/21/7bc9e014e1cb9fc39461fbc3152ca844_FORMATO.png",97528,9,"FLU","zag","Nulo",0,3.74,0,2.12,"Fluminense",NA,4,1,NA,2,NA,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"771","Marco Túlio Oliveira Lemos","marco-tulio","Marco Túlio","https://s.glbimg.com/es/sde/f/2017/05/04/41bd7f91d7b18b2b10bf42c51a52305f_FORMATO.png",97546,9,"ATL","ata","Nulo",0,1,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Shaylon Kallyson Cardoso","shaylon","Shaylon","https://s.glbimg.com/es/sde/f/2018/05/26/ece529eb07a4a4f35a5fadb0f0bb7d4a_FORMATO.png",97520,9,"SAO","mei","Nulo",0,2.92,0,1.7,"São Paulo",1,3,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"773","Fernando Rodrigues Caixeta Barbosa","fernando","Fernando","https://s.glbimg.com/es/sde/f/2018/05/07/f73daae77a916904f7cc997667e506ad_FORMATO.png",97543,9,"ATL","gol","Nulo",0,1,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Willean Bernardo Willemen","lepu","Lepu","https://s.glbimg.com/es/sde/f/2018/06/05/664e239f7dce6e6497a82d094f42723a_FORMATO.png",97522,9,"BAH","mei","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","Ruan Gregório Teixeira","ruan","Ruan","https://s.glbimg.com/es/sde/f/2018/04/09/7d0b926d93b0a688e0bec075b8cf9532_FORMATO.png",97783,9,"INT","lat","Nulo",0,3,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
