"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","I","PE","RB","G","SG","CV","DD","GS","PP","GC","DP"
"680","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2018/03/21/1b00098477bad4e60d3bc520dc464ab7_FORMATO.png",74140,13,"BAH","mei","Nulo",-0.5,5.32,0.03,2.97,"Bahia",2,4,5,9,NA,13,NA,1,27,9,1,NA,NA,NA,NA,NA,NA,NA
"681","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,13,"CRU","ata","Contundido",0,2.31,0,0.83,"Cruzeiro",NA,3,19,1,6,17,NA,7,4,4,1,NA,NA,NA,NA,NA,NA,NA
"682","Odair Souza ","nenen","Nenén","https://s.glbimg.com/es/sde/f/2018/05/24/42f440f0883376df8bb747b658bbc47d_FORMATO.png",79892,13,"CHA","mei","Nulo",0,2.08,0,0.1,"Chapecoense",NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Antônio Carlos Cunha Capocasali Júnior","antonio-carlos","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,13,"PAL","zag","Provável",-1.1,7.63,-0.35,2.88,"Palmeiras",NA,4,10,2,1,5,2,1,15,8,1,3,NA,NA,NA,NA,NA,NA
"684","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2018/06/26/a77b90cda4d9d26c34f44befcf3a4f6d_FORMATO.png",72142,13,"COR","lat","Provável",4.9,6.1,1.1,4.9,"Corinthians",NA,NA,3,1,NA,1,NA,NA,6,1,NA,1,NA,NA,NA,NA,NA,NA
"685","Roger Machado Marques","roger-machado","Roger Machado ","https://s.glbimg.com/es/sde/f/2018/03/01/212d053449b688cbf5c418199f7d8e8d_FORMATO.png",79437,13,"PAL","tec","Provável",2.43,11.45,0.31,4.23,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","João Paulo Mior","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/17/6b2d599609eccc7671f1c4a23739c2d7_FORMATO.png",72168,13,"BOT","mei","Contundido",0,10,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Matheus Mancini","matheus-mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png",80124,13,"ATL","zag","Nulo",0,3,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Giovanni Palmieri dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2018/05/07/bb4f1adb5bf49bba67eace97f861dea9_FORMATO.png",72097,13,"AME","lat","Provável",2.4,7.26,0.9,3.77,"América-MG",NA,3,4,1,1,8,NA,1,11,10,2,1,NA,NA,NA,NA,NA,NA
"689","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/01/21/0c060ebb8aea4462398eb955f393f2b5_FORMATO.png",80129,13,"FLU","mei","Suspenso",-1.4,8.14,-0.52,2.62,"Fluminense",1,3,20,4,4,20,NA,1,38,26,NA,NA,NA,NA,NA,NA,NA,NA
"690","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png",79701,13,"CRU","mei","Provável",0,4.88,0,2.12,"Cruzeiro",NA,2,21,NA,6,12,NA,NA,21,18,NA,NA,NA,NA,NA,NA,NA,NA
"691","Éverson Felipe Marques Pires","everson","Éverson","https://s.glbimg.com/es/sde/f/2018/02/28/6f67a80ba6e92a9f10be76328ba32f5c_FORMATO.png",72294,13,"CEA","gol","Provável",13.7,11.4,2.49,4.19,"Ceará",NA,1,1,NA,NA,3,NA,NA,5,NA,NA,3,NA,26,18,NA,NA,NA
"692","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2017/04/18/63a42550ea5f70d0bbc92287dd6ac259_FORMATO.png",72290,13,"PAL","gol","Nulo",0,13.51,0,4.75,"Palmeiras",NA,1,NA,NA,NA,NA,NA,NA,9,NA,NA,3,1,23,11,NA,NA,NA
"693","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png",80080,13,"BOT","ata","Contundido",0,5.44,0,2.67,"Botafogo",NA,NA,5,3,4,13,NA,2,7,2,1,NA,NA,NA,NA,NA,NA,NA
"694","Nadson da Silva Almeida","nadson","Nadson","https://s.glbimg.com/es/sde/f/2018/07/13/57fe46961f3ba57ecb2e3e6368babd92_FORMATO.png",80140,13,"PAR","mei","Dúvida",0,2.26,0,1.05,"Paraná",NA,NA,4,NA,1,9,NA,NA,12,3,NA,NA,NA,NA,NA,NA,NA,NA
"695","Fabiano Leissmann","fabiano","Fabiano","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_FORMATO.png",79887,13,"INT","lat","Nulo",-0.4,7.87,0.12,3.09,"Internacional",NA,2,5,NA,3,1,NA,NA,21,11,NA,3,NA,NA,NA,NA,NA,NA
"696","Luiz Otávio Anacleto Leandro","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2018/05/25/415ca8e21d5dcca6c767a0485b2765a3_FORMATO.png",72359,13,"CEA","zag","Provável",5.9,8.04,1.2,2.86,"Ceará",NA,4,7,NA,1,7,NA,NA,12,20,NA,3,NA,NA,NA,NA,NA,NA
"697","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2018/07/11/458954576596e510c2e5c6668d407c5b_FORMATO.png",81776,13,"ATL","mei","Dúvida",0.5,2.53,-0.47,0.5,"Atlético-PR",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Marcos Junio Lima dos Santos","marcos-junior","Marcos Junior","https://s.glbimg.com/es/sde/f/2018/01/21/9e2b3f7cad84245a7922f06c4731bcc0_FORMATO.png",80188,13,"FLU","ata","Provável",6.4,7.6,0.95,4.41,"Fluminense",2,NA,4,3,4,14,NA,6,9,5,2,NA,NA,NA,NA,NA,NA,NA
"699","Rodrigo Oliveira Lindoso","rodrigo-lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2018/05/17/3988b3a7c7218ab5a3b8b242ad6f1b46_FORMATO.png",72362,13,"BOT","mei","Provável",7,10.23,0.01,4.23,"Botafogo",2,2,16,3,9,19,NA,2,29,15,3,NA,NA,NA,NA,NA,NA,NA
"700","Lucas Fonseca da Silva","lucas-fonseca","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2018/03/21/5c1c52f3afc41a4404dd7b1c888f2124_FORMATO.png",80189,13,"BAH","zag","Provável",0.5,7.44,-0.8,3.09,"Bahia",NA,2,10,2,3,15,1,NA,19,11,NA,4,NA,NA,NA,NA,NA,NA
"701","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/04/09/abd9b0f5946442941bcc7ff393a5eee9_FORMATO.png",80196,13,"VAS","lat","Provável",1.2,17,-0.4,8.21,"Vasco",1,NA,5,14,8,37,1,6,29,12,5,1,NA,NA,NA,NA,NA,NA
"702","Cléber Janderson Pereira Reis","cleber-reis","Cléber Reis","https://s.glbimg.com/es/sde/f/2018/04/24/69768a9bda3441e7a742ff9d70ba8d95_FORMATO.png",72376,13,"PAR","zag","Provável",0,6.53,0,4.72,"Paraná",NA,1,4,1,3,5,NA,1,5,9,NA,2,NA,NA,NA,NA,NA,NA
"703","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2018/03/01/a4001473c0c581b61769bb3db00efcaa_FORMATO.png",72372,13,"ATL","gol","Nulo",0,0.78,0,-3.3,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,NA,NA,NA
"704","Luiz Carlos Cirne Lima de Lorenzi","lisca","Lisca","https://s.glbimg.com/es/sde/f/2018/06/05/28dffdf0f5fa7f305e52bcd7ee449f9a_FORMATO.png",72588,13,"CEA","tec","Provável",7.25,7.23,1.55,4.08,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","Matheus Simonete Bressanelli","bressan","Bressan","https://s.glbimg.com/es/sde/f/2018/05/18/89ef7379a0826a62657cb5948a315081_FORMATO.png",72491,13,"GRE","zag","Provável",11.7,11.45,1.65,5.83,"Grêmio",NA,1,15,NA,1,5,NA,NA,12,14,1,9,NA,NA,NA,NA,NA,NA
"706","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2018/03/20/8b306efa7463aa34e658516c465f664e_FORMATO.png",73281,13,"COR","mei","Provável",3,5.96,-0.74,2.73,"Corinthians",NA,NA,10,NA,2,4,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA
"707","Hernane Vidal Souza","hernane","Hernane","https://s.glbimg.com/es/sde/f/2018/05/18/f5e286630b93e3cd7c5dbe4b2f42d48a_FORMATO.png",72386,13,"GRE","ata","Nulo",0,5,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Francisco Edson Moreira da Silva","edinho","Edinho","https://s.glbimg.com/es/sde/f/2018/07/11/59b9a2e2576d1e0ad1c80d50c7478422_FORMATO.png",80193,13,"ATL","ata","Contundido",2.3,3.36,0.36,2.3,"Atlético-MG",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"709","Gilsivan Soares da Silva ","ivan","Ivan","https://s.glbimg.com/es/sde/f/2018/05/24/1c2dd303026c2e02bbed35cfb1595918_FORMATO.png",80326,13,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Matheus Caldeira Vidotto de Oliveira","matheus-vidotto","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,13,"COR","gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Luciano da Rocha Neves","luciano","Luciano","https://s.glbimg.com/es/sde/f/2018/07/05/1283cc320b56be7f4661388346c1aeba_FORMATO.png",80287,13,"FLU","ata","Nulo",0,6,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2018/05/18/579600b8688378c79b2d26c49843ed6e_FORMATO.png",80318,13,"CRU","lat","Nulo",0,3.09,0,1.47,"Cruzeiro",NA,2,5,NA,NA,4,NA,NA,12,5,NA,1,NA,NA,NA,NA,NA,NA
"713","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,13,"CRU","mei","Suspenso",-0.6,4.22,-0.35,1.5,"Cruzeiro",NA,3,5,NA,1,4,NA,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA
"714","Samuel Xavier Brito","samuel-xavier","Samuel Xavier","https://s.glbimg.com/es/sde/f/2018/05/17/fd0c8a84c1faea5160f04ad242f45e3e_FORMATO.png",73384,13,"CEA","lat","Provável",0,4.33,0,1.62,"Ceará",1,2,8,NA,1,11,1,NA,14,4,NA,NA,NA,NA,NA,NA,NA,NA
"715","Edson Felipe da Cruz","edson","Edson","https://s.glbimg.com/es/sde/f/2018/03/21/4e079be2718f82735191cef518c39bb2_FORMATO.png",80370,13,"BAH","mei","Nulo",0,7.04,0,6.95,"Bahia",NA,NA,3,NA,NA,5,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA
"716","Alejandro Abraham Guerra Morales","guerra","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,13,"PAL","mei","Contundido",0,7.89,0,2.23,"Palmeiras",NA,NA,5,1,1,1,NA,NA,7,2,1,NA,NA,NA,NA,NA,NA,NA
"717","Luis Carlos Dallastella","luis-carlos","Luis Carlos","https://s.glbimg.com/es/sde/f/2018/03/21/327d9a5891939cc8940a99c68e11c26b_FORMATO.png",73413,13,"PAR","gol","Nulo",0,0.7,0,-4,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"718","Thiago Rodrigues de Oliveira Nogueira","thiago-rodrigues","Thiago Rodrigues","https://s.glbimg.com/es/sde/f/2018/03/21/d825409cc03f8e81e67ec76372f1b206_FORMATO.png",73414,13,"PAR","gol","Provável",4,8.05,0.26,6.8,"Paraná",NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,3,NA,15,6,NA,NA,1
"719","Hugo da Conceição Borges Alves","hugo-borges","Hugo Borges","https://s.glbimg.com/es/sde/f/2018/07/12/a2915e07f8614150b5d3d4343a9bb658_FORMATO.png",95875,13,"VAS","ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Rafael Santos de Sousa","rafael","Rafael","https://s.glbimg.com/es/sde/f/2017/04/24/db3ab616836bf6fcfa76a2dd7846986b_FORMATO.png",97902,13,"FLA","zag","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Norberto Pereira Marinho Neto","norberto","Norberto ","https://s.glbimg.com/es/sde/f/2018/05/07/f4e6cde34ab5662df2e3a0a657c5c30b_FORMATO.png",80374,13,"AME","lat","Dúvida",0.5,10.69,-1.49,4.32,"América-MG",1,3,13,1,1,11,NA,NA,16,22,NA,3,NA,NA,NA,NA,NA,NA
"722","Bryan Silva Garcia","bryan","Bryan","https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png",78632,13,"VIT","lat","Provável",5.9,6.56,-0.44,5.9,"Vitória",NA,NA,NA,NA,1,5,NA,NA,8,NA,NA,1,NA,NA,NA,NA,NA,NA
"723","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,13,"GRE","mei","Contundido",0,7.73,0,4.3,"Grêmio",NA,NA,NA,3,4,5,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"724","Gilberto Moraes Júnior","gilberto","Gilberto ","https://s.glbimg.com/es/sde/f/2018/01/21/d231b19c8df41a4d02546bee8dad040b_FORMATO.png",80313,13,"FLU","lat","Nulo",0,9.26,0,6.53,"Fluminense",2,1,10,2,5,14,NA,1,24,16,2,3,1,NA,NA,NA,NA,NA
"725","Eduardo Schroeder Brock","eduardo-brock","Eduardo Brock","https://s.glbimg.com/es/sde/f/2018/07/09/c423c8ca4d7c6cdc1082532652fa4d73_FORMATO.png",78654,13,"CEA","zag","Nulo",5,4.61,1.61,5,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"726","Gustavo Leonardo Cuellar Gallego","cuellar","Cuéllar","https://s.glbimg.com/es/sde/f/2018/05/04/f29c0031ffc2adccbe51088049c2dea0_FORMATO.png",71709,13,"FLA","mei","Provável",0,9.74,0,4.87,"Flamengo",1,2,20,1,1,4,NA,NA,14,42,NA,NA,2,NA,NA,NA,NA,NA
"727","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,13,"INT","ata","Dúvida",-0.1,3.7,0.25,1.61,"Internacional",1,2,7,NA,1,8,NA,NA,8,6,1,NA,NA,NA,NA,1,NA,NA
"728","Erick Martins Ferreira Carvalho","erick","Erick","https://s.glbimg.com/es/sde/f/2018/05/07/88672601deeb050de20d1c18b8a04c9e_FORMATO.png",97930,13,"AME","gol","Nulo",0,1,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Gabriel Rybar Blos","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/18/d0b143443c7fe342de877afaff95bb91_FORMATO.png",71572,13,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png",81898,13,"CHA","ata","Nulo",10.8,5.24,1.24,10.8,"Chapecoense",NA,NA,NA,NA,NA,2,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA
"731","Adilson dos Anjos Oliveira","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/07/a121caba22a2560ebe0698009aa2a45f_FORMATO.png",82381,13,"AME","mei","Provável",-0.2,7.89,-0.12,3.74,"América-MG",NA,2,12,NA,3,12,NA,1,30,32,1,NA,NA,NA,NA,NA,NA,NA
"732","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2018/05/04/d9413dcc3e693b62854a22d1a1f58501_FORMATO.png",81905,13,"FLA","ata","Nulo",0,10.08,0,1.56,"Flamengo",NA,2,17,1,6,16,NA,4,9,2,3,NA,1,NA,NA,NA,NA,NA
"733","Marcos Vinícius da Silva Santos","marcos-vinicius","Marcos Vinícius ","https://s.glbimg.com/es/sde/f/2018/05/17/5821104539e471cb543e8668646b2c01_FORMATO.png",97969,13,"CHA","lat","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2018/06/01/b5bd22d1ec76e9e69427e3be73aadced_FORMATO.png",80393,13,"CEA","mei","Provável",1.2,3.48,-0.25,2.02,"Ceará",NA,NA,6,NA,2,8,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA
"735","Maílson Tenório dos Santos","mailson","Maílson","https://s.glbimg.com/es/sde/f/2018/05/24/d5727b385d03345fbbfcdc75ebcdbe7c_FORMATO.png",98034,13,"SPO","gol","Nulo",0,5.2,0,5.6,"Sport",1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,4,2,NA,NA,NA
"736","Pedro Julião Azevedo Junior","juninho-quixada","Juninho Quixadá","https://s.glbimg.com/es/sde/f/2018/07/20/b6b91473c307c3ec3ea79add70574895_FORMATO.png",71787,13,"CEA","ata","Nulo",0,3,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Weverton Pereira da Silva","weverton","Weverton","https://s.glbimg.com/es/sde/f/2018/03/01/1b14659ebbd67b4f5e8df68d552f08f5_FORMATO.png",71631,13,"PAL","gol","Provável",-2.3,6.76,-2.12,1.6,"Palmeiras",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA
"738","Hernán Barcos","barcos","Barcos","https://s.glbimg.com/es/sde/f/2018/07/15/014627951a9b920652b82877cae3a55e_FORMATO.png",78379,13,"CRU","ata","Provável",0.6,7.19,-1.81,0.6,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"739","Caio Felipe dos Santos Silva","caio","Caio","https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png",98035,13,"SPO","lat","Nulo",0,1,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Felipe Guilherme Moreira Bernardo","felipinho","Felipinho","https://s.glbimg.com/es/sde/f/2018/06/05/c3642a3c616e9a283af3bfee7f2dee6b_FORMATO.png",97931,13,"AME","lat","Nulo",0,1,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Agenor Detofol","agenor","Agenor","https://s.glbimg.com/es/sde/f/2018/05/24/9106ac655d6f1ff7b1d569a560869619_FORMATO.png",71724,13,"SPO","gol","Nulo",0,0.69,0,-6,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"742","Ramiro Moschen Benetti","ramiro","Ramiro","https://s.glbimg.com/es/sde/f/2018/05/21/b542f6b29859cc988c01d38d2b6e75b2_FORMATO.png",78715,13,"GRE","mei","Provável",2,4.82,0.16,0.92,"Grêmio",NA,4,14,1,4,15,NA,2,17,11,NA,NA,NA,NA,NA,NA,NA,NA
"743","Tiago Retzlaff Nunes","tiago-nunes","Tiago Nunes","https://s.glbimg.com/es/sde/f/2018/06/28/b5606c7af78b7724cc8806c65fce3f1e_FORMATO.png",98057,13,"ATL","tec","Provável",3.85,9.04,-0.42,3.85,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Edigar Junio Teixeira Lima ","edigar-junio","Edigar Junio","https://s.glbimg.com/es/sde/f/2018/03/21/9c46c9f1269d97acf20157efb70009cc_FORMATO.png",74271,13,"BAH","ata","Provável",0.2,7.86,-2.02,4.25,"Bahia",NA,NA,8,3,1,10,1,2,8,3,2,NA,NA,NA,NA,NA,NA,NA
"745","José Rogério de Oliveira","rogerio","Rogério","https://s.glbimg.com/es/sde/f/2018/05/24/949f9e1967150f934c921bedf13a0bba_FORMATO.png",73540,13,"SPO","ata","Dúvida",0.7,8.91,0.08,3.79,"Sport",1,NA,11,8,14,22,NA,6,16,4,2,NA,NA,NA,NA,NA,NA,NA
"746","Rildo de Andrade Felicissimo","rildo","Rildo","https://s.glbimg.com/es/sde/f/2018/04/09/a194ce2c097d00d462468c507706916a_FORMATO.png",73635,13,"VAS","ata","Contundido",0,2.99,0,0.1,"Vasco",NA,1,1,NA,2,8,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png",73721,13,"BOT","mei","Contundido",0,3.8,0,1.67,"Botafogo",NA,1,2,NA,3,5,1,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA
"748","Francisco Hércules de Araújo","pio","Pio","https://s.glbimg.com/es/sde/f/2018/05/25/34192056adab9a75057cb15464001838_FORMATO.png",73466,13,"CEA","mei","Nulo",0,7.37,0,4.18,"Ceará",1,2,14,8,9,11,NA,1,26,15,1,NA,NA,NA,NA,NA,1,NA
"749","Gabriel Santana Pinto","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/24/ba83d05d6577dcd62dcb5af3bb7ca5e1_FORMATO.png",73515,13,"SPO","mei","Provável",3.7,5.9,0.62,2.41,"Sport",1,1,8,5,4,18,NA,1,21,7,1,NA,NA,NA,NA,NA,NA,NA
"750","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2018/05/26/c262791e94df94c4a25cc800029ae88e_FORMATO.png",78850,13,"SAO","lat","Provável",4.1,10.22,-0.07,4.13,"São Paulo",NA,2,13,2,9,6,NA,1,27,13,NA,4,NA,NA,NA,NA,NA,NA
"751","Jorge Daniel González Marquet","torito-gonzalez","Torito González","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_FORMATO.png",73703,13,"PAR","mei","Nulo",0,4.85,0,3.62,"Paraná",NA,4,13,1,5,22,NA,NA,9,20,NA,NA,NA,NA,NA,NA,NA,NA
"752","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png",73620,13,"SAO","zag","Nulo",0,10.3,0,3.7,"São Paulo",NA,3,12,NA,NA,4,1,3,9,11,1,4,NA,NA,NA,NA,NA,NA
"753","Diego Vicente Aguirre Camblor","diego-aguirre","Diego Aguirre","https://s.glbimg.com/es/sde/f/2018/05/26/dcbc37c3f6682ed7f7fe61f97e02ff48_FORMATO.png",73766,13,"SAO","tec","Provável",7.36,12.38,0.44,4.91,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png",73896,13,"FLA","ata","Nulo",0,5.03,0,1.5,"Flamengo",1,2,6,1,1,1,NA,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"755","Luis Leandro Desábato","desabato","Desábato","https://s.glbimg.com/es/sde/f/2018/04/09/849b6dffedf69d16c97188a32027f6a9_FORMATO.png",73936,13,"VAS","mei","Provável",0.3,7.76,-1.49,3.49,"Vasco",1,NA,18,NA,2,10,NA,NA,29,33,NA,NA,1,NA,NA,NA,NA,NA
"756","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,13,"SAO","zag","Contundido",0,12.76,0,6.55,"São Paulo",NA,NA,2,NA,NA,1,NA,NA,3,3,NA,2,NA,NA,NA,NA,NA,NA
"757","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,13,"VIT","zag","Contundido",0,5.06,0,3.25,"Vitória",NA,1,2,NA,NA,1,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA
"758","Luiz Antonio de Souza Soares","luiz-antonio","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2018/05/24/edf4dd094110043e058966b3cc9cc4c5_FORMATO.png",74060,13,"CHA","mei","Provável",-0.8,5.01,-0.41,1.62,"Chapecoense",NA,NA,2,1,3,3,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA
"759","Héctor Canteros","canteros","Canteros","https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png",73918,13,"CHA","mei","Provável",2.1,8.22,0.6,3.13,"Chapecoense",1,1,13,1,3,12,1,NA,58,22,2,NA,NA,NA,NA,NA,NA,NA
