"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","DD","GS","FS","SG","A","FC","FD","FF","G","I","PE","RB","CA","FT","CV","GC"
"672","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2017/04/25/f608122b61891f2ab13ba0015367cfb5_FORMATO.png",81898,3,"CHA","ata","Nulo",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Adilson dos Anjos Oliveira","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/03/17/5ac7a1ff64724f5d36e60c546485f596_FORMATO.png",82381,3,"AME","mei","Provável",1.9,6.41,-0.39,3.77,"América-MG",NA,NA,4,NA,NA,4,NA,1,NA,NA,5,8,NA,NA,NA,NA
"674","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png",81684,3,"VAS","ata","Provável",0,6.29,0,4.45,"Vasco",NA,NA,3,NA,NA,5,2,NA,1,NA,NA,1,1,NA,NA,NA
"675","Gleison Bremer Silva Nascimento","bremer","Bremer","https://s.glbimg.com/es/sde/f/2017/07/05/3cdbb709a4c4b26a7debd8d34ab4d855_FORMATO.png",99817,3,"ATL","zag","Nulo",7.1,4.41,1.95,2.8,"Atlético-MG",NA,NA,1,1,NA,7,NA,NA,NA,NA,7,7,1,NA,NA,NA
"676","Christian Alberto Cueva Bravo","cueva","Cueva","https://s.glbimg.com/es/sde/f/2017/08/24/9ea34016bae7f001bbb849c8d907c1f4_FORMATO.png",82411,3,"SAO","mei","Nulo",0,13.01,0,5.05,"São Paulo",NA,NA,6,NA,1,2,NA,NA,NA,1,8,4,NA,NA,NA,NA
"677","Pablo Carneiro Freitas","pablo-maldini","Pablo Maldini",NA,100127,3,"FLA","lat","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Paulo Henrique Sampaio Filho ","paulinho","Paulinho","https://s.glbimg.com/es/sde/f/2018/04/09/a48b487ef59b542f01076a412cec6453_FORMATO.png",99818,3,"VAS","ata","Contundido",0,8,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","Douglas Coutinho Gomes de Souza","douglas-coutinho","Douglas Coutinho ","https://s.glbimg.com/es/sde/f/2018/03/01/da47ba5c199a3ad585a9c4ca150150bb_FORMATO.png",82469,3,"CEA","ata","Nulo",0,6,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","Maurício Nogueira Barbieri","mauricio-barbieri","Maurício Barbieri","https://s.glbimg.com/es/sde/f/2018/05/04/7e25588c269efbad7eeebc8cacae8c11_FORMATO.png",82792,3,"FLA","tec","Provável",8.72,12.25,1.3,6.7,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2018/04/24/d144ee55cd0e751a00d048136d0a8d91_FORMATO.png",82634,3,"ATL","mei","Nulo",-0.8,3.85,-1,0.35,"Atlético-MG",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"682","Thales Natanael Lira de Matos","thales","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,3,"INT","zag","Nulo",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Leonardo da Silva Simas","leonardo-simas","Leonardo Simas","https://s.glbimg.com/es/sde/f/2017/06/30/b6c202e020667876c945bb6f672961bb_FORMATO.png",99832,3,"ATL","lat","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Lucas Poletto Costa","lucas-poletto","Lucas Poletto",NA,100132,3,"GRE","ata","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Dionathã da Silva","dionatha","Dionathã","https://s.glbimg.com/es/sde/f/2017/11/21/774a8b64eb973c79466831016c9bf2ad_FORMATO.png",99834,3,"GRE","ata","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Leonardo Da Silva Passos","leo-passos","Léo Passos","https://s.glbimg.com/es/sde/f/2017/07/11/fbe688c63b6551ed75ef01b265cfa917_FORMATO.png",99878,3,"PAL","ata","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Ricardo Queiroz de Alencastro Graça","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2018/04/09/b65f0d2879435e36c4e5348eedb9f8b7_FORMATO.png",99881,3,"VAS","zag","Nulo",0,5,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","José Francisco dos Santos Júnior","junior-brumado","Júnior Brumado","https://s.glbimg.com/es/sde/f/2018/03/21/bd18849356245d84cf422f076a8f1cdf_FORMATO.png",99894,3,"BAH","ata","Nulo",1.1,3.96,-0.49,2.87,"Bahia",NA,NA,2,NA,NA,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"689","Lucas da Silva Ribeiro Campos","lucas-campos","Lucas Campos","https://s.glbimg.com/es/sde/f/2017/07/25/61d573020cc6247a735d3d6501bb2e75_FORMATO.png",99903,3,"BOT","ata","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Lucas Soares de Almeida","lucas-soares","Lucas Soares",NA,100158,3,"CRU","lat","Nulo",0,1,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Ezequiel Santos da Silva","ezequiel","Ezequiel","https://s.glbimg.com/es/sde/f/2017/07/27/f13594ddafc08a318b0eb550350de0b4_FORMATO.png",99915,3,"BOT","ata","Nulo",6.8,6,1.55,4.5,"Botafogo",NA,NA,2,NA,1,1,NA,1,NA,NA,1,2,NA,NA,NA,NA
"692","Vander Tavares Silva","vander","Vander",NA,100159,3,"CRU","mei","Nulo",0,1,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Patrick Machado Ferreira ","patrick","Patrick","https://s.glbimg.com/es/sde/f/2017/08/16/34305aca84639e95caaf29addb016bab_FORMATO.png",99918,3,"GRE","mei","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Yuri Alberto Monteiro da Silva","yuri-alberto","Yuri Alberto","https://s.glbimg.com/es/sde/f/2017/11/01/608ab50db3905056d250d24179175192_FORMATO.png",100652,3,"SAN","ata","Nulo",0,3,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Weverton Almeida Silva","weverton-almeida","Weverton Almeida","https://s.glbimg.com/es/sde/f/2018/03/07/039e36523a748e13b3e46f8cbc4485f9_FORMATO.png",100459,3,"ATL","zag","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Matheus Matias Ferreira","matheus-matias","Matheus Matias","https://s.glbimg.com/es/sde/f/2018/03/20/eb73de7fb8328542fb0438fdd1809c4b_FORMATO.png",100430,3,"COR","ata","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Pedro Henrique de Oliveira Correira","pedrao","Pedrão","https://s.glbimg.com/es/sde/f/2017/09/14/f98ef7fba472b456f28c1888c9e392e5_FORMATO.jpeg",100322,3,"PAL","zag","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Fernando José Freitas Maciel","fernandinho","Fernandinho","https://s.glbimg.com/es/sde/f/2018/04/09/dab1baeafdaf344282d56ce47e40e7d5_FORMATO.png",100598,3,"INT","ata","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Paulo Henrique Pereira da Silva","paulinho","Paulinho","https://s.glbimg.com/es/sde/f/2017/09/16/ed8ef66b36eaa70be2d7ff9b56149fdf_FORMATO.png",100333,3,"SAO","ata","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Rodrygo Silva de Goes","rodrygo","Rodrygo","https://s.glbimg.com/es/sde/f/2017/11/01/b8128d3d5db5325dc238cadc67c28342_FORMATO.png",100651,3,"SAN","ata","Provável",0,11.17,0,5.05,"Santos",NA,NA,2,NA,NA,3,1,1,1,NA,3,1,NA,NA,NA,NA
"701","Matheus Gabriel Guedes Caetano","matheus-guedes","Matheus Guedes","https://s.glbimg.com/es/sde/f/2017/11/21/beea04b2739626d19d9a6c24da40762e_FORMATO.png",100746,3,"SAN","zag","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Fernando dos Santos Pedro","fernando","Fernando","https://s.glbimg.com/es/sde/f/2017/11/07/d081ce975ed7d292f4afc59f1469d857_FORMATO.png",100695,3,"PAL","ata","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","Guilherme Alecsander Guedes","guilherme-guedes","Guilherme Guedes",NA,100741,3,"GRE","lat","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Igor Matheus Liziero Pereira ","liziero","Liziero","https://s.glbimg.com/es/sde/f/2018/04/13/1b255504597949eb8f15acc1bc6f2707_FORMATO.png",100761,3,"SAO","lat","Dúvida",-0.4,4.44,-1.13,3.9,"São Paulo",NA,NA,2,1,NA,3,NA,1,NA,NA,5,4,1,NA,NA,NA
"705","Filipe Gonçalves dos Santos","filipe","Filipe","https://s.glbimg.com/es/sde/f/2018/03/19/27a5b03e54471091e2daf78e203363ef_FORMATO.png",100712,3,"COR","gol","Nulo",0,1,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Guilherme Bissoli Campos ","bissoli","Bissoli","https://s.glbimg.com/es/sde/f/2018/04/13/7570fb8c9ae7d6d15aa60601dbc838e7_FORMATO.png",100762,3,"SAO","ata","Nulo",0,2,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Matheus Henrique de Souza","matheus-henrique","Matheus Henrique",NA,100742,3,"GRE","mei","Contundido",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Gabriel Davi Gomes Sara","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/01/16/ccf0276a8586c1c4e98526ab057436db_FORMATO.jpeg",100763,3,"SAO","mei","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Marcelo Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2018/03/20/1c20a3fec008eb9f29cc1994843f06f2_FORMATO.png",82639,3,"CRU","lat","Nulo",3.3,4.44,0.5,2.15,"Cruzeiro",NA,NA,1,1,NA,4,NA,2,NA,NA,11,3,1,NA,NA,NA
"710","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2017/08/25/b1bd13510c1d64d8d7f7058a48c1acdb_FORMATO.png",81770,3,"ATL","ata","Contundido",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Nathan Otávio Ribeiro","nathan","Nathan","https://s.glbimg.com/es/sde/f/2018/05/02/b1fe0e90c222778404cd655409251c2b_FORMATO.png",102607,3,"FLU","zag","Nulo",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/04/17/9ea46df360d901ff5fe748aa898991e9_FORMATO.png",81845,3,"GRE","mei","Nulo",4.8,8.06,0.36,4.85,"Grêmio",NA,NA,2,NA,NA,NA,3,3,NA,NA,6,3,NA,NA,NA,NA
"713","Emanuel Leone Moura","emanuel","Emanuel","https://s.glbimg.com/es/sde/f/2017/12/01/e2a85d715ac397898197228bac470497_FORMATO.jpeg",100840,3,"GRE","zag","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/03/02/32cdd642c6459675c398aebd6ba1ded7_FORMATO.png",83048,3,"CHA","zag","Provável",4.5,2.59,1.17,1.2,"Chapecoense",NA,NA,2,1,NA,3,NA,NA,NA,1,3,3,2,NA,NA,NA
"715","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,3,"AME","mei","Nulo",0,6,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Hyuri Henrique de Oliveira Costa","hyuri","Hyuri","https://s.glbimg.com/es/sde/f/2018/05/02/ca32684a3e820a65975d4c548af05b00_FORMATO.png",82758,3,"CEA","ata","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,3,"INT","ata","Nulo",0,3.79,0,0.5,"Internacional",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2018/03/21/8756ffae33e39b861390d0b59d5ada2d_FORMATO.png",82647,3,"BAH","mei","Nulo",0.5,2.16,-0.08,-0.8,"Bahia",NA,NA,2,NA,NA,2,NA,1,NA,NA,4,NA,1,NA,NA,NA
"719","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/1483ff1b3cb82fa23bc8625656564b18_FORMATO.png",83257,3,"SAN","ata","Provável",0,13.13,0,4,"Santos",NA,NA,2,NA,NA,5,1,7,NA,3,6,4,NA,NA,NA,NA
"720","Duvier Riacos Barahona","riascos","Riascos","https://s.glbimg.com/es/sde/f/2018/04/09/a5649ff30d55f204adb20885b46e1999_FORMATO.png",83189,3,"VAS","ata","Nulo",0,4.24,0,0.55,"Vasco",NA,NA,1,NA,NA,2,1,NA,NA,1,2,1,NA,NA,NA,NA
"721","Brenner Alves Sabino","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/04/09/0c50419c1321d69b3d9b21dfd118cfb9_FORMATO.png",101857,3,"INT","ata","Nulo",0,0.69,0,-0.3,"Internacional",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"722","Rómulo Otero Vásquez","otero","Otero","https://s.glbimg.com/es/sde/f/2017/04/03/9fe40eece7847c6e2d8feca1248f43a9_FORMATO.png",83004,3,"ATL","mei","Provável",7.8,20.06,0.23,11.87,"Atlético-MG",NA,NA,10,NA,NA,4,6,5,1,2,7,5,NA,3,NA,NA
"723","Carlos Augusto Zopalato Neves","carlos-augusto","Carlos Augusto","https://s.glbimg.com/es/sde/f/2018/03/19/d811d2472e0a8de265d64d5bb810d3ca_FORMATO.png",101803,3,"COR","lat","Nulo",0,1,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Lucas Paes Souza","lucas-paes","Lucas Paes",NA,101837,3,"SAO","gol","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Tiago Cunha Rodrigues Serra","tiago-cunha","Tiago Cunha",NA,101877,3,"CEA","ata","Nulo",0,1,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Marcos Guilherme de Almeida Santos Matos","marcos-guilherme","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2017/07/26/d3484768bc48ad214ba1ea35149b30ba_FORMATO.png",83266,3,"SAO","ata","Nulo",2.2,10.22,-1.77,3.8,"São Paulo",NA,NA,NA,NA,NA,2,2,2,NA,1,3,4,NA,NA,NA,NA
"727","Iago Amaral Borduchi","iago","Iago","https://s.glbimg.com/es/sde/f/2018/04/09/733606405d1966bcc1ea11b6d2790ec5_FORMATO.png",97868,3,"INT","lat","Provável",3.1,9.72,-0.01,4.17,"Internacional",NA,NA,2,2,NA,5,NA,1,NA,NA,11,7,2,NA,NA,NA
"728","Jonas Gabriel da Silva Nunes","toro","Toró",NA,101885,3,"SAO","ata","Nulo",0,3,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Gabriel Calabres Nunes","gabriel-calabres","Gabriel Calabres","https://s.glbimg.com/es/sde/f/2018/03/21/102f61ab59ad560399a8b6a18b85e9dc_FORMATO.png",101911,3,"SAN","mei","Nulo",0,3,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Guilherme Nunes da Silva","guilherme-nunes","Guilherme Nunes","https://s.glbimg.com/es/sde/f/2018/03/21/e809b7a08c5c888a6245a275eb647cfc_FORMATO.png",101912,3,"SAN","mei","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Matheus Aleksander dos Anjos","matheus-anjos","Matheus Anjos","https://s.glbimg.com/es/sde/f/2017/04/23/ca02d2a758b721d663027e8f482babc2_FORMATO.png",97879,3,"ATL","mei","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Marcelo dos Santos Rosa","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2017/04/27/104329d7a936e544604f9da1cd61995f_FORMATO.png",98874,3,"ATL","ata","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Éder Gabriel Militão","eder-militao","Éder Militão","https://s.glbimg.com/es/sde/f/2017/05/04/a8a8f4eb8075ba4ad4fde3d5d0d6f996_FORMATO.png",99424,3,"SAO","lat","Provável",11.5,14.44,2.1,8.83,"São Paulo",NA,NA,2,2,NA,4,NA,2,1,NA,7,8,1,NA,NA,NA
"734","Vitor Eduardo da Silva Matos","vitao","Vitão","https://s.glbimg.com/es/sde/f/2017/12/02/4d449cbc6b7323b7652ea2ab5c68e8aa_FORMATO.png",97900,3,"PAL","zag","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Riuler de Oliveira Faustino","riuler","Riuler","https://s.glbimg.com/es/sde/f/2017/04/23/f9a0f4d378841844615990bf95a39da9_FORMATO.png",99021,3,"ATL","lat","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Rafael Santos de Sousa","rafael","Rafael","https://s.glbimg.com/es/sde/f/2017/04/24/db3ab616836bf6fcfa76a2dd7846986b_FORMATO.png",97902,3,"FLA","zag","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Alexsander Jhonatta de Oliveira Andrade","alexsander","Alexsander","https://s.glbimg.com/es/sde/f/2017/04/16/574d33cbfe0200e34a998815c6b4ee99_FORMATO.png",99411,3,"ATL","mei","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Erick Martins Ferreira Carvalho","erick","Erick","https://s.glbimg.com/es/sde/f/2018/03/17/163ac85e9dc1f71fac933404aeee8acf_FORMATO.png",97930,3,"AME","gol","Nulo",0,1,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Thiago Larghi","thiago-larghi","Thiago Larghi","https://s.glbimg.com/es/sde/f/2018/03/19/b1b3b42713071408fb76d25cfb76d927_FORMATO.jpeg",101957,3,"ATL","tec","Provável",6.52,8.65,1.16,5.05,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Felipe Souza Moreno Sampaio","felipe","Felipe","https://s.glbimg.com/es/sde/f/2018/01/21/2bee05842c9d96fbbae04d80edc9f2fb_FORMATO.png",99425,3,"FLU","ata","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Maurício Fontana Gomes","mauricio","Maurício",NA,102076,3,"CEA","mei","Nulo",0,1,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Maílson Tenório dos Santos","mailson","Maílson","https://s.glbimg.com/es/sde/f/2017/02/14/9e10795b558271c6baddcda617d65c21_FORMATO.png",98034,3,"SPO","gol","Provável",9.7,4.71,2.87,6.2,"Sport",4,2,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"743","Caio Felipe dos Santos Silva","caio","Caio","https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png",98035,3,"SPO","lat","Nulo",0,1,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Vitor Hugo Naum Dos Santos","vitor-naum","Vitor Naum","https://s.glbimg.com/es/sde/f/2018/03/05/d3c9c0c04b38faa803a27c54ea474192_FORMATO.png",101960,3,"ATL","ata","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Richard Alexandre Birkhuen Rodrigues","richard","Richard","https://s.glbimg.com/es/sde/f/2018/03/20/99b67cac835ffd9dc963e8e7a99a1425_FORMATO.png",102063,3,"INT","mei","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Gabriel Baralhas","baralhas","Baralhas","https://s.glbimg.com/es/sde/f/2018/04/11/0b2cfec906944f485df6f12ce37ccd4b_FORMATO.png",99440,3,"ATL","mei","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Caio Alan Tem Catem Gonçalves","caio","Caio","https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png",99460,3,"ATL","gol","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Luis David da Conceição Martins","luis-david","Luis David",NA,102413,3,"CEA","ata","Nulo",0,1,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2018/05/01/626ee3be32932606c827bac556a75b1e_FORMATO.png",102599,3,"COR","mei","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Rodrigo Porto Bezerra","rodrigo-carioca","Rodrigo Carioca","https://s.glbimg.com/es/sde/f/2018/03/21/27386739edf89daf806db47ef25813e6_FORMATO.png",102107,3,"PAR","ata","Nulo",0,1,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Estevão Renato Pereira Júnior","estevao","Estevão",NA,98215,3,"GRE","mei","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Leonardo Xavier da Silva","leo-xavier","Léo Xavier","https://s.glbimg.com/es/sde/f/2018/04/13/0e1b28895cd742c8eeb558bbec613ed4_FORMATO.png",102553,3,"VIT","zag","Nulo",0,1,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Vitor Eudes de Souza Costa","vitor-eudes","Vitor Eudes","https://s.glbimg.com/es/sde/f/2018/03/20/78f0bf8a177f9011ad1985d3a51f1ee8_FORMATO.png",102137,3,"CRU","gol","Nulo",0,1,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Matheus Bezerra Lira","matheus-lira","Matheus Lira","https://s.glbimg.com/es/sde/f/2018/03/15/fb71264b7c77dff29719dcc9f6408bb5_FORMATO.png",102146,3,"CEA","mei","Nulo",0,1,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Warley Armentano dos Santos","warley","Warley","https://s.glbimg.com/es/sde/f/2018/03/21/7705907f8c2e165833f499e7143111f5_FORMATO.png",102294,3,"PAR","mei","Nulo",0,1,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Gabriel José Ferreira Mesquita","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/03/05/014fe2c619adca537e8234f1b7d379bf_FORMATO.png",102290,3,"ATL","gol","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Luan Silva dos Santos","luan","Luan","https://s.glbimg.com/es/sde/f/2018/04/13/062b30b6bd6dbb2d2494ef74b7fb3956_FORMATO.png",102295,3,"VIT","mei","Nulo",0,2,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
