"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","I","PE","RB","SG","CV","DD","GS","PP","GC","DP"
"735","Luan Michel de Louzã","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/1f9835d5fb38d7e164ba9852c6be3209_FORMATO.png",60834,38,"AME","ata","Provável",-8.2,6.98,-2.53,1.64,"América-MG",3,6,53,4,19,62,NA,1,7,73,31,NA,2,NA,NA,1,NA,NA
"736","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,38,"INT","lat","Provável",0.4,3.95,-1.14,2.5,"Internacional",1,NA,2,NA,NA,3,NA,NA,NA,10,NA,1,NA,NA,NA,NA,NA,NA
"737","Cícero Santos","cicero","Cícero","https://s.glbimg.com/es/sde/f/2018/05/18/8e50aae33b3efeecf55378dbf4117454_FORMATO.png",37688,38,"GRE","mei","Dúvida",1.4,5.54,-0.02,2.6,"Grêmio",2,5,33,12,12,29,1,2,2,55,26,NA,NA,NA,NA,NA,NA,NA
"738","Levir Culpi","levir-culpi","Levir Culpi","https://s.glbimg.com/es/sde/f/2018/10/19/ae6ff45c9b9c188b0c6fb42f4573451d_FORMATO.png",40025,38,"ATL","tec","Provável",4.89,10.45,0.13,3.67,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,38,"ATL","lat","Nulo",0,4.73,0,1.66,"Atlético-MG",1,4,38,1,4,10,NA,NA,5,59,25,5,NA,NA,NA,NA,NA,NA
"740","Jael Ferreira Vieira","jael","Jael","https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png",60859,38,"GRE","ata","Provável",5.4,4.43,0.94,2.84,"Grêmio",2,3,25,5,7,23,1,6,2,47,7,NA,NA,NA,NA,1,NA,NA
"741","Leonardo da Silva Moura","leo-moura","Léo Moura","https://s.glbimg.com/es/sde/f/2018/05/21/7d6781295f86c2cbf0d78d936349c8c8_FORMATO.png",37701,38,"GRE","lat","Provável",4.6,11.62,-0.62,6.06,"Grêmio",4,NA,12,1,1,19,NA,NA,2,33,23,12,NA,NA,NA,NA,NA,NA
"742","Alessandro Beti Rosa","magrao","Magrão","https://s.glbimg.com/es/sde/f/2018/05/24/f496adc6b632b974ae09ae7205c71914_FORMATO.png",41218,38,"SPO","gol","Contundido",0,8.22,0,2.2,"Sport",NA,4,1,NA,NA,3,NA,NA,NA,14,NA,4,NA,38,42,NA,NA,2
"743","Henrique Pacheco de Lima","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png",37694,38,"CRU","mei","Nulo",0,8.03,0,2.52,"Cruzeiro",1,7,23,1,11,20,NA,NA,NA,26,39,NA,NA,NA,NA,NA,1,NA
"744","Gilberto Oliveira Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2018/07/01/5fac5fd0f63dc1ff4b6c80d6765e6c04_FORMATO.png",61188,38,"BAH","ata","Dúvida",3.7,12.54,0.28,5.06,"Bahia",NA,1,18,9,22,30,NA,7,3,33,16,NA,NA,NA,NA,NA,NA,NA
"745","Fernando Henrique dos Anjos","fernando-henrique","Fernando Henrique","https://s.glbimg.com/es/sde/f/2018/05/25/7ca44de4ed3f8f7ee66c43bfba93b858_FORMATO.png",37717,38,"CEA","gol","Nulo",0,3,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Airton Ribeiro Santos","airton","Airton","https://s.glbimg.com/es/sde/f/2018/07/13/19610200497a0a011b67ab0cb2f99d0b_FORMATO.png",61985,38,"FLU","mei","Nulo",6,3.44,0.57,1.57,"Fluminense",NA,5,11,NA,NA,7,NA,NA,NA,8,18,NA,NA,NA,NA,NA,NA,NA
"747","Dorival Silvestre Júnior","dorival-junior","Dorival Júnior","https://s.glbimg.com/es/sde/f/2018/09/28/ea756f3d9543d5c0e474b8f6dfe1973d_FORMATO.png",40990,38,"FLA","tec","Provável",2.95,15.46,-0.7,5.82,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Fernando Camilo Farias","camilo","Camilo","https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_FORMATO.png",62009,38,"INT","mei","Provável",1.2,3.71,0,1.92,"Internacional",2,NA,6,1,9,8,NA,1,2,23,5,NA,NA,NA,NA,NA,NA,NA
"749","Marcos Arouca da Silva","arouca","Arouca","https://s.glbimg.com/es/sde/f/2018/07/11/ef4e492b6d4044e2561586e6e85b4a0d_FORMATO.png",37718,38,"VIT","mei","Nulo",0,2.53,0,0.01,"Vitória",NA,4,18,NA,NA,10,NA,NA,1,18,12,NA,NA,NA,NA,NA,NA,NA
"750","Renato Portaluppi","renato-gaucho","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png",41929,38,"GRE","tec","Provável",5.1,15.41,0.09,4.76,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Andrés Nicolas D'Alessandro","d-alessandro","D'Alessandro","https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png",62023,38,"INT","mei","Nulo",0,6.39,0,1.57,"Internacional",2,5,6,4,9,33,2,3,1,76,7,NA,1,NA,NA,NA,NA,NA
"752","Edimo Ferreira Campos","edinho","Edinho","https://s.glbimg.com/es/sde/f/2018/07/20/385b92c43915864d5dc2e6674796a3f6_FORMATO.png",37792,38,"CEA","mei","Provável",0,2.2,0,0.14,"Ceará",NA,3,42,1,4,13,NA,NA,1,32,19,NA,NA,NA,NA,NA,NA,NA
"753","Marcelo Grohe","marcelo-grohe","Marcelo Grohe","https://s.glbimg.com/es/sde/f/2018/05/21/7036067157219fde8e6665b3c05b9ec2_FORMATO.png",37770,38,"GRE","gol","Contundido",0,13.66,0,4.14,"Grêmio",NA,2,NA,NA,NA,2,NA,NA,NA,5,NA,11,NA,14,9,NA,NA,NA
"754","Edimar Curitiba Fraga","edimar","Edimar","https://s.glbimg.com/es/sde/f/2018/08/21/8168274098fd8c821729681da346e325_FORMATO.png",62024,38,"SAO","lat","Provável",1.7,4.41,-0.55,3.66,"São Paulo",1,2,12,NA,3,11,NA,NA,NA,18,15,7,NA,NA,NA,NA,NA,NA
"755","Jonathas Cristian de Jesus","jonathas","Jonathas","https://s.glbimg.com/es/sde/f/2018/07/27/9876abcdea0d81491f0dc0199588261b_FORMATO.png",42138,38,"COR","ata","Nulo",0,5.08,0,2.22,"Corinthians",NA,NA,8,2,5,4,NA,1,1,8,4,NA,NA,NA,NA,NA,NA,NA
"756","Cássio Ramos","cassio","Cássio","https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png",42234,38,"COR","gol","Provável",-2.6,9.22,-1.26,3.38,"Corinthians",NA,4,1,NA,NA,2,NA,NA,NA,16,1,9,NA,35,24,NA,NA,NA
"757","William José de Souza","amaral","Amaral","https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png",42232,38,"CHA","mei","Provável",-0.6,3.81,-0.74,1.7,"Chapecoense",NA,3,38,4,5,13,NA,NA,1,21,38,NA,NA,NA,NA,NA,NA,NA
"758","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,38,"CRU","lat","Nulo",0,10.73,0,4.65,"Cruzeiro",1,4,30,3,10,27,NA,NA,8,91,64,9,NA,NA,NA,NA,1,NA
"759","Marcos Rogério Ricci Lopes","para","Pará","https://s.glbimg.com/es/sde/f/2018/05/04/4531c11cdf54bdb520247afb817f4dd1_FORMATO.png",62086,38,"FLA","lat","Provável",-3.9,3.29,-1.89,3.07,"Flamengo",1,4,28,2,2,22,NA,NA,2,42,18,10,NA,NA,NA,NA,NA,NA
"760","Jean Raphael Vanderlei Moreira","jean","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,38,"PAL","lat","Nulo",0,5.93,0,2.63,"Palmeiras",NA,2,15,1,3,6,1,NA,NA,14,5,10,NA,NA,NA,1,NA,NA
"761","Alexi Stival","cuca","Cuca","https://s.glbimg.com/es/sde/f/2018/07/31/462a0dba3c1810e338b61e28a25d8495_FORMATO.png",42411,38,"SAN","tec","Provável",3.91,11.14,-0.12,4.06,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Marcos Luis Rocha Aquino","marcos-rocha","Marcos Rocha","https://s.glbimg.com/es/sde/f/2018/01/30/edb0d67e60d39d102b52517058ff4227_FORMATO.jpeg",63013,38,"PAL","lat","Nulo",0,12.82,0,6.06,"Palmeiras",3,5,43,2,3,20,1,1,NA,86,65,8,NA,NA,NA,NA,NA,NA
"763","Rafael Martiniano de Miranda Moura","rafael-moura","Rafael Moura","https://s.glbimg.com/es/sde/f/2018/05/07/ef379a2301781917b402af5e2c4b363f_FORMATO.png",37655,38,"AME","ata","Provável",2.3,8.97,-0.53,2.33,"América-MG",3,5,45,12,18,19,NA,7,13,42,7,NA,1,NA,NA,NA,NA,NA
"764","Wellington Aparecido Martins","wellington","Wellington","https://s.glbimg.com/es/sde/f/2018/07/27/66258debb61166bf3d552593e8934529_FORMATO.png",62129,38,"ATL","mei","Nulo",-3.1,1.97,-0.34,0.84,"Atlético-PR",NA,7,33,3,7,4,NA,1,NA,24,24,NA,NA,NA,NA,NA,NA,NA
"765","Enderson Alves Moreira","enderson-moreira","Enderson Moreira","https://s.glbimg.com/es/sde/f/2018/09/03/03264bf38dfae9a050a9be1e98d381e5_FORMATO.png",62137,38,"BAH","tec","Provável",4.42,11.06,0.45,3.74,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Márcio Gonzaga de Azevedo","marcio-azevedo","Márcio Azevedo","https://s.glbimg.com/es/sde/f/2018/07/25/9aef615051b5ea6607236311d0d26c91_FORMATO.png",42491,38,"ATL","lat","Provável",2.3,4.64,-0.26,1.6,"Atlético-PR",NA,2,6,1,1,14,NA,NA,NA,15,9,1,NA,NA,NA,NA,NA,NA
"767","Alan Luciano Ruschel","alan-ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2018/05/24/ddefa1a922260aeb7a1835dd4a8117f5_FORMATO.png",63110,38,"CHA","mei","Nulo",0,2.8,0,0.92,"Chapecoense",NA,2,8,NA,NA,10,NA,NA,1,10,8,NA,NA,NA,NA,NA,NA,NA
"768","Werley Ananias da Silva","werley","Werley","https://s.glbimg.com/es/sde/f/2018/04/09/d76608c4a8a334165ef8611858ab2432_FORMATO.png",62974,38,"VAS","zag","Provável",6.4,5.95,1.16,2.99,"Vasco",NA,1,14,2,5,10,NA,NA,NA,25,18,5,NA,NA,NA,NA,1,NA
"769","Willian Roberto Farias","willian-farias","Willian Farias","https://s.glbimg.com/es/sde/f/2018/03/21/4447e0929a366fd4391a8f2df378f705_FORMATO.png",63058,38,"VIT","mei","Provável",0.5,4.24,0.05,1.93,"Vitória",1,2,22,1,8,12,NA,NA,1,25,30,NA,NA,NA,NA,NA,NA,NA
"770","Rodolfo Alves de Melo","rodolfo","Rodolfo","https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png",63082,38,"FLU","gol","Nulo",0,2.54,0,3.7,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,6,7,NA,NA,1
"771","Evanildo Borges Barbosa Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/03/21/a365ec393385db562f884705537218a4_FORMATO.png",63119,38,"VIT","lat","Contundido",0,3.44,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Douglas Silva Bacelar","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/05/24/4db663cbb6a8ecaa23942948844e63ac_FORMATO.png",63128,38,"CHA","zag","Provável",4.5,8.16,0.09,3.13,"Chapecoense",NA,2,40,1,8,20,1,NA,NA,21,41,10,1,NA,NA,NA,NA,NA
"773","Gustavo Leonardo Cuellar Gallego","cuellar","Cuéllar","https://s.glbimg.com/es/sde/f/2018/05/04/f29c0031ffc2adccbe51088049c2dea0_FORMATO.png",71709,38,"FLA","mei","Suspenso",0,11.19,0,3.7,"Flamengo",2,6,56,3,5,12,NA,NA,NA,45,99,NA,3,NA,NA,NA,NA,NA
"774","Paulo Marcos de Jesus Ribeiro","paulao","Paulão","https://s.glbimg.com/es/sde/f/2018/08/01/32bbffbc4731c16e4700b820b4ccdb68_FORMATO.png",63172,38,"AME","zag","Dúvida",2.9,4.25,-0.28,0.79,"América-MG",NA,4,12,1,3,6,NA,NA,3,14,14,2,NA,NA,NA,NA,1,NA
"775","Lenon Fernandes Ribeiro","lenon","Lenon","https://s.glbimg.com/es/sde/f/2018/09/27/7a70c852c7670d547f9bc61f6b519e6c_FORMATO.png",63122,38,"VAS","lat","Nulo",0,2.4,0,0.94,"Vasco",NA,1,3,1,1,3,NA,NA,1,15,5,1,NA,NA,NA,NA,NA,NA
"776","Gustavo Raúl Gómez Portillo","gustavo-gomez","Gustavo Gómez","https://s.glbimg.com/es/sde/f/2018/08/03/5d359eca3a79a4be9605f9758a7d0144_FORMATO.png",71684,38,"PAL","zag","Nulo",0,10.69,0,5.82,"Palmeiras",NA,4,13,1,2,14,NA,2,1,21,18,10,NA,NA,NA,NA,NA,NA
"777","Gabriel Rybar Blos","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/18/d0b143443c7fe342de877afaff95bb91_FORMATO.png",71572,38,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/05/08/b49a52f81f691127e1693a8fc8a73d1b_FORMATO.png",71571,38,"VAS","gol","Provável",7.7,7.37,1.58,3.16,"Vasco",NA,1,NA,NA,NA,1,NA,NA,NA,4,NA,4,NA,18,17,NA,NA,1
"779","Wallyson Ricardo Maciel Monteiro","wallyson","Wallyson","https://s.glbimg.com/es/sde/f/2018/07/16/901eb351baf6774200546a4cb812d2a7_FORMATO.png",62127,38,"VIT","ata","Nulo",0,8.81,0,3.23,"Vitória",4,2,7,6,13,16,1,2,2,38,11,NA,NA,NA,NA,NA,NA,NA
"780","Moisés Lima Magalhães","moises","Moisés","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",63158,38,"PAL","mei","Nulo",3,5.89,0.22,2.28,"Palmeiras",NA,6,29,5,8,26,1,2,NA,57,42,NA,NA,NA,NA,NA,NA,NA
"781","Weverton Pereira da Silva","weverton","Weverton","https://s.glbimg.com/es/sde/f/2018/03/01/1b14659ebbd67b4f5e8df68d552f08f5_FORMATO.png",71631,38,"PAL","gol","Dúvida",-1.3,7.98,-2.01,4.07,"Palmeiras",NA,1,NA,NA,NA,2,NA,NA,NA,12,NA,12,NA,22,14,NA,NA,NA
"782","Alexander Baumjohann","alex-baumjohann","Alex Baumjohann","https://s.glbimg.com/es/sde/f/2018/03/21/86d47b57857d02ac9b638604fe0da5bd_FORMATO.png",71389,38,"VIT","mei","Nulo",0,1.65,0,-0.1,"Vitória",NA,NA,5,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"783","Rafael Copetti Fernandes","rafael-copetti","Rafael Copetti ","https://s.glbimg.com/es/sde/f/2018/08/29/f7b5b8074902a5f4e21da95e0e0725ab_FORMATO.png",73074,38,"CHA","gol","Nulo",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Pedro Julião Azevedo Junior","juninho-quixada","Juninho Quixadá","https://s.glbimg.com/es/sde/f/2018/07/24/34d35d4978723d245bf40e3566ce3e86_FORMATO.png",71787,38,"CEA","ata","Contundido",0,6.97,0,4.45,"Ceará",2,1,19,8,12,22,2,2,3,26,8,NA,NA,NA,NA,NA,NA,NA
"785","Elton Junior Melo Ataíde","elton","Elton","https://s.glbimg.com/es/sde/f/2018/03/21/3c546811d33f612cacba3bdc1dace452_FORMATO.png",71719,38,"BAH","mei","Provável",-3.8,7.56,-1.84,3.03,"Bahia",4,8,77,7,13,13,1,NA,1,46,70,NA,NA,NA,NA,NA,NA,NA
"786","Silvio José Cardoso Reis Junior","silvinho","Silvinho","https://s.glbimg.com/es/sde/f/2018/04/24/7ceaf9ab1a9cc4e1cb61cdef960b1079_FORMATO.png",71799,38,"PAR","ata","Nulo",0,6.94,0,2.91,"Paraná",NA,2,33,18,23,59,1,3,1,78,27,NA,1,NA,NA,NA,NA,NA
"787","Luiz Otávio Anacleto Leandro","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2018/05/25/415ca8e21d5dcca6c767a0485b2765a3_FORMATO.png",72359,38,"CEA","zag","Provável",11.3,10.05,1.88,4.1,"Ceará",1,8,22,1,9,8,NA,1,NA,24,57,11,NA,NA,NA,NA,NA,NA
"788","Bruno Medeiros Grassi","bruno-grassi","Bruno Grassi","https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png",71818,38,"GRE","gol","Nulo",0,4.52,0,8,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"789","Luis Oscar González","lucho-gonzalez","Lucho González","https://s.glbimg.com/es/sde/f/2018/05/08/8c609625e5588e4ad1fdcd2a6c478284_FORMATO.png",71479,38,"ATL","mei","Nulo",11.5,6.18,0.9,1.9,"Atlético-PR",3,4,24,5,4,6,NA,1,5,56,39,NA,1,NA,NA,NA,NA,NA
"790","Rodrigo Oliveira Lindoso","rodrigo-lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2018/05/17/3988b3a7c7218ab5a3b8b242ad6f1b46_FORMATO.png",72362,38,"BOT","mei","Nulo",0,10.46,0,4.31,"Botafogo",3,6,37,7,17,45,1,7,3,80,53,NA,NA,NA,NA,1,NA,NA
"791","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2018/03/01/a4001473c0c581b61769bb3db00efcaa_FORMATO.png",72372,38,"ATL","gol","Provável",3.7,2.15,-0.24,2.87,"Atlético-PR",NA,1,NA,NA,NA,NA,NA,NA,NA,6,NA,1,NA,9,9,NA,NA,1
"792","Hernane Vidal Souza","hernane","Hernane","https://s.glbimg.com/es/sde/f/2018/08/15/df43aeed005a5668d32e3104263e2119_FORMATO.png",72386,38,"SPO","ata","Nulo",8,6.28,1.26,4.12,"Sport",2,1,27,9,9,41,NA,2,4,23,20,NA,NA,NA,NA,NA,NA,NA
"793","Thiago Galhardo do Nascimento Rocha","thiago-galhardo","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2018/04/09/75e3c902e55b9c23591335eee1054dc3_FORMATO.png",71844,38,"VAS","mei","Provável",0.1,6.61,-0.11,2.35,"Vasco",2,5,31,5,5,29,2,3,3,58,21,NA,NA,NA,NA,NA,NA,NA
"794","Michel Ferreira dos Santos","michel","Michel ","https://s.glbimg.com/es/sde/f/2018/05/21/85cd3dd4979fed2379f69e0aeeaee152_FORMATO.png",71920,38,"GRE","mei","Provável",2.7,4.58,0.76,3.14,"Grêmio",1,1,12,NA,4,5,NA,NA,1,26,28,NA,NA,NA,NA,NA,1,NA
"795","Kelvin Mateus de Oliveira","kelvin","Kelvin","https://s.glbimg.com/es/sde/f/2018/03/20/ce27034d4fd8068f72bbf69792b0ad46_FORMATO.png",71549,38,"VAS","ata","Provável",1.7,5.38,0.01,1.99,"Vasco",2,1,8,5,4,18,NA,1,NA,21,8,NA,NA,NA,NA,NA,NA,NA
"796","Luiz Carlos Cirne Lima de Lorenzi","lisca","Lisca","https://s.glbimg.com/es/sde/f/2018/06/05/28dffdf0f5fa7f305e52bcd7ee449f9a_FORMATO.png",72588,38,"CEA","tec","Provável",3.56,8.51,0.26,4.01,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Diogo José Gonçalves da Silva","diogo-silva","Diogo Silva","https://s.glbimg.com/es/sde/f/2018/08/29/0bedcd75702ef7ed90afd2825f1f57c9_FORMATO.jpeg",71882,38,"CEA","gol","Nulo",0,3.23,0,5.5,"Ceará",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"798","Matheus Simonete Bressanelli","bressan","Bressan","https://s.glbimg.com/es/sde/f/2018/05/18/89ef7379a0826a62657cb5948a315081_FORMATO.png",72491,38,"GRE","zag","Nulo",0,9.43,0,4.6,"Grêmio",NA,3,24,2,2,12,NA,1,NA,27,30,12,NA,NA,NA,NA,NA,NA
"799","René Ferreira dos Santos","rene","René","https://s.glbimg.com/es/sde/f/2018/07/23/d6322968c7c6cca6de55d8c4fbb4c086_FORMATO.png",73978,38,"PAR","zag","Nulo",0,4.27,0,1.77,"Paraná",NA,4,16,1,3,13,NA,NA,1,36,34,1,1,NA,NA,NA,NA,NA
"800","Paulo Roberto Valoura Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/25/c45bca15473040483b19685839de093e_FORMATO.png",71937,38,"CEA","mei","Nulo",3.1,6.02,0.24,4.03,"Ceará",NA,1,30,8,12,16,NA,1,NA,49,38,NA,NA,NA,NA,NA,NA,NA
"801","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png",73721,38,"BOT","mei","Provável",1.2,3.21,0.19,1.11,"Botafogo",NA,1,3,NA,4,6,1,NA,NA,13,4,NA,NA,NA,NA,NA,NA,NA
"802","Luis Eduardo Barros Cavalcanti","dado-cavalcanti","Dado Cavalcanti","https://s.glbimg.com/es/sde/f/2018/10/19/67657a12a492438b83870a193414419d_FORMATO.png",73975,38,"PAR","tec","Provável",2.72,6.92,0.12,2.08,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","Vinícius Goes Barbosa de Souza","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2018/03/21/ee24f88a02643b2d857cc1e13777af46_FORMATO.png",71162,38,"BAH","mei","Nulo",0.5,4.87,-0.16,1.87,"Bahia",1,4,15,11,25,16,NA,4,3,70,12,NA,NA,NA,NA,1,NA,NA
"804","Rayan Poltronieri Pereira","rayan","Rayan","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png",73923,38,"PAR","zag","Nulo",1.5,2.74,0.04,1.11,"Paraná",NA,7,25,1,7,19,NA,NA,2,20,23,1,NA,NA,NA,NA,NA,NA
"805","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2018/08/22/0f361078a3aa1c8a16c67a19bf698e52_FORMATO.png",73800,38,"SAO","zag","Nulo",0,10.16,0,3.27,"São Paulo",NA,2,7,1,3,3,NA,NA,NA,5,9,2,NA,NA,NA,NA,NA,NA
"806","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,38,"VIT","zag","Contundido",0,5.06,0,3.25,"Vitória",NA,1,2,NA,NA,1,NA,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA
"807","Samuel Xavier Brito","samuel-xavier","Samuel Xavier","https://s.glbimg.com/es/sde/f/2018/05/17/fd0c8a84c1faea5160f04ad242f45e3e_FORMATO.png",73384,38,"CEA","lat","Provável",-0.8,5.05,-0.31,3.76,"Ceará",4,8,41,NA,7,44,1,1,1,53,33,9,2,NA,NA,NA,NA,NA
"808","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2018/03/20/8b306efa7463aa34e658516c465f664e_FORMATO.png",73281,38,"COR","mei","Contundido",0,5.85,0,2.6,"Corinthians",NA,NA,12,NA,2,5,NA,NA,NA,4,9,NA,NA,NA,NA,NA,NA,NA
"809","Giovanni Palmieri dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2018/05/07/bb4f1adb5bf49bba67eace97f861dea9_FORMATO.png",72097,38,"AME","lat","Nulo",0,7.85,0,3.98,"América-MG",NA,3,14,5,12,15,NA,3,3,39,30,6,NA,NA,NA,NA,NA,NA
"810","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png",73896,38,"FLA","ata","Nulo",0,4.35,0,1.15,"Flamengo",1,2,12,5,4,2,NA,NA,1,15,9,NA,NA,NA,NA,NA,NA,NA
"811","Héctor Canteros","canteros","Canteros","https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png",73918,38,"CHA","mei","Provável",7,7.99,0.87,2.05,"Chapecoense",4,5,44,4,11,23,1,2,2,142,53,NA,NA,NA,NA,NA,NA,NA
"812","João Paulo Mior","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/17/6b2d599609eccc7671f1c4a23739c2d7_FORMATO.png",72168,38,"BOT","mei","Nulo",0.5,7.78,0.07,0.15,"Botafogo",NA,NA,3,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"813","Luis Carlos Dallastella","luis-carlos","Luis Carlos","https://s.glbimg.com/es/sde/f/2018/03/21/327d9a5891939cc8940a99c68e11c26b_FORMATO.png",73413,38,"PAR","gol","Nulo",0,0.7,0,-4,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"814","Maurício Plenckauskas Cordeiro","mauricio-cordeiro","Maurício Cordeiro","https://s.glbimg.com/es/sde/f/2018/08/30/ee11039794974b96f58faf2d395dea71_FORMATO.png",73883,38,"VIT","ata","Nulo",0,2.4,0,0.43,"Vitória",NA,1,6,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA
"815","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2018/06/26/a77b90cda4d9d26c34f44befcf3a4f6d_FORMATO.png",72142,38,"COR","lat","Nulo",0,5.91,0,2.34,"Corinthians",1,2,46,8,8,20,1,1,3,66,24,4,NA,NA,NA,NA,1,NA
