"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FS","G","PE","RB","SG","CV","FF","I","FD","DD","GS","DP","A","FT","GC","PP"
"721","Patrick de Carvalho Brey","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/05/01/5df01eaeeaf7a0d6c2326886a6199cbe_FORMATO.png",93482,36,"CRU","lat","Dúvida",10,3.06,0.86,3.04,"Cruzeiro",NA,6,4,NA,10,2,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"722","Arthur José Gregio","sananduva","Sananduva",NA,93678,36,"ATL","mei","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Wesley Frazan Bernardo","frazan","Frazan","https://s.glbimg.com/es/sde/f/2018/09/20/757d419d1040c909be357a50fb4f34b8_FORMATO.png",97528,36,"FLU","zag","Nulo",0,2.75,0,1.38,"Fluminense",NA,6,2,NA,6,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"724","Guillermo Rafael de Amores Ravelo","de-amores","De Amores","https://s.glbimg.com/es/sde/f/2018/05/18/bc46249219619faa719a9038f26a18fb_FORMATO.png",92197,36,"FLU","gol","Contundido",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Jair Ventura","jair-ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png",92180,36,"COR","tec","Provável",2.45,10.3,-0.35,3.3,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Alan Cardoso de Andrade","alan-cardoso","Alan Cardoso","https://s.glbimg.com/es/sde/f/2018/04/09/c02a60d91483f3c78c44dfe79e1c6347_FORMATO.png",93785,36,"VAS","lat","Nulo",0,3,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Caíque Luiz Santos da Purificação","caique","Caíque","https://s.glbimg.com/es/sde/f/2018/03/21/bdbcd1c19e54ffed0f7410911018ef2e_FORMATO.png",92207,36,"VIT","gol","Nulo",0,3.5,0,1.62,"Vitória",1,1,1,NA,3,NA,NA,NA,NA,NA,NA,8,10,1,NA,NA,NA,NA
"728","Andrey Ramos do Nascimento","andrey","Andrey","https://s.glbimg.com/es/sde/f/2018/09/27/8599b503c16e7576611774a756e2e106_FORMATO.png",93787,36,"VAS","mei","Provável",9.3,9.61,0.72,6.33,"Vasco",3,42,33,4,45,63,NA,NA,26,NA,10,NA,NA,NA,2,NA,NA,NA
"729","Diego Terra Loureiro","diego","Diego","https://s.glbimg.com/es/sde/f/2018/07/31/1acd43a543bac1739692fcd99d2a0f5e_FORMATO.png",99430,36,"BOT","gol","Nulo",0,1.98,0,5,"Botafogo",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Daniel Sampaio Simões","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/09/20/4bb1c1cdec48550cc143114afcc58805_FORMATO.png",93791,36,"FLU","mei","Nulo",0,2.47,0,1.5,"Fluminense",NA,3,4,NA,6,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"731","Caio Monteiro Costa","caio-monteiro","Caio Monteiro","https://s.glbimg.com/es/sde/f/2018/09/27/535d1be6446915f8de685279a6430f6d_FORMATO.png",93789,36,"VAS","ata","Nulo",0,4.01,-0.28,2.98,"Vasco",NA,7,12,1,9,4,NA,NA,4,1,2,NA,NA,NA,1,NA,NA,NA
"732","Hiago Correa Silveira Cena","hiago","Hiago","https://s.glbimg.com/es/sde/f/2018/05/24/290a6f9eadad6684596a861f850734aa_FORMATO.png",97535,36,"CHA","zag","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Odair Hellmann","odair-hellmann","Odair Hellmann","https://s.glbimg.com/es/sde/f/2018/03/20/e106ae4a3a04464c776be27a72b98b9e_FORMATO.png",92273,36,"INT","tec","Provável",3.25,12.29,0.42,4.63,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Tomás Gustavo Andrade","tomas-andrade","Tomás Andrade","https://s.glbimg.com/es/sde/f/2018/05/07/efc79595752a6acffda52ff4455cbc32_FORMATO.png",97619,36,"ATL","mei","Nulo",0,6.09,0,3.98,"Atlético-MG",1,7,6,3,31,20,NA,NA,5,NA,7,NA,NA,NA,2,1,NA,NA
"735","Jonatan Daniel Álvez Sagar","jonatan-alvez","Jonatan Álvez","https://s.glbimg.com/es/sde/f/2018/07/16/8b1421130c1ebf9cc2ff9bd2d84bd2a0_FORMATO.png",92377,36,"INT","ata","Dúvida",0,5.55,0,1.03,"Internacional",7,17,15,3,23,6,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA
"736","Gabriel Baralhas","baralhas","Baralhas","https://s.glbimg.com/es/sde/f/2018/07/16/28f39d74cf08d7877f7636c358641eb4_FORMATO.png",99440,36,"ATL","mei","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Daniel dos Santos Oliveira","daniel","Daniel ","https://s.glbimg.com/es/sde/f/2018/05/08/800b5bc243c8107741d0f9ce23c04bfc_FORMATO.png",99461,36,"ATL","zag","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Linik Eduardo Santos","linik","Linik","https://s.glbimg.com/es/sde/f/2018/03/21/1b2fe22656db0d2209b8e7ef2717f9a7_FORMATO.png",99545,36,"VIT","mei","Nulo",0,1,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Raul Lô Gonçalves","raul","Raul","https://s.glbimg.com/es/sde/f/2018/09/27/cff54b0c5b12cb5f18cd3ca9292e3511_FORMATO.png",92496,36,"VAS","mei","Nulo",0,2.52,0,2.54,"Vasco",1,13,22,NA,29,24,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Keiller da Silva Nunes","keiller","Keiller","https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_FORMATO.png",93834,36,"INT","gol","Nulo",0,3,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Rodrigo Sebastián Aguirre Soto","aguirre","Aguirre","https://s.glbimg.com/es/sde/f/2018/03/20/9cd75343345103675cac81ed0919a099_FORMATO.png",92474,36,"BOT","ata","Nulo",0,0.78,0,0.21,"Botafogo",2,30,12,1,13,5,NA,2,9,NA,7,NA,NA,NA,NA,NA,NA,NA
"742","Márcio Almeida de Oliveira","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/05/17/a5a817c4c548c86f0aeef4c62c0c06b4_FORMATO.png",93797,36,"BOT","lat","Provável",-0.9,6.99,-1.65,3.32,"Botafogo",7,37,16,1,90,42,8,NA,13,2,9,NA,NA,NA,4,NA,NA,NA
"743","Murilo Cerqueira Paim","murilo","Murilo","https://s.glbimg.com/es/sde/f/2018/05/07/e153f69f7bac5d6410218a2a59787c11_FORMATO.png",97653,36,"CRU","zag","Contundido",0,6.28,0,1.67,"Cruzeiro",2,12,1,NA,15,8,2,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA
"744","Jean Carlos de Brito","jean","Jean","https://s.glbimg.com/es/sde/f/2018/07/05/bffb1664849744b4d0766f95b9bbff78_FORMATO.png",99584,36,"SPO","lat","Nulo",0,3,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Robson Azevedo da Silva","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/07/25/6b15b755bc411ce7d63c908bc84f2fae_FORMATO.png",99574,36,"AME","ata","Dúvida",-1.1,3.35,-0.39,1.13,"América-MG",1,8,11,NA,24,8,NA,NA,7,2,3,NA,NA,NA,1,1,NA,NA
"746","Douglas Augusto Soares Gomes","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/08/08/02f5f789d33b664db76199687303be3d_FORMATO.png",92497,36,"COR","mei","Nulo",0,3.83,0,2.77,"Corinthians",5,36,21,1,33,41,NA,1,9,NA,5,NA,NA,NA,1,NA,NA,NA
"747","Roger Ibañez da Silva","ibanez","Ibañez","https://s.glbimg.com/es/sde/f/2018/09/20/69ed2b738cbaf148777b6d868df813c9_FORMATO.png",97803,36,"FLU","zag","Contundido",0,4.46,0,2.64,"Fluminense",3,9,10,NA,31,18,4,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA
"748","Lucas Oliveira de França","lucas-franca","Lucas França","https://s.glbimg.com/es/sde/f/2018/05/18/e628010513e2e9e40d44eb43c1387f0e_FORMATO.png",93869,36,"CRU","gol","Nulo",0,3,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png",93882,36,"ATL","gol","Nulo",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2018/05/23/c542b827e970e8c167f2a026360a0fa9_FORMATO.png",94044,36,"SAN","gol","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Luiz Henrique Beserra dos Santos","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2018/09/04/8faa5c06d04fcf63cbbe6913818173e3_FORMATO.png",99627,36,"BAH","mei","Nulo",0,4,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Bruno Cosendey Lobo Pinto","bruno-cosendey","Bruno Cosendey","https://s.glbimg.com/es/sde/f/2018/09/27/fa6ad7ea560f7cfd705eed2799c9c148_FORMATO.png",99615,36,"VAS","mei","Nulo",0,3.35,0,1.53,"Vasco",NA,11,3,1,20,6,NA,NA,3,NA,2,NA,NA,NA,1,NA,NA,NA
"753","Patrick William Sá de Oliveira","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/05/25/a1c5d2208ca42adb18c95300079de72e_FORMATO.png",99595,36,"CEA","zag","Nulo",0,1.12,0,-0.3,"Ceará",1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Jadson Ailton Oliveira Da Silva Vale","jadson","Jadson","https://s.glbimg.com/es/sde/f/2017/06/07/2e7afba6e715b27222707a3f207ad556_FORMATO.jpeg",99629,36,"GRE","ata","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Matheus Fernandes Siqueira","matheus-fernandes","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2018/05/17/de41cae87bcb7c555ea911d849145a34_FORMATO.png",94067,36,"BOT","mei","Suspenso",7.8,14.37,0.08,4.4,"Botafogo",9,39,37,NA,64,100,NA,1,16,1,7,NA,NA,NA,2,1,NA,NA
"756","Matheus Leonardo Sales Cardoso","matheusinho","Matheusinho","https://s.glbimg.com/es/sde/f/2018/05/07/86d92c9c41bc4662366352357cb3685a_FORMATO.png",93886,36,"AME","mei","Provável",-0.1,3.42,-1.66,2.33,"América-MG",NA,7,12,2,21,11,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA
"757","Ezequiel Gonzalo Esperon","esperon","Esperon","https://s.glbimg.com/es/sde/f/2017/06/07/dfce0445c3144c43e2d3f33bb0dd4131_FORMATO.jpeg",99628,36,"GRE","mei","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Lucas Ferreira Amaral","lucas-ferreira","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2018/05/24/b58aa819c2e0e2b9e7eb710e0a70a844_FORMATO.png",94147,36,"SPO","gol","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Gabriel Pereira Taliari","bill","Bill","https://s.glbimg.com/es/sde/f/2018/05/15/0617ee23d3f6f13fb4bfcdcb786601b9_FORMATO.png",95131,36,"ATL","ata","Nulo",0,1.43,0,0.73,"Atlético-PR",NA,2,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"760","Leonardo da Silva Simas","leonardo-simas","Leonardo Simas","https://s.glbimg.com/es/sde/f/2018/05/08/9f9fa35de662c141a4b23af95f99f022_FORMATO.png",99832,36,"ATL","lat","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Felipe Matheus Filgueira de Araújo","felipinho","Felipinho","https://s.glbimg.com/es/sde/f/2018/03/15/c09e808e2c3c8588eda6595422dcb9f6_FORMATO.png",94981,36,"BAH","mei","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Brenner Souza da Silva","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/08/21/993c919329907447bdfe72defc7eced9_FORMATO.png",99789,36,"SAO","ata","Contundido",0,2.49,0,3.06,"São Paulo",NA,2,4,1,6,4,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA
"763","Matheus Alessandro dos Santos Pereira","matheus-alessandro","Matheus Alessandro","https://s.glbimg.com/es/sde/f/2018/05/18/28524541dbc99ed7fa6cadc1531e6cf9_FORMATO.png",97527,36,"FLU","ata","Nulo",0,3.51,0,1.61,"Fluminense",4,12,38,NA,19,14,NA,1,11,4,6,NA,NA,NA,1,1,NA,NA
"764","Ricardo Queiroz de Alencastro Graça","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2018/09/27/8b63cdcb68dc035fb9be678fc9c4b4e7_FORMATO.png",99881,36,"VAS","zag","Nulo",0,3.67,0,1.58,"Vasco",6,13,8,NA,14,15,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"765","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2018/05/23/b000e3a74b1d514b1c00ae683fb9a21a_FORMATO.png",94156,36,"SAN","mei","Provável",2.4,3.94,0.56,2.25,"Santos",4,44,46,NA,64,46,NA,1,19,1,NA,NA,NA,NA,3,NA,NA,NA
"766","Leonardo Campos Duarte da Silva","leo-duarte","Léo Duarte","https://s.glbimg.com/es/sde/f/2018/05/04/ee1f02d44cf27eea6302d6696a7ca975_FORMATO.png",94214,36,"FLA","zag","Provável",0,10.83,0,4.59,"Flamengo",3,30,17,1,27,41,17,NA,6,NA,3,NA,NA,NA,NA,NA,NA,NA
"767","Yimmi Javier Chará Zamora","chara","Chará","https://s.glbimg.com/es/sde/f/2018/06/12/141a8b4188cba969d63627e1e52b336e_FORMATO.png",99891,36,"ATL","ata","Provável",8.2,10.9,-0.41,3.97,"Atlético-MG",1,17,43,1,43,22,NA,NA,8,4,5,NA,NA,NA,6,NA,NA,NA
"768","José Francisco dos Santos Júnior","junior-brumado","Júnior Brumado","https://s.glbimg.com/es/sde/f/2018/03/21/bd18849356245d84cf422f076a8f1cdf_FORMATO.png",99894,36,"BAH","ata","Nulo",0,3.18,0,1.13,"Bahia",3,17,9,1,8,5,NA,NA,10,6,2,NA,NA,NA,NA,1,NA,NA
"769","Pedro Henrique Perotti","perotti","Perotti","https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png",94286,36,"CHA","ata","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Wildson Silva de Melo","indio","Índio","https://s.glbimg.com/es/sde/f/2018/05/24/b6ae562eeabf7888ad604a5a1cec8fe1_FORMATO.png",95180,36,"SPO","ata","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Marcio Antonio de Sousa Júnior","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/03/01/0aa7dce50d239b820ad5a5461b488541_FORMATO.png",95332,36,"ATL","ata","Provável",0,4.28,-0.85,2.75,"Atlético-PR",1,14,34,1,39,15,NA,NA,7,3,14,NA,NA,NA,2,NA,NA,NA
"772","Luis Antônio da Rocha Júnior","juninho-capixaba","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2018/07/25/49d7d2f3cc1d0ef8b78666c591c1128d_FORMATO.png",94968,36,"GRE","lat","Nulo",0,5.87,0,5.15,"Grêmio",2,11,11,3,18,7,1,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA
"773","Ozealisson Santos Gomes","junior","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/6ba58fa136715046b220f0b851bb33bc_FORMATO.png",95210,36,"PAR","lat","Nulo",0,8.25,0,5.55,"Paraná",4,28,39,1,50,64,4,NA,7,1,2,NA,NA,NA,1,1,NA,NA
"774","Mateus Norton Gomes Chaves","mateus-norton","Mateus Norton","https://s.glbimg.com/es/sde/f/2018/05/18/ae81c88221cf8393802e2d749361898d_FORMATO.png",94336,36,"FLU","mei","Nulo",0,2.26,0,1.57,"Fluminense",2,10,4,NA,20,16,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA
"775","Michael Matias Fracaro","michael","Michael","https://s.glbimg.com/es/sde/f/2018/05/07/b00362ea5028e43dae1152d78fbf5ccc_FORMATO.png",93659,36,"ATL","gol","Nulo",0,1,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png",96468,36,"INT","gol","Nulo",0,0.75,0,-1.5,"Internacional",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"777","Luís Fernando Santos da Conceição","luis-fernando","Luís Fernando","https://s.glbimg.com/es/sde/f/2018/03/21/016423f7f0c067d4f9d7dd7e462ee84e_FORMATO.png",94971,36,"BAH","mei","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Lucas da Silva Ribeiro Campos","lucas-campos","Lucas Campos","https://s.glbimg.com/es/sde/f/2018/05/17/9790a9eb14c2629004e401eb258e2505_FORMATO.png",99903,36,"BOT","ata","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Jhony Douglas Santiago","jhony","Jhony","https://s.glbimg.com/es/sde/f/2018/04/24/8f516a5eac66593e51f9a47beba475a7_FORMATO.png",95484,36,"PAR","mei","Nulo",0,2.03,0,-0.35,"Paraná",4,4,3,NA,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"780","Ezequiel Santos da Silva","ezequiel","Ezequiel","https://s.glbimg.com/es/sde/f/2018/05/17/f4995e8da11ffe996033b0ebf06c4a13_FORMATO.png",99915,36,"BOT","ata","Nulo",0,4.56,0,1.96,"Botafogo",NA,3,8,NA,3,5,NA,NA,3,NA,1,NA,NA,NA,1,NA,NA,NA
"781","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2018/05/08/0d3ebad476e49da96d45503920efe53f_FORMATO.png",94509,36,"ATL","mei","Nulo",5.5,7.58,0.75,3.47,"Atlético-PR",7,32,30,6,55,12,NA,NA,19,3,16,NA,NA,NA,6,1,NA,NA
"782","Marcus Vinicius Aredes Duarte","vico","Vico","https://s.glbimg.com/es/sde/f/2018/05/21/8e861efae6f1b9924b64cb068b7855b8_FORMATO.png",95622,36,"GRE","ata","Nulo",0,1.34,0,3.2,"Grêmio",NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"783","Gregore de Magalhães da Silva","gregore","Gregore","https://s.glbimg.com/es/sde/f/2018/03/21/af5416a241ee4e356e66f4cd9d36df1a_FORMATO.png",95464,36,"BAH","mei","Provável",3,8,-0.29,3.25,"Bahia",8,111,24,NA,54,104,NA,NA,11,NA,7,NA,NA,NA,2,NA,NA,NA
"784","Marco Antônio Rosa Furtado Júnior","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2018/03/21/5bea6fd938bc4b34ea0ba52b788b8b3a_FORMATO.png",94975,36,"BAH","mei","Contundido",0,1.46,0,0.73,"Bahia",1,4,13,NA,15,4,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA
"785","Marcelo da Conceição Benevenuto Malaquias","marcelo-benevenuto","Marcelo Benevenuto","https://s.glbimg.com/es/sde/f/2018/05/17/581a756aea09480713008d94c61a6653_FORMATO.png",95638,36,"BOT","zag","Provável",7,6.82,0.39,3.81,"Botafogo",3,3,7,NA,8,13,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"786","Felipe Araruna Hoffman","araruna","Araruna","https://s.glbimg.com/es/sde/f/2018/08/21/fb1e786aade0f50a19126a6c6e6f56e1_FORMATO.png",95660,36,"SAO","mei","Dúvida",0,2.75,0,1.57,"São Paulo",NA,6,8,NA,14,10,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"787","Jhonny Lucas Flora Barboza ","jhonny-lucas","Jhonny Lucas","https://s.glbimg.com/es/sde/f/2018/03/21/1891e9e504ce289621d56cf6db5ba93d_FORMATO.png",99994,36,"PAR","mei","Dúvida",2.1,3.8,-0.07,1.01,"Paraná",7,48,16,1,36,28,NA,NA,7,1,4,NA,NA,NA,NA,NA,NA,NA
"788","Luan Ferreira dos Santos","luan-santos","Luan Santos","https://s.glbimg.com/es/sde/f/2018/09/03/78c202f3ae22c727d4894a13a1ff9a12_FORMATO.png",94977,36,"VIT","ata","Nulo",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","Miguel Ángel Trauco Saavedra","trauco","Trauco","https://s.glbimg.com/es/sde/f/2018/05/04/7ba9f406d5dbd031a1c8e7c4b0b262c3_FORMATO.png",95738,36,"FLA","lat","Nulo",0,6.43,0,6.32,"Flamengo",NA,10,2,NA,16,7,3,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA
"790","Khevin Rodrigo Fraga","khevin","Khevin","https://s.glbimg.com/es/sde/f/2018/05/24/aa909d621dc61944afb0d68fa14e38af_FORMATO.png",99921,36,"CHA","mei","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","Lincoln Corrêa dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2018/05/04/26a67180b8114a860a9e6f9c54cdebd4_FORMATO.png",100065,36,"FLA","ata","Nulo",0,1.98,0,0.86,"Flamengo",NA,7,3,NA,4,4,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA,NA
"792","João Victor da Vitória Fernandes","capixaba","Capixaba","https://s.glbimg.com/es/sde/f/2018/09/03/b0eba9c545beb0d8404a5e46bfb70536_FORMATO.png",94894,36,"CHA","ata","Nulo",0,1.1,0,-0.23,"Chapecoense",NA,5,7,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Igor Silveira Gomes","igor-gomes","Igor Gomes","https://s.glbimg.com/es/sde/f/2018/08/22/151d1a25f1a557fbf4d66544c4d67e2a_FORMATO.png",100084,36,"SAO","mei","Contundido",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","Bryan Alfredo Cabezas Segura","cabezas","Cabezas","https://s.glbimg.com/es/sde/f/2018/09/20/259b65dec04b4e9b652a9df4d7d2437f_FORMATO.png",94785,36,"FLU","ata","Nulo",0,5.12,0,0.02,"Fluminense",NA,4,3,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Lucas Kal Schenfeld Progioli","lucas-kal","Lucas Kal","https://s.glbimg.com/es/sde/f/2018/09/27/0792deea7c4789440918a89d8cfc305e_FORMATO.png",95662,36,"VAS","zag","Nulo",0,4.07,0,3.7,"Vasco",NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Matheus Soares Thuler","thuler","Thuler","https://s.glbimg.com/es/sde/f/2018/05/04/092bb0f0452c36118decf2dba0e806a4_FORMATO.png",100125,36,"FLA","zag","Nulo",0,4.34,0,6.06,"Flamengo",1,6,2,1,9,13,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png",94583,36,"FLU","ata","Contundido",0,15.34,0,7.18,"Fluminense",1,26,40,10,33,14,NA,NA,23,3,11,NA,NA,NA,2,NA,NA,NA
"798","Victor Hugo Santana Carvalho","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2018/07/09/9ec6075e1704e0048942e10ba8fc41f5_FORMATO.jpeg",95770,36,"PAL","mei","Nulo",0,3,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Geovane Santana Souza","geovane-itinga","Geovane Itinga","https://s.glbimg.com/es/sde/f/2018/03/15/85c557dab18f64f74140a33874f07054_FORMATO.png",94980,36,"BAH","ata","Nulo",0,1.6,0,0.5,"Bahia",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","Gustavo Costa da Silva Machado","gustavo-bochecha","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2018/05/17/52ed968cab083a8fa9f33af080a80bf4_FORMATO.png",95798,36,"BOT","mei","Nulo",0,4.25,0,2.6,"Botafogo",4,12,22,NA,34,24,NA,NA,11,NA,2,NA,NA,NA,1,NA,NA,NA
"801","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_FORMATO.png",95799,36,"PAL","ata","Nulo",0,2.44,0,1.52,"Palmeiras",NA,2,8,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA
