"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","I","PE","RB","SG","GC","DD","GS","CV","PP","DP"
"719","Frederico Chaves Guedes","fred","Fred","https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png",38162,28,"CRU","ata","Nulo",0,12.04,0,-2.5,"Cruzeiro",NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Lucas Rios Marques","lucas","Lucas","https://s.glbimg.com/es/sde/f/2018/03/21/7a52d3010f3cf77c78569fca03e37727_FORMATO.png",50362,28,"VIT","lat","Nulo",0,6.5,0,2.72,"Vitória",NA,NA,3,NA,2,8,NA,1,NA,11,5,NA,NA,NA,NA,NA,NA,NA
"721","Giovanni Silva Tiepo","tiepo","Tiepo","https://s.glbimg.com/es/sde/f/2018/05/24/032ba79a6516fa519217f825972c92b9_FORMATO.png",98412,28,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Kendy Tateishi Berbel","kendy","Kendy","https://s.glbimg.com/es/sde/f/2018/05/24/523e1089d0afe7b92de643fefef0ec55_FORMATO.png",98421,28,"CHA","ata","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Walter Bou","walter-bou","Walter Bou","https://s.glbimg.com/es/sde/f/2018/07/16/a374e78aa31747574d81d4787b38531c_FORMATO.png",95853,28,"VIT","ata","Provável",0,4.14,0,0.85,"Vitória",NA,2,9,5,2,4,NA,NA,1,5,4,NA,NA,NA,NA,NA,NA,NA
"724","Maicon Thiago Pereira de Souza","maicon","Maicon","https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png",38196,28,"GRE","mei","Provável",2.7,7.88,-0.52,3.54,"Grêmio",2,3,19,3,4,14,NA,3,NA,54,32,NA,NA,NA,NA,NA,1,NA
"725","Felipe Gustavo Domingos","felipe","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,28,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Bruno Bortolini Jackel","bruno","Bruno","https://s.glbimg.com/es/sde/f/2018/05/24/5343c806a41adb731a9e4da46f95fbb9_FORMATO.png",98420,28,"CHA","lat","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Sander Henrique Bortolotto","sander","Sander","https://s.glbimg.com/es/sde/f/2018/05/24/53ffed7a90ef04e11377eb7816360dc4_FORMATO.png",95843,28,"SPO","lat","Suspenso",5.4,11.61,0.27,5.3,"Sport",NA,9,51,8,6,53,NA,NA,2,67,91,5,NA,NA,NA,NA,NA,NA
"728","Gerson Alencar de Lima Junior","gerson-magrao","Gerson Magrão","https://s.glbimg.com/es/sde/f/2018/05/07/b671b3790ed438968275eedce0fcd245_FORMATO.png",50401,28,"AME","mei","Provável",-2.2,2.82,-1,1.97,"América-MG",NA,2,22,7,5,12,NA,2,4,40,20,NA,NA,NA,NA,NA,NA,NA
"729","Kayke Moreno de Andrade Rodrigues","kayke","Kayke","https://s.glbimg.com/es/sde/f/2018/08/16/68939bb2515bd67ecdddb387f1c2230e_FORMATO.png",50402,28,"FLU","ata","Nulo",0,3.67,0,0.5,"Fluminense",NA,1,18,7,4,1,NA,NA,4,10,6,NA,NA,NA,NA,NA,NA,NA
"730","Fábio Santos Romeu","fabio-santos","Fábio Santos","https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png",38229,28,"ATL","lat","Provável",3.9,6.57,-0.86,2.92,"Atlético-MG",NA,5,26,1,5,35,NA,3,5,63,22,7,NA,NA,NA,NA,NA,NA
"731","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png",38277,28,"CRU","mei","Nulo",0,8.84,0,2.02,"Cruzeiro",NA,2,11,16,13,18,NA,1,7,51,12,NA,NA,NA,NA,NA,NA,NA
"732","Victor Hugo Soares dos Santos","kanu","Kanu","https://s.glbimg.com/es/sde/f/2018/05/17/2db8b29bbc16d8473f93bd1f8a0351dc_FORMATO.png",98484,28,"BOT","zag","Nulo",0,2,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png",38279,28,"CHA","ata","Nulo",0,9.16,0,2.59,"Chapecoense",2,7,40,2,21,27,NA,4,8,34,10,NA,NA,NA,NA,NA,NA,NA
"734","Cassiano Silva dos Santos","cassiano","Cassiano","https://s.glbimg.com/es/sde/f/2018/03/21/3cae94aec96c4ad0739c8e679527507a_FORMATO.png",96411,28,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Hugo da Conceição Borges Alves","hugo-borges","Hugo Borges","https://s.glbimg.com/es/sde/f/2018/07/12/a2915e07f8614150b5d3d4343a9bb658_FORMATO.png",95875,28,"VAS","ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Marco Antonio de Mattos Filho","marquinho","Marquinho","https://s.glbimg.com/es/sde/f/2018/09/03/be8fa5d6b57d480b7900b9986c586f3c_FORMATO.png",50407,28,"ATL","mei","Nulo",0,5,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Ruan Renato Bonifácio Augusto","ruan-renato","Ruan Renato","https://s.glbimg.com/es/sde/f/2018/06/16/cb9b1283653cdfca8e999187da879268_FORMATO.png",96047,28,"VIT","zag","Nulo",0,1.67,0,0.53,"Vitória",NA,2,11,NA,NA,1,NA,NA,NA,16,8,1,NA,NA,NA,NA,NA,NA
"738","Ítalo Barbosa de Andrade","italo","Ítalo","https://s.glbimg.com/es/sde/f/2018/05/08/edabbe9d6fece85f1567311af9ca93e1_FORMATO.png",95958,28,"BAH","ata","Nulo",0,0.75,0,-2.9,"Bahia",NA,NA,3,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA
"739","Vitor Hugo Naum Dos Santos","vitor-naum","Vitor Naum","https://s.glbimg.com/es/sde/f/2018/03/05/d3c9c0c04b38faa803a27c54ea474192_FORMATO.png",101960,28,"ATL","ata","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Breno Vinicius Rodrigues Borges","breno","Breno","https://s.glbimg.com/es/sde/f/2018/09/27/3ded47ae372af2247cf245225f727efc_FORMATO.png",50408,28,"VAS","zag","Contundido",0,3,0,-0.04,"Vasco",NA,3,5,NA,NA,4,NA,NA,NA,9,6,1,NA,NA,NA,1,NA,NA
"741","Wesley Lopes Beltrame","wesley","Wesley","https://s.glbimg.com/es/sde/f/2018/05/07/afc0980fa52b7d52eb47247ece1a7ce6_FORMATO.png",50421,28,"AME","mei","Suspenso",-0.1,1.14,-0.17,0.09,"América-MG",1,3,19,2,4,15,1,NA,1,23,9,NA,NA,NA,NA,2,NA,NA
"742","Márcio Rodrigues Araújo","marcio-araujo","Márcio Araújo","https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png",38311,28,"CHA","mei","Contundido",0,4.32,0,2.23,"Chapecoense",NA,2,22,2,3,24,NA,NA,NA,43,43,NA,NA,NA,NA,NA,NA,NA
"743","Vilson Xavier de Meneses Junior","vilson","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,28,"COR","zag","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Mauricio Caprini Pinto","caprini","Caprini","https://s.glbimg.com/es/sde/f/2018/05/18/974cf193c41e59553e84f947ddaab668_FORMATO.png",96049,28,"ATL","ata","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Leonardo Renan Simões de Lacerda","leo","Léo","https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png",50459,28,"CRU","zag","Provável",0,7.17,0,2.67,"Cruzeiro",NA,2,24,1,5,4,NA,NA,2,13,25,7,NA,NA,NA,NA,NA,NA
"746","Roger Rodrigues da Silva","roger","Roger","https://s.glbimg.com/es/sde/f/2018/05/18/383add7632ff5943c79f5f45676d54a4_FORMATO.png",38287,28,"COR","ata","Nulo",0,4.64,0,1.34,"Corinthians",NA,2,35,3,13,17,1,3,12,13,3,NA,NA,NA,NA,NA,NA,NA
"747","Fernando Leal Fonseca","fernando-leal","Fernando Leal","https://s.glbimg.com/es/sde/f/2018/03/20/6020709514f63ef3c8e066601ee521fd_FORMATO.png",38350,28,"AME","gol","Nulo",0,3.09,0,4.4,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"748","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/03/20/6abc8106b7c4341690dfaa6a5f4fbfdb_FORMATO.png",38315,28,"COR","mei","Nulo",-0.1,7.07,-0.09,2.94,"Corinthians",5,NA,10,5,8,9,1,3,1,55,4,NA,NA,NA,NA,NA,NA,NA
"749","Rafael da Silva Francisco","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2018/05/07/0503b8716705d21bf6b86bfe04b6e00e_FORMATO.png",38421,28,"CRU","mei","Provável",0,7.53,0,2.45,"Cruzeiro",1,NA,12,4,3,35,NA,NA,4,27,17,NA,NA,NA,NA,NA,NA,NA
"750","Danilo Aparecido da Silva","danilo-silva","Danilo Silva","https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png",50898,28,"INT","zag","Nulo",0,5.08,0,3.35,"Internacional",NA,2,3,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA
"751","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2018/09/27/fb8938214d4d9f30a8ecf66092c2f6dc_FORMATO.png",38505,28,"VAS","zag","Provável",0,5,0,-0.34,"Vasco",NA,NA,5,NA,NA,5,NA,NA,NA,4,3,NA,NA,NA,NA,1,NA,NA
"752","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/03/20/8fc5425796ec6ab741dfe1de895adb4b_FORMATO.png",50856,28,"COR","zag","Suspenso",-0.6,9.02,-1.32,3.01,"Corinthians",NA,3,14,NA,5,15,NA,2,NA,16,16,9,NA,NA,NA,NA,NA,NA
"753","Vinicius Moreira de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2018/05/21/b3da5e7d34e88ee1ac405e3ada92c40f_FORMATO.png",96340,28,"GRE","mei","Nulo",0,2.34,0,1.37,"Grêmio",NA,NA,6,3,4,6,NA,NA,1,5,5,NA,NA,NA,NA,NA,NA,NA
"754","Carlos Eduardo Santos Oliveira","eduardo","Eduardo","https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png",50645,28,"CHA","lat","Suspenso",5.8,6.93,0.75,3.54,"Chapecoense",3,3,21,1,5,23,NA,NA,NA,56,35,4,NA,NA,NA,NA,NA,NA
"755","Thiago Heleno Henrique Ferreira","thiago-heleno","Thiago Heleno","https://s.glbimg.com/es/sde/f/2018/03/01/db4db4f56d8eb08a1b14d7d283c884e6_FORMATO.png",38394,28,"ATL","zag","Nulo",5.7,8.77,0.28,3.1,"Atlético-PR",NA,1,17,1,3,8,1,1,NA,14,11,5,1,NA,NA,NA,NA,NA
"756","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2018/05/25/feb7d051385e8a92e233d695206c74a6_FORMATO.png",50877,28,"CEA","mei","Nulo",0,3.73,0,0.47,"Ceará",NA,NA,2,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
"757","Willian Lanes de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2018/05/07/dec8edfba101fd4ea107b0749fd0e6cf_FORMATO.png",38506,28,"AME","zag","Contundido",0,5,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png",96468,28,"INT","gol","Nulo",0,0.75,0,-1.5,"Internacional",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"759","Rafael Pereira dos Santos","rafael-pereira","Rafael Pereira","https://s.glbimg.com/es/sde/f/2018/08/01/d022e1c6c93f51788b509d33c4b1110a_FORMATO.png",51194,28,"CHA","zag","Nulo",0,4.61,0,2.7,"Chapecoense",NA,NA,2,NA,2,6,NA,NA,1,8,7,1,NA,NA,NA,NA,NA,NA
"760","Renan Augusto Lodi dos Santos","renan-lodi","Renan Lodi","https://s.glbimg.com/es/sde/f/2018/03/01/4eaa6c2a6e5a7da6c4f98c27ddd89b48_FORMATO.png",96591,28,"ATL","lat","Provável",11,5.12,1.41,3.88,"Atlético-PR",2,4,17,11,10,28,NA,NA,1,23,13,7,1,NA,NA,1,NA,NA
"761","Paulo André Cren Benini","paulo-andre","Paulo André","https://s.glbimg.com/es/sde/f/2018/03/01/b7709326554a84fe9ce4ce6243d3be27_FORMATO.png",37604,28,"ATL","zag","Provável",3.3,6.7,1.03,2.4,"Atlético-PR",NA,5,10,NA,NA,6,NA,1,NA,23,5,5,NA,NA,NA,NA,NA,NA
"762","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2018/08/14/896171e75b5e390c3f18888c50298fe1_FORMATO.png",51495,28,"CEA","zag","Provável",0,5.27,0,4.01,"Ceará",NA,3,17,2,1,5,NA,1,1,19,20,9,NA,NA,NA,NA,NA,NA
"763","Airton Ribeiro Santos","airton","Airton","https://s.glbimg.com/es/sde/f/2018/07/13/19610200497a0a011b67ab0cb2f99d0b_FORMATO.png",61985,28,"FLU","mei","Nulo",0,2.49,0,0.9,"Fluminense",NA,3,5,NA,NA,5,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA
"764","Leandro Donizete Gonçalves da Silva","leandro-donizete","Leandro Donizete","https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_FORMATO.png",51318,28,"AME","mei","Suspenso",-3.4,1.17,-0.78,0.48,"América-MG",NA,6,31,3,3,19,NA,NA,NA,58,30,NA,NA,NA,NA,1,NA,NA
"765","Antonio Eduardo Pereira dos Santos","kanu","Kanu","https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png",51792,28,"VIT","zag","Nulo",0,2.18,0,0.99,"Vitória",NA,8,25,3,4,5,NA,NA,3,10,15,3,NA,NA,NA,NA,NA,NA
"766","Éverton Augusto de Barros Ribeiro","everton-ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2018/05/04/295690667a6a82986c742697c508ce3d_FORMATO.png",51772,28,"FLA","mei","Provável",6.1,7.81,1.23,4.44,"Flamengo",5,5,37,12,19,47,NA,4,1,99,43,NA,NA,NA,NA,1,NA,NA
"767","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2018/05/18/11b52002e2c6682af718f09f4c143886_FORMATO.png",51413,28,"COR","gol","Provável",0,7.69,0,5.47,"Corinthians",NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,3,NA,21,10,NA,NA,NA
"768","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2018/03/20/8642b2d09ae09e94e978e70d01b2cb69_FORMATO.png",52190,28,"COR","mei","Nulo",5.4,7.51,0.32,1.57,"Corinthians",NA,3,8,NA,1,8,NA,NA,NA,10,17,NA,NA,NA,NA,NA,NA,NA
"769","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png",54395,28,"ATL","mei","Provável",1.7,6.49,-2.09,3.45,"Atlético-MG",4,7,28,4,10,22,NA,4,5,45,34,NA,NA,NA,NA,NA,NA,NA
"770","Gilson Gomes do Nascimento","gilson","Gilson","https://s.glbimg.com/es/sde/f/2018/05/17/f2a32a69c374096c9983b50739da6361_FORMATO.png",52674,28,"BOT","lat","Nulo",0,6.91,0,3.13,"Botafogo",NA,4,14,2,2,24,NA,1,NA,32,20,2,NA,NA,NA,1,NA,NA
"771","Réver Humberto Alves Araújo","rever","Réver","https://s.glbimg.com/es/sde/f/2018/05/04/92c749b3b7f65713848a1141499c4e6c_FORMATO.png",52253,28,"FLA","zag","Provável",6.4,15.69,-0.25,5.82,"Flamengo",NA,NA,5,4,10,20,NA,2,NA,12,18,9,NA,NA,NA,NA,NA,NA
"772","Victor Leandro Bagy","victor","Victor","https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png",52950,28,"ATL","gol","Provável",-1.5,9.86,0.08,3.03,"Atlético-MG",NA,2,NA,NA,NA,4,NA,NA,NA,20,NA,7,NA,42,34,NA,NA,NA
"773","Anderson Vieira Martins","anderson-martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2018/08/21/2454010b45bdfc3b9f0ae351145ed7c9_FORMATO.png",52618,28,"SAO","zag","Provável",-0.7,7.5,-0.3,3.61,"São Paulo",NA,5,26,3,6,9,NA,1,NA,33,37,7,1,NA,NA,1,NA,NA
"774","Felipe Azevedo dos Santos","felipe-azevedo","Felipe Azevedo","https://s.glbimg.com/es/sde/f/2018/05/25/06e70ad1ce0d550bfea7c97c67603a63_FORMATO.png",60825,28,"CEA","ata","Nulo",0,4.88,0,2.09,"Ceará",3,NA,18,6,7,21,NA,1,1,37,12,NA,NA,NA,NA,NA,NA,NA
"775","Jael Ferreira Vieira","jael","Jael","https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png",60859,28,"GRE","ata","Provável",8.9,4.75,-1.02,3.19,"Grêmio",1,1,14,3,4,15,1,4,1,28,4,NA,NA,NA,NA,NA,1,NA
"776","Luan Michel de Louzã","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/1f9835d5fb38d7e164ba9852c6be3209_FORMATO.png",60834,28,"AME","ata","Provável",0.2,8.61,-0.95,2.28,"América-MG",3,3,30,1,11,34,NA,1,5,38,21,NA,NA,NA,NA,2,NA,NA
"777","Marcos Antônio da Silva Gonçalves","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2018/05/07/a3b6c248ae652fa7693389228af57903_FORMATO.png",60788,28,"AME","ata","Nulo",0,5.33,-0.3,1.33,"América-MG",1,1,6,3,2,11,1,1,2,33,6,NA,NA,NA,NA,NA,NA,NA
"778","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,28,"INT","lat","Nulo",0,5.09,0,3.55,"Internacional",1,NA,1,NA,NA,NA,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,NA
"779","Luis Ricardo Silva Umbelino","luis-ricardo","Luis Ricardo","https://s.glbimg.com/es/sde/f/2018/05/17/b97d0ae6a2ac460ef42ffa8600c770a6_FORMATO.png",55348,28,"BOT","lat","Provável",0,3.58,0,2.01,"Botafogo",NA,NA,3,NA,NA,1,NA,NA,NA,18,7,2,NA,NA,NA,NA,NA,NA
"780","Gabriel Pires de Oliveira","gabriel-pires","Gabriel Pires","https://s.glbimg.com/es/sde/f/2018/03/21/13a5b6a7ba6b442bdc5769461ae475be_FORMATO.png",96559,28,"PAR","mei","Nulo",0,4,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Anderson Vital da Silva","dede","Dedé","https://s.glbimg.com/es/sde/f/2018/05/18/868bcae1cfa32a1aa3c4c3e884f54c78_FORMATO.png",60819,28,"CRU","zag","Nulo",0,11.2,0,5.58,"Cruzeiro",NA,4,17,5,6,15,NA,2,1,30,34,6,NA,NA,NA,NA,NA,NA
"782","Eder Luis de Oliveira","eder-luis","Eder Luis","https://s.glbimg.com/es/sde/f/2018/05/02/632e0449b03de2d0c40106ac608a3b24_FORMATO.png",38508,28,"CEA","ata","Nulo",0,3.11,0,0.79,"Ceará",NA,NA,6,2,2,10,NA,NA,5,8,4,NA,NA,NA,NA,NA,NA,NA
"783","José Ivaldo Almeida Silva","ze-ivaldo","Zé Ivaldo","https://s.glbimg.com/es/sde/f/2018/03/01/b984cfe3c5aef05cca4e8856a06ad317_FORMATO.png",91866,28,"ATL","zag","Nulo",0,4.22,0,2.76,"Atlético-PR",NA,5,20,2,3,7,NA,1,1,25,14,7,NA,NA,NA,NA,NA,NA
"784","Christian Sávio Machado","christian","Christian","https://s.glbimg.com/es/sde/f/2018/05/07/d01cfe5d2a8f27f7a2d70e9fdb8ea900_FORMATO.png",91928,28,"AME","mei","Nulo",0,9.58,0,4.38,"América-MG",NA,NA,4,1,7,12,NA,1,NA,16,14,NA,NA,NA,NA,NA,NA,NA
"785","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,28,"ATL","lat","Provável",0,4.03,0,1.43,"Atlético-MG",1,2,27,1,2,4,NA,NA,3,41,20,2,NA,NA,NA,NA,NA,NA
"786","João Victor da Vitória Fernandes","capixaba","Capixaba","https://s.glbimg.com/es/sde/f/2018/09/03/b0eba9c545beb0d8404a5e46bfb70536_FORMATO.png",94894,28,"CHA","ata","Contundido",0,1.75,0,0.14,"Chapecoense",NA,NA,2,NA,NA,7,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"787","Lucas Tolentino Coelho de Lima","lucas-paqueta","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2018/05/04/a51d4ecef8c077c6114fcc199a9b40e4_FORMATO.png",94930,28,"FLA","mei","Provável",16.5,23.34,1.89,7.62,"Flamengo",1,4,43,28,20,63,1,9,1,78,50,NA,NA,NA,NA,NA,NA,NA
"788","Gilberto Oliveira Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2018/07/01/5fac5fd0f63dc1ff4b6c80d6765e6c04_FORMATO.png",61188,28,"BAH","ata","Dúvida",0.3,12.83,-1.12,6.55,"Bahia",NA,1,15,8,18,25,NA,7,3,26,12,NA,NA,NA,NA,NA,NA,NA
"789","Yuri Oliveira Lima","yuri","Yuri","https://s.glbimg.com/es/sde/f/2018/05/23/856314c68a6f7eba3ca8d400d6ad5828_FORMATO.png",90569,28,"SAN","mei","Dúvida",0,2.9,0,-1.85,"Santos",NA,1,5,NA,1,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA
"790","Carlos Jamisson Teles dos Santos Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/09/21/1dde13a218685d496337e608c9b7b618_FORMATO.png",94935,28,"PAR","lat","Provável",0.5,1.7,-0.04,0.5,"Paraná",NA,NA,2,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"791","Everson Bispo Pereira","everson","Everson","https://s.glbimg.com/es/sde/f/2018/03/02/0d1f27696ffa839add050783ad3a4202_FORMATO.png",91929,28,"BAH","zag","Contundido",0,2.88,0,2.13,"Bahia",1,2,8,NA,2,6,1,NA,1,18,7,2,NA,NA,NA,NA,NA,NA
"792","Deijair dos Santos Nunes","deijair","Deijair ","https://s.glbimg.com/es/sde/f/2018/03/21/f9f4e4a6a22fe72fe865c297f6ae648a_FORMATO.png",94966,28,"BAH","gol","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Luis Antônio da Rocha Júnior","juninho-capixaba","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2018/07/25/49d7d2f3cc1d0ef8b78666c591c1128d_FORMATO.png",94968,28,"GRE","lat","Dúvida",8.8,5.86,-0.34,5.28,"Grêmio",NA,2,6,NA,1,6,NA,2,3,9,5,1,NA,NA,NA,NA,NA,NA
"794","Giovanny Bariani Marques","giovanny","Giovanny ","https://s.glbimg.com/es/sde/f/2018/03/01/72a50af56d0244ff54802620b95b68a1_FORMATO.png",92085,28,"ATL","ata","Nulo",0,4,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Geovane Santana Souza","geovane-itinga","Geovane Itinga","https://s.glbimg.com/es/sde/f/2018/03/15/85c557dab18f64f74140a33874f07054_FORMATO.png",94980,28,"BAH","ata","Nulo",0,1.6,0,0.5,"Bahia",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"796","Diogo Vitor da Cruz","diogo-vitor","Diogo Vitor","https://s.glbimg.com/es/sde/f/2018/05/23/764d925f9e1e8276fff1e15ec295a7ce_FORMATO.png",92094,28,"SAN","ata","Suspenso",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Arthur Mendonça Cabral","arthur","Arthur","https://s.glbimg.com/es/sde/f/2018/05/25/020b028810656cb9f99f810d14b34d24_FORMATO.png",92171,28,"CEA","ata","Provável",0,6.13,0,2.13,"Ceará",1,4,31,11,16,13,NA,3,5,24,8,NA,NA,NA,NA,NA,NA,NA
"798","Luís Fernando Santos da Conceição","luis-fernando","Luís Fernando","https://s.glbimg.com/es/sde/f/2018/03/21/016423f7f0c067d4f9d7dd7e462ee84e_FORMATO.png",94971,28,"BAH","mei","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Marco Antônio Rosa Furtado Júnior","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2018/03/21/5bea6fd938bc4b34ea0ba52b788b8b3a_FORMATO.png",94975,28,"BAH","mei","Nulo",0,1.46,0,0.73,"Bahia",NA,1,4,1,3,13,NA,NA,2,15,4,NA,NA,NA,NA,NA,NA,NA
