"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","G","I","PI","CA","FT","SG","GC","GS","DD","DP","CV","PP"
"694","Marcelo José de Lima Filho","marcelinho","Marcelinho","https://s.glbimg.com/es/sde/f/2020/11/17/c38f3a49ed42bc3774b07f733769277b_FORMATO.jpeg",107238,30,275,"ata","Nulo",0,1.36,0,2.7,1,"275",NA,1,1,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2019/09/24/0f7dce66e695049e222a3bb848eb993d_FORMATO.png",42116,30,275,"ata","Nulo",0,11.04,0,3.52,24,"275",2,10,18,6,16,23,7,8,43,1,NA,NA,NA,NA,NA,NA,NA,1
"696","Denilson Rodrigues Roldão","denilson","Denilson","https://s.glbimg.com/es/sde/f/2020/10/04/0e3d68c778426e447bda7cfe1987508c_FORMATO.png",104025,30,266,"mei","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Gabriel de Sousa Barros","gabriel-barros","Gabriel Barros","https://s.glbimg.com/es/sde/f/2020/11/20/88a1c7013a8a5f9f253c6d68b994b80a_FORMATO.png",108352,30,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Mikael Filipe Viana","mikael","Mikael","https://s.glbimg.com/es/sde/f/2020/11/13/a73bd740adb93a9d3545c96e7c4d4c97_FORMATO.png",102299,30,292,"ata","Nulo",-0.1,2.7,-0.04,1.15,11,"292",NA,1,2,3,2,2,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Matheus Planelles Donelli","matheus-donelli","Matheus Donelli","https://s.glbimg.com/es/sde/f/2020/03/02/ecd88454276b6cf5879dc8ffe8ec8273_FORMATO.png",107179,30,264,"gol","Nulo",0,1,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Luiz Henrique Augustin ","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/03/1a216904bc60228576fbef1f7a6fece2_FORMATO.png",104526,30,294,"mei","Nulo",1.6,1.46,-0.06,0.93,8,"Coritiba",NA,8,5,1,1,3,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Márcio Rodrigues Araújo","marcio-araujo","Márcio Araújo","https://s.glbimg.com/es/sde/f/2020/11/13/4a17daa520fd623ffa34480bdabdead6_FORMATO.png",38311,30,292,"mei","Nulo",0,3.47,0,0.67,6,"292",NA,7,6,NA,NA,3,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Eber Henrique Ferreira de Bessa","eber-bessa","Éber Bessa","https://s.glbimg.com/es/sde/f/2020/10/09/d0b4288d6ca77be73b69212249656293_FORMATO.png",73624,30,263,"mei","Nulo",0,2.68,0,1.33,6,"263",NA,5,7,1,4,12,NA,NA,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"703","Felipe Melo de Carvalho","felipe-melo","Felipe Melo","https://s.glbimg.com/es/sde/f/2020/03/09/54d3936a3f4591a9d700ba26b7fd9e91_FORMATO.png",38545,30,275,"zag","Nulo",0,7.76,0,3.73,8,"275",NA,24,9,NA,1,8,NA,NA,35,3,NA,3,NA,NA,NA,NA,NA,NA
"704","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2020/10/09/a19dcb4146524e5dd0aae98743c0b8f3_FORMATO.png",38315,30,293,"mei","Nulo",0,3.69,0,-0.1,2,"293",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","Francisco Rithely da Silva Sousa","rithely","Rithely","https://s.glbimg.com/es/sde/f/2020/11/17/b1766906a83be062261db4d6584d9d49_FORMATO.png",68834,30,373,"mei","Nulo",0,4.1,0,0.1,2,"373",NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Andrey Nascimento dos Santos","andrey-dos-santos","Andrey dos Santos","https://s.glbimg.com/es/sde/f/2020/08/07/7110e0dc72ef4aa7c5c69faef5d5a6a8_FORMATO.png",109591,30,267,"mei","Nulo",0,1,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Vinícius Santana da Silva","vinicius-popo","Vinícius Popó","https://s.glbimg.com/es/sde/f/2020/11/21/5b68f879cc5309f1cde0c8843b3ea453_FORMATO.png",105201,30,292,"ata","Nulo",0,2,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2020/07/21/be530b20dd27bd402abc125ba7691a18_FORMATO.png",94583,30,262,"ata","Nulo",7.5,6.76,0.96,4.16,23,"Flamengo",1,5,23,18,12,22,9,5,44,1,NA,NA,NA,NA,NA,NA,NA,2
"709","Enderson Alves Moreira","enderson-moreira","Enderson Moreira","https://s.glbimg.com/es/sde/f/2021/01/09/5336a68c773385a330b61ee664795b87_FORMATO.png",62137,30,356,"tec","Provável",1.27,5.47,-0.2,2.49,10,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Carlos Eugenio Júnior Tavares dos Santos","junior-tavares","Júnior Tavares","https://s.glbimg.com/es/sde/f/2020/11/13/367591fd75a306390b5722859941a1c2_FORMATO.png",89343,30,292,"lat","Suspenso",-6.3,3.74,-0.97,2.6,13,"292",NA,16,12,2,5,21,NA,1,76,NA,NA,4,NA,NA,NA,NA,1,NA
"711","Luan Vinícius da Silva Santos ","luan","Luan","https://s.glbimg.com/es/sde/f/2019/04/01/d66903d72e2d84e1b6c05a8579691862_FORMATO.png",102909,30,276,"mei","Provável",-0.2,3.19,0.01,0.79,17,"276",NA,30,24,2,2,10,NA,NA,37,5,NA,NA,NA,NA,NA,NA,NA,NA
"712","Brayan Damián Lucumí Lucumí","brayan-lucumi","Brayan Lucumí ","https://s.glbimg.com/es/sde/f/2020/11/20/ba8f516874bee59c78902a6aa76ac76a_FORMATO.png",110635,30,294,"ata","Nulo",0,3.9,0,0.75,2,"Coritiba",NA,1,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Igor Morais Carvalho","igor","Igor","https://s.glbimg.com/es/sde/f/2020/09/29/76f776e501b44c536be796644b94eb72_FORMATO.png",105887,30,264,"zag","Nulo",0,1,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Taylon Vinícius dos Santos Carvalho","taylon","Taylon","https://s.glbimg.com/es/sde/f/2020/11/21/c34862fdbad30ea90aab95cb0d0c387d_FORMATO.png",107250,30,290,"lat","Contundido",0,2.66,0,4,1,"290",NA,NA,2,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA
"715","Renyer Luan de Oliveira Damasceno","renyer","Renyer","https://s.glbimg.com/es/sde/f/2020/07/16/a63e9e4595449a48f9b4160c4eec1045_FORMATO.png",107954,30,277,"ata","Nulo",0,3,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Wesley Júnior da Silva Araújo","wesley","Wesley ","https://s.glbimg.com/es/sde/f/2020/09/30/5911c3e28dfb5530484694fb16c8fe5a_FORMATO.png",107517,30,263,"zag","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Anderson Vieira Martins","anderson-martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2020/09/23/1530da64b72d2b015a6177c0b41e132f_FORMATO.png",52618,30,265,"zag","Nulo",0,6.34,0,2.82,5,"265",NA,4,6,NA,2,2,1,NA,5,1,NA,1,NA,NA,NA,NA,NA,NA
"718","Fabricio do Nascimento Biato","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2018/11/30/09f85c2c1fe3a2f2b6838539c51afd95_FORMATO.png",103765,30,275,"ata","Nulo",0,1.54,0,1.6,1,"275",NA,NA,1,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Gabriel Batista de Souza","gabriel-batista","Gabriel Batista","https://s.glbimg.com/es/sde/f/2020/07/21/a0fe36e0e71a7d48c344eb5e7668b6f7_FORMATO.png",98333,30,262,"gol","Nulo",0,1.56,0,-0.9,3,"Flamengo",NA,NA,NA,NA,NA,1,NA,NA,12,NA,NA,NA,NA,5,2,NA,NA,NA
"720","Fernando Diniz Silva","fernando-diniz","Fernando Diniz","https://s.glbimg.com/es/sde/f/2019/10/03/6d8ae397f0417ad0faa735bc5f9c21d5_FORMATO.png",72391,30,276,"tec","Provável",1.9,9.42,0.23,3.59,25,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Everton Cardoso da Silva","everton","Everton","https://s.glbimg.com/es/sde/f/2020/08/18/21613ca434c9a230ec1b0821a3f70079_FORMATO.png",50301,30,284,"mei","Nulo",0,4.59,0,1.06,11,"284",1,12,16,3,2,12,NA,4,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"722","Gabriel Novaes Fernandes","gabriel-novaes","Gabriel Novaes","https://s.glbimg.com/es/sde/f/2020/11/20/60f9cb402b72de8476cb75904456b9be_FORMATO.png",109639,30,265,"ata","Nulo",0,4.41,0,1.9,6,"265",NA,4,7,1,NA,5,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2020/08/17/1f4446d8a1673e5fb3824c5f1d07c2bc_FORMATO.png",84893,30,267,"lat","Suspenso",-6,5.29,-2.97,2.24,20,"267",1,46,36,2,NA,19,NA,3,115,6,NA,6,NA,NA,NA,NA,1,NA
"724","Igor Silveira Gomes","igor-gomes","Igor Gomes","https://s.glbimg.com/es/sde/f/2019/04/01/7a6c90034396325f6cc570ef06e1040c_FORMATO.png",100084,30,276,"mei","Dúvida",5,4.37,0.52,1.33,25,"276",2,17,28,9,6,27,1,4,110,2,NA,NA,NA,NA,NA,NA,NA,NA
"725","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2019/04/01/bbb9588c3dbac516f581a278fc277197_FORMATO.png",85626,30,276,"lat","Provável",0,3.58,0,1.33,16,"276",1,14,10,NA,2,15,NA,NA,78,2,NA,2,NA,NA,NA,NA,NA,NA
"726","Martín Nicolás Benítez","benitez","Benítez","https://s.glbimg.com/es/sde/f/2020/08/17/0ff90a1cc63361f256c888951d107118_FORMATO.png",93550,30,267,"mei","Dúvida",2.3,8.89,-0.47,3.42,18,"267",1,42,19,8,12,40,1,2,164,3,NA,NA,NA,NA,NA,NA,NA,NA
"727","Andrey Ramos do Nascimento","andrey","Andrey","https://s.glbimg.com/es/sde/f/2020/08/17/bfaf7651c9572b3c95e4d731dadc3958_FORMATO.png",93787,30,267,"mei","Provável",0,7.31,0,3.19,19,"267",2,62,41,6,4,31,1,NA,77,6,NA,NA,NA,NA,NA,NA,1,NA
"728","Igor Matheus Liziero Pereira ","liziero","Liziero","https://s.glbimg.com/es/sde/f/2019/04/01/8423e58431d29d7700ba477367f59b3f_FORMATO.png",100761,30,276,"mei","Contundido",0,4.4,0,1.02,5,"276",NA,9,7,2,2,4,NA,NA,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"729","Mário Sérgio Santos Costa","marinho","Marinho","https://s.glbimg.com/es/sde/f/2019/05/30/cd8a7f9b0744e105efa0a0c572d37d6f_FORMATO.png",68952,30,277,"ata","Nulo",12.2,25.71,-0.06,10.42,23,"Santos",6,22,31,24,30,106,15,19,141,4,3,NA,NA,NA,NA,NA,NA,NA
"730","Vitor Frezarin Bueno","vitor-bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2020/03/09/f3543ab5bcf3404b175e6b2745d02ac5_FORMATO.png",87552,30,276,"mei","Nulo",1,7.07,0.24,2.11,22,"276",1,14,8,8,11,22,2,3,85,2,NA,NA,NA,NA,NA,NA,NA,NA
"731","Danilo das Neves Pinheiro","tche-tche","Tchê Tchê","https://s.glbimg.com/es/sde/f/2019/05/06/fbb4319c2256b5cbf2fb558f6e3e9503_FORMATO.png",86686,30,276,"mei","Provável",9.9,8.94,1.17,2.47,21,"276",NA,24,16,6,10,25,3,NA,67,2,NA,NA,NA,NA,NA,NA,1,NA
"732","Marcos Antônio Cândido Ferreira Júnior","marcos-junior","Marcos Júnior","https://s.glbimg.com/es/sde/f/2020/08/17/36ea552764f49b731d549f23f44aee4d_FORMATO.png",93893,30,267,"mei","Nulo",0,3.25,0,1.84,17,"267",1,27,14,NA,2,18,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Hélio Júnio Nunes de Castro","helinho","Helinho","https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png",102598,30,280,"ata","Provável",3.6,3.79,-0.41,2.38,7,"280",2,12,9,2,1,5,NA,NA,25,2,NA,NA,NA,NA,NA,NA,NA,NA
"734","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2020/08/17/563094d1d3dc45cf4923d8458d9eb999_FORMATO.png",80196,30,267,"lat","Provável",3,7.99,-1.19,3.43,18,"267",NA,25,16,4,6,28,1,3,106,4,1,6,NA,NA,NA,NA,NA,NA
"735","Germán Ezequiel Cano","cano","Cano","https://s.glbimg.com/es/sde/f/2020/08/17/9596d26050cf4d5c6dfba8dbd7af4da9_FORMATO.png",79631,30,267,"ata","Provável",3.8,13.44,-0.22,5.28,24,"267",1,11,22,18,15,17,11,11,56,NA,1,NA,NA,NA,NA,NA,NA,NA
"736","César Rafael Haydar Villarreal","haydar","Haydar","https://s.glbimg.com/es/sde/f/2020/08/28/ba3142fb0b8e45fc8ea4206aff5b19ea_FORMATO.png",108385,30,280,"zag","Nulo",0,2,0,0,0,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Michael Richard Delgado de Oliveira","michael","Michael","https://s.glbimg.com/es/sde/f/2020/07/21/eaff0a8cfed9390deb3cf2761132080d_FORMATO.png",99392,30,262,"ata","Nulo",-0.2,4.89,-0.2,0.9,16,"Flamengo",1,8,15,3,9,8,NA,NA,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"738","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2020/02/27/0b1fa1ff46564d7ca161a86233bf84de_FORMATO.png",75295,30,285,"ata","Contundido",0,20.81,0,11.2,3,"285",1,2,7,1,3,5,3,3,15,NA,1,NA,NA,NA,NA,NA,NA,NA
"739","Jean Carlos Batista","jean","Jean","https://s.glbimg.com/es/sde/f/2020/11/22/ca40715bc97a6033fd8420acae2dee00_FORMATO.png",110640,30,282,"gol","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Ricardo Queiroz de Alencastro Graça","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2020/08/17/1f0c50b2e3b9d5732c27d1fe873c62b8_FORMATO.png",99881,30,267,"zag","Contundido",0,6.91,0,2.57,14,"267",NA,21,10,1,4,7,NA,NA,39,2,NA,4,NA,NA,NA,NA,NA,NA
"741","Wendel Lessa de Macedo Gonçalves","wendel","Wendel","https://s.glbimg.com/es/sde/f/2020/09/30/efbf80afd762b35124cdf263fd02a3a2_FORMATO.png",107519,30,263,"mei","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Lucimário Bezerra da Silva","lucimario","Lucimário","https://s.glbimg.com/es/sde/f/2020/11/23/6fc87d72e162be59c0d5454f9582e1ce_FORMATO.png",104129,30,265,"zag","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Léo Matias Baiersdorf Linck","leo-linck","Léo Linck","https://s.glbimg.com/es/sde/f/2020/01/21/92721dbb7773acddb51581d786249881_FORMATO.png",107183,30,293,"gol","Nulo",0,1,0,0,0,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Talles Magno Bacelar Martins","talles-magno","Talles Magno","https://s.glbimg.com/es/sde/f/2020/08/17/5cefaba2b457f1c014cbe06ba3b59b3f_FORMATO.png",105786,30,267,"ata","Provável",3.2,10.34,-1.43,3.87,23,"267",2,36,20,6,14,55,3,4,97,3,2,NA,NA,NA,NA,NA,1,NA
"745","Romildo Del Piage de Souza","romildo","Romildo","https://s.glbimg.com/es/sde/f/2020/09/30/adfe338d662135f7233e4762688716a1_FORMATO.png",107972,30,263,"mei","Nulo",0,0.77,0,-0.1,1,"263",NA,NA,1,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Walce da Silva Costa Filho","walce","Walce","https://s.glbimg.com/es/sde/f/2020/07/20/0f9b74a97483b77635784d099b5d1983_FORMATO.png",104074,30,276,"zag","Contundido",0,4,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/08/11/a28703527589f89ea81cc09c82960ed6_FORMATO.png",62104,30,284,"mei","Nulo",0,4.19,0,0.93,11,"284",2,7,11,1,3,12,NA,NA,68,2,NA,NA,NA,NA,NA,NA,NA,NA
"748","Hernane Vidal Souza","hernane","Hernane","https://s.glbimg.com/es/sde/f/2020/02/27/c02ceae587d8a1531bebb801e8072417_FORMATO.png",72386,30,292,"ata","Dúvida",-0.1,2.54,-0.19,1.2,19,"292",NA,3,8,NA,4,21,2,NA,18,2,NA,NA,NA,NA,NA,NA,NA,NA
"749","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png",85425,30,277,"gol","Provável",0,8.16,0,3.35,20,"Santos",NA,NA,1,NA,NA,3,NA,NA,140,3,NA,4,NA,25,29,NA,NA,NA
"750","Victor Hugo Zorzenoni","victor-zorzenoni","Victor Zorzenoni","https://s.glbimg.com/es/sde/f/2020/12/11/e8bc649c9d87c9b24ac508b4022b00f1_FORMATO.png",110770,30,280,"gol","Nulo",0,1,0,0,0,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Vinícius de Azevedo Barcellos","vinicius-barcellos","Vinícius Barcellos",NA,110672,30,265,"zag","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Elivelton Guedes Alves da Silva","elivelton","Elivelton ","https://s.glbimg.com/es/sde/f/2020/09/30/3afdcde41a6b5186c650158eb6ddb9d2_FORMATO.png",107515,30,263,"lat","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Welington Damascena Santos","wellington","Wellington ","https://s.glbimg.com/es/sde/f/2019/12/07/c9de64dc6e4e157739fb08d0cba45a7b_FORMATO.png",106824,30,276,"lat","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2020/08/17/6ea9f38df22592d8e7f2b5f53082c931_FORMATO.png",71571,30,267,"gol","Provável",-2.3,7.9,-1.43,2.86,25,"267",NA,NA,NA,NA,NA,5,NA,NA,189,NA,NA,8,NA,33,25,2,NA,NA
"755","João Victor Vaz Lopes Pinto","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/09/30/3709478ac932eba7f079543c8389eafb_FORMATO.png",110235,30,263,"ata","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Jobson Souza Santos","jobson","Jobson","https://s.glbimg.com/es/sde/f/2019/09/21/78ffca0f8c20a94cf8b5e9109bea47c6_FORMATO.png",93377,30,277,"mei","Contundido",0.2,3.92,-1.19,1.73,19,"Santos",1,40,33,1,4,17,2,2,115,6,NA,NA,NA,NA,NA,NA,NA,NA
"757","Fernando Pileggi","fernando","Fernando","https://s.glbimg.com/es/sde/f/2020/12/12/4147a1219bec259c921a7963c24f5449_FORMATO.png",110772,30,277,"lat","Nulo",0,1.19,0,1.1,1,"Santos",NA,NA,1,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Lucca Borges Brito","lucca","Lucca","https://s.glbimg.com/es/sde/f/2020/10/13/4e771210e49b104092cac2a09476bbd1_FORMATO.png",61149,30,266,"ata","Provável",1.1,4.53,0.06,2.3,8,"266",NA,10,9,2,NA,11,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Francisco Rodrigo de Sousa Barbosa","diguinho","Diguinho","https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png",105282,30,356,"zag","Nulo",0,2,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2020/02/28/84228574413957408f18e14b94d2aa81_FORMATO.png",86797,30,277,"ata","Contundido",0,5.16,0,2.95,4,"Santos",NA,8,7,2,2,11,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2020/03/09/73ed5ab3cb9b56aecea70945f57d3adf_FORMATO.png",73974,30,277,"mei","Nulo",0,7.36,0,1.99,15,"Santos",1,46,23,1,1,22,NA,NA,66,3,NA,NA,NA,NA,NA,NA,2,NA
"762","Jonathan Copete Valencia","copete","Copete","https://s.glbimg.com/es/sde/f/2019/03/28/8b877a8c4ad54095a090c72a16cdb129_FORMATO.png",77959,30,277,"ata","Nulo",0,4,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Matheus Soares Thuler","thuler","Thuler","https://s.glbimg.com/es/sde/f/2020/07/21/c1d622890e9831d7d8ea5d180ec25470_FORMATO.png",100125,30,262,"zag","Nulo",0,2.2,0,-0.28,4,"Flamengo",NA,2,3,NA,NA,3,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"764","Vanderlei Farias da Silva","vanderlei","Vanderlei","https://s.glbimg.com/es/sde/f/2020/08/26/07181c4e061a2e4a3daef524908f563b_FORMATO.png",62121,30,284,"gol","Provável",0,6.55,0,1.86,20,"284",NA,NA,NA,NA,NA,4,NA,NA,131,2,NA,6,NA,17,14,NA,NA,NA
"765","Antonio Javier Galeano Ferreira","galeano","Galeano","https://s.glbimg.com/es/sde/f/2021/01/05/41cfb3f99bfa68692f9dc460876c6fa2_FORMATO.png",108713,30,276,"ata","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Tiago Luis Volpi","tiago-volpi","Tiago Volpi","https://s.glbimg.com/es/sde/f/2019/04/01/2738a4ae33bd55ff85ec0117ecf79063_FORMATO.png",72018,30,276,"gol","Provável",1.7,12.63,0.29,3.48,25,"276",1,1,NA,NA,NA,4,NA,NA,159,1,NA,6,NA,27,25,3,NA,NA
"767","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png",38279,30,356,"ata","Provável",8.5,8.67,1.78,2.75,24,"356",1,6,26,5,10,26,6,5,57,1,1,NA,NA,NA,NA,NA,NA,NA
"768","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2019/04/01/c8c4cd4fac733c4fba030044eefbd05a_FORMATO.png",73620,30,276,"zag","Provável",0,7.64,-0.13,2.72,17,"276",NA,23,21,NA,5,26,NA,NA,43,2,NA,5,NA,NA,NA,NA,NA,NA
"769","Nicolas Miguel Morsch","nicolas","Nicolas","https://s.glbimg.com/es/sde/f/2020/11/24/7e2bdadbf80e322a2565aa10af6d9082_FORMATO.png",107752,30,285,"mei","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Luiz Felipe do Nascimento dos Santos","luiz-felipe","Luiz Felipe","https://s.glbimg.com/es/sde/f/2020/03/09/981499da2df970e3aa062fabcbf2f745_FORMATO.png",79035,30,277,"zag","Dúvida",0,3.46,0,1.35,8,"Santos",NA,9,4,NA,NA,3,NA,NA,27,NA,NA,1,NA,NA,NA,NA,NA,NA
"771","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2020/03/09/7526bffb5ffcf8710f171fa2fbd3284a_FORMATO.png",94044,30,277,"gol","Nulo",0,2.25,0,3.45,6,"Santos",NA,NA,NA,NA,NA,3,NA,NA,38,NA,NA,1,NA,7,8,NA,NA,NA
"772","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2020/03/09/54fa3d697fc129a0e755c94b10fedd38_FORMATO.png",94156,30,277,"mei","Nulo",8.6,8.97,1.68,2.84,26,"Santos",2,56,33,5,10,46,1,2,118,4,NA,NA,NA,NA,NA,NA,NA,NA
"773","Weverson Moreira da Costa","weverson","Weverson","https://s.glbimg.com/es/sde/f/2020/08/07/b2b35810b693ede75833b9de607b5ffd_FORMATO.png",109426,30,280,"lat","Nulo",0,0.78,0,0.14,14,"280",NA,13,9,1,1,1,NA,2,61,1,NA,1,NA,NA,NA,NA,1,NA
"774","Juan Francisco Torres Belén","juanfran","Juanfran","https://s.glbimg.com/es/sde/f/2019/08/09/3bd5a8ba6743da05e2eefc2c5140722d_FORMATO.png",72620,30,276,"lat","Provável",1.8,6.21,-0.06,2.7,13,"276",1,22,8,2,2,7,NA,NA,65,2,NA,3,NA,NA,NA,NA,NA,NA
"775","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2019/03/22/c0caa3f398373f554d289ace20f955ec_FORMATO.png",72372,30,356,"gol","Provável",-4.5,2.91,-2.01,1.69,25,"356",NA,2,NA,NA,NA,4,NA,NA,265,NA,NA,8,NA,27,18,1,NA,NA
