"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FD","FF","FS","G","I","PI","A","DD","GS","SG","FT","PP","CV","DP","GC"
"679","Andrés Felipe Amaya Rivera","amaya","Amaya","https://s.glbimg.com/es/sde/f/2020/08/27/59cb0b98d374cdf0746d033b062e58a1_FORMATO.png",109656,29,285,"ata","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","Hugo Gonçalves Ferreira Neto","hugo","Hugo","https://s.glbimg.com/es/sde/f/2020/09/01/92a0fea7045605b2258385813fe03b68_FORMATO.png",109668,29,263,"lat","Nulo",0,2.01,0,4.9,1,"263",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"681","Gabriel Novaes Fernandes","gabriel-novaes","Gabriel Novaes","https://s.glbimg.com/es/sde/f/2020/11/20/60f9cb402b72de8476cb75904456b9be_FORMATO.png",109639,29,265,"ata","Nulo",10.4,4.41,2.31,1.9,6,"265",NA,4,7,1,NA,5,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Túlio Galindo Bandeira de Melo","tulio","Túlio","https://s.glbimg.com/es/sde/f/2020/08/03/7db9b8bf5d4227af9e3c54b92119537c_FORMATO.png",109566,29,292,"gol","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Matheus Martinelli Lima","martinelli","Martinelli","https://s.glbimg.com/es/sde/f/2020/09/18/d91238c5e040d15b0c5835c7ca195014_FORMATO.png",109573,29,266,"mei","Nulo",0,0.9,0,1.4,3,"266",1,7,5,1,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Renan Victor da Silva","renan","Renan","https://s.glbimg.com/es/sde/f/2020/09/15/5345f1ee7a9264d591c66046094e68b7_FORMATO.png",109963,29,275,"lat","Nulo",0,1.01,0,2.07,3,"275",1,8,8,NA,NA,2,NA,NA,18,NA,NA,NA,1,NA,NA,NA,NA,NA
"685","Gabriel Pereira dos Santos","gabriel-pereira","Gabriel Pereira","https://s.glbimg.com/es/sde/f/2020/08/07/d0c9572f69b00f883407c3d28c757240_FORMATO.png",109588,29,264,"mei","Nulo",0,0.79,0,-0.05,2,"264",NA,NA,1,NA,NA,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Guilherme Henrique da Silva","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2020/09/15/3a237516c85f8d22f8b1a2ae1e636a1a_FORMATO.png",109689,29,266,"lat","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Derick Fernando da Silva","derick","Derick ","https://s.glbimg.com/es/sde/f/2020/09/08/24438480d9271c4a4a3cf8954098d02b_FORMATO.png",109830,29,277,"zag","Nulo",0,0.77,0,0,1,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Pedro Acácio Monteiro da Silva","pedro-acacio","Pedro Acácio","https://s.glbimg.com/es/sde/f/2020/11/13/69366e96b4b4ee5d80ac0100f82850bb_FORMATO.png",110603,29,275,"ata","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Paulo Mazoti Azevedo","paulo-mazoti","Paulo Mazoti","https://s.glbimg.com/es/sde/f/2020/11/12/99598f4bfbc2ddb8a6e4a7774fa54fca_FORMATO.png",110602,29,277,"gol","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Andrey Nascimento dos Santos","andrey-dos-santos","Andrey dos Santos","https://s.glbimg.com/es/sde/f/2020/08/07/7110e0dc72ef4aa7c5c69faef5d5a6a8_FORMATO.png",109591,29,267,"mei","Nulo",0,1,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Ronald Eugenio de Carvalho","ronald","Ronald","https://s.glbimg.com/es/sde/f/2020/09/12/1bacb8a07309ad193ebc313bce31a3eb_FORMATO.png",109860,29,264,"zag","Nulo",0,1,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Adriano Reis Nantes Junior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2020/11/13/bad72c6c05837e40c4d297eb099510c9_FORMATO.png",110604,29,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Antonio Mikael Rodrigues Brito","mikael-doka","Mikael Doka","",110606,29,277,"lat","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Vinícius Balieiro Lourenço de Carvalho","vinicius-balieiro","Vinícius Balieiro","https://s.glbimg.com/es/sde/f/2020/12/14/c894d17e830d2643cde89f86ad4858f0_FORMATO.png",110605,29,277,"mei","Nulo",-2.5,3.83,-0.93,2.54,5,"Santos",1,12,9,NA,NA,6,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"695","Victor Hugo Zorzenoni","victor-zorzenoni","Victor Zorzenoni","https://s.glbimg.com/es/sde/f/2020/12/11/e8bc649c9d87c9b24ac508b4022b00f1_FORMATO.png",110770,29,280,"gol","Nulo",0,1,0,0,0,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Gabriel Cordeiro Pirani","gabriel-pirani","Gabriel Pirani","https://s.glbimg.com/es/sde/f/2020/11/14/08353344752fbeb7692e9eb14bbd734d_FORMATO.png",110607,29,277,"mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Otávio Ataide da Silva","otavio","Otávio","https://s.glbimg.com/es/sde/f/2020/09/24/8cbc0bff17eaf390ffb3ae97064a3cd9_FORMATO.png",110189,29,262,"zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Vinicius Milani Bueno","milani","Milani","https://s.glbimg.com/es/sde/f/2020/09/24/2d3cd30922ec8cb50738decdc8bd86f1_FORMATO.png",110188,29,262,"zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Yuri de Oliveira","yuri-de-oliveira","Yuri de Oliveira","https://s.glbimg.com/es/sde/f/2020/09/24/44a977be355ae4ac44c218ce35daa72a_FORMATO.png",110190,29,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Brayan Damián Lucumí Lucumí","brayan-lucumi","Brayan Lucumí ","https://s.glbimg.com/es/sde/f/2020/11/20/ba8f516874bee59c78902a6aa76ac76a_FORMATO.png",110635,29,294,"ata","Nulo",0,3.9,0,0.75,2,"Coritiba",NA,1,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","João Vitor Moreira Dos Santos","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/11/16/40bab31e5f13f21221d786968d347c5f_FORMATO.png",110623,29,294,"ata","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Jean Carlos Batista","jean","Jean","https://s.glbimg.com/es/sde/f/2020/11/22/ca40715bc97a6033fd8420acae2dee00_FORMATO.png",110640,29,282,"gol","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","Sivaldo de Jesus Santos Junior","junior-santos","Júnior Santos","https://s.glbimg.com/es/sde/f/2020/11/18/fc9de62a0fce79ca40875ef8cd6b7d04_FORMATO.png",110626,29,282,"gol","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Mateus Oliveira Mendes","mateus","Mateus","https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg",110624,29,275,"gol","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","Samuel Conceição Toscas","samuel-toscas","Samuel Toscas","https://s.glbimg.com/es/sde/f/2020/11/18/1163b4f1970ede4aecf64d87d2bb2d4f_FORMATO.png",110630,29,282,"lat","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Vinicius Silveira de Mello","vinicius-silveira","Vinicius Silveira","https://s.glbimg.com/es/sde/f/2020/11/24/3bff6c9ad26c04233fd3a10fff1e149e_FORMATO.png",110687,29,285,"ata","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Vinicius Augusto Tobias da Silva","vinicius-tobias","Vinicius Tobias","https://s.glbimg.com/es/sde/f/2020/11/24/ecf4bcd928424500d31efe161887e297_FORMATO.png",110688,29,285,"lat","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Lázaro Vinicius Marques","lazaro","Lázaro","https://s.glbimg.com/es/sde/f/2020/09/24/37e5fc1f9ead239d4e673aadc291e8db_FORMATO.png",110193,29,262,"ata","Nulo",0,2.35,0,0,1,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Vinícius de Azevedo Barcellos","vinicius-barcellos","Vinícius Barcellos",NA,110672,29,265,"zag","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Christian Henrique Mora De Oliveira Silva","christian","Christian","https://s.glbimg.com/es/sde/f/2020/09/28/0003493891d36cb8e16cf815e5da38e0_FORMATO.png",110210,29,266,"ata","Nulo",0,0.78,0,0,1,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Dhouglas Francisco de Souza Rodrigues","dhouglas","Dhouglas","https://s.glbimg.com/es/sde/f/2020/09/25/1818bb4633cf442d563554d960f49f84_FORMATO.png",110207,29,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","João Victor Vaz Lopes Pinto","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/09/30/3709478ac932eba7f079543c8389eafb_FORMATO.png",110235,29,263,"ata","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","João Victor da Silva Oliveira","joao-victor","João Victor","https://s.glbimg.com/es/sde/f/2020/10/26/74ad0d23d97711ec775e160e95618bf5_FORMATO.png",110258,29,293,"lat","Nulo",0,1.07,0,1.03,3,"293",NA,3,2,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","João Victor Tavares de Souza","joao-tavares","João Tavares","https://s.glbimg.com/es/sde/f/2020/11/24/ed75ccc81ae843b476ae9b659862e9a7_FORMATO.png",110690,29,285,"ata","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Maximiliano Ezequiel Zalazar","maxi-salazar","Maxi Salazar","https://s.glbimg.com/es/sde/f/2020/11/24/dd71a83fb1643a92885b65d1a63f4131_FORMATO.png",110689,29,285,"ata","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Mycael Pontes Moreira","mycael","Mycael","https://s.glbimg.com/es/sde/f/2020/11/27/7f6f086c28337ecefbe6fe7db99ab649_FORMATO.png",110698,29,293,"gol","Nulo",0,1,0,0,0,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Gustavo Mantuan","gustavo-mantuan","Gustavo Mantuan","https://s.glbimg.com/es/sde/f/2020/10/06/5747ef4308b1b0b58fbf4534b72b3b56_FORMATO.png",110270,29,264,"mei","Contundido",0,2.9,0,1.7,3,"264",NA,4,4,1,1,4,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Sandro Diego de Moraes Bueno","sandrinho","Sandrinho","https://s.glbimg.com/es/sde/f/2020/10/19/14d518f6be4f84fbfafc67c540db981e_FORMATO.png",110373,29,290,"ata","Nulo",0,0.77,0,-3,1,"290",1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Igor Torres da Silva","igor-torres","Igor Torres","https://s.glbimg.com/es/sde/f/2020/10/18/52a78392e1a77e08ad5522dbd79cf15c_FORMATO.png",110303,29,356,"ata","Nulo",0.8,1.02,-0.19,1.5,2,"356",NA,3,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Ângelo Gabriel Borges Damaceno","angelo","Ângelo","https://s.glbimg.com/es/sde/f/2020/10/27/cdac724fefd8631ee759121d235c0362_FORMATO.png",110415,29,277,"ata","Nulo",0,0.81,0,0.2,3,"Santos",NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Brayan Diogo Ijorski Kruger","brayan","Brayan","https://s.glbimg.com/es/sde/f/2020/10/22/e9923abcd8ad10bf88a809bf02bbd405_FORMATO.png",110416,29,277,"ata","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Wesley Hudson da Silva","wesley","Wesley","https://s.glbimg.com/es/sde/f/2020/11/18/c584984893d30e750f7f99ec6d38df17_FORMATO.png",110631,29,282,"mei","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Gustavo Silva de Oliveira","gustavo-oliveira","Gustavo Oliveira","https://s.glbimg.com/es/sde/f/2020/11/18/a1a93309a09e937585036cb85c3ee276_FORMATO.png",110633,29,292,"mei","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Luiz Filipe dos Reis Silva","luiz-filipe","Luiz Filipe","https://s.glbimg.com/es/sde/f/2020/11/18/a895ebab07255b916c4b4d3a9cb185eb_FORMATO.png",110632,29,282,"ata","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Daniel Silva Santos","daniel-silva","Daniel Silva","https://s.glbimg.com/es/sde/f/2020/11/30/313bcf6aa188239c2d9efa9204866adb_FORMATO.png",110709,29,290,"mei","Nulo",0,1,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Pedro Felipe De Faria Rangel","pedro-rangel","Pedro Rangel","https://s.glbimg.com/es/sde/f/2020/11/30/4e23db7254caf320d53e78d8566d93c5_FORMATO.png",110708,29,266,"gol","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,29,275,"lat","Nulo",0,5.61,0,2.08,13,"275",2,28,13,NA,2,10,NA,1,65,NA,NA,NA,3,NA,NA,1,NA,NA
"728","Ramon César Cirino","ramon-cesar","Ramon César","https://s.glbimg.com/es/sde/f/2020/12/05/c98e4dec52733659cdb6951558654d06_FORMATO.png",110725,29,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Caio Henrique Ribas Dias de Araújo","caio-ribas","Caio Ribas","https://s.glbimg.com/es/sde/f/2020/12/06/6515c9b7080362ce444d17251a24b453_FORMATO.png",110726,29,282,"mei","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Fernando Pileggi","fernando","Fernando","https://s.glbimg.com/es/sde/f/2020/12/12/4147a1219bec259c921a7963c24f5449_FORMATO.png",110772,29,277,"lat","Nulo",0,1.19,0,1.1,1,"Santos",NA,NA,1,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Rubens Antônio Dias","rubens","Rubens","https://s.glbimg.com/es/sde/f/2020/12/06/85dfc877a78cf5eacc94003570347d75_FORMATO.png",110727,29,282,"mei","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Marco Antônio Amorim de Oliveira Montes","marcao","Marcão","https://s.glbimg.com/es/sde/f/2020/12/13/6cf188c290671bdbe31dab76f9bc6be0_FORMATO.png",110775,29,294,"gol","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Andrey Rafael Quintino dos Santos","andrey-quintino","Andrey Quintino","https://s.glbimg.com/es/sde/f/2020/12/08/59017f331a1f6a2dc1dc2f3fbd62f761_FORMATO.png",110744,29,277,"ata","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Kevin Malthus de Sousa Ribeiro","kevin-malthus","Kevin Malthus","https://s.glbimg.com/es/sde/f/2020/12/08/a7d50f41dfaaaeaccfed23ba3881da09_FORMATO.png",110745,29,277,"mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Abel Fernando Moreira Ferreira","abel-ferreira","Abel Ferreira","https://s.glbimg.com/es/sde/f/2020/11/03/183844106bb1f78efb7a628315b4b01a_FORMATO.png",110506,29,275,"tec","Nulo",6.38,12.86,-0.03,5.04,9,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Pablo Gabriel Sousa Alves","pablo","Pablo","https://s.glbimg.com/es/sde/f/2020/12/26/222bc23ca24413d5526304b873d2a94a_FORMATO.png",110832,29,356,"mei","Nulo",0,1,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","John Kennedy Batista de Souza","john-kennedy","John Kennedy","https://s.glbimg.com/es/sde/f/2020/12/10/f2c23f26691c22426aa9acf9688d1d50_FORMATO.png",110759,29,266,"ata","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Daniel Cabral de Oliveira","daniel-cabral","Daniel Cabral","https://s.glbimg.com/es/sde/f/2020/10/26/bdf760a76845c8c7297360206a79edc1_FORMATO.png",110465,29,262,"mei","Nulo",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Willian dos Santos Silva","willian","Willian","https://s.glbimg.com/es/sde/f/2021/01/06/3f2f8fa62093e5b34bd0770fab5f50a3_FORMATO.png",110884,29,356,"ata","Nulo",0,1,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Gabriel Teixeira Aragão","gabriel-teixeira","Gabriel Teixeira","https://s.glbimg.com/es/sde/f/2020/12/10/ec5256fd97bd088186d35206f3b4df85_FORMATO.png",110760,29,266,"mei","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png",79113,29,285,"zag","Provável",5.7,10.64,0.52,2.52,27,"285",8,44,35,2,2,25,NA,NA,186,NA,NA,NA,12,NA,NA,NA,NA,NA
"742","Gustavo Henrique Vernes","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2020/07/21/d4798c52ed5bfaf33216dc0e08d30246_FORMATO.png",78248,29,262,"zag","Provável",-1.6,4.33,-0.82,1.07,14,"Flamengo",4,14,17,2,4,6,1,NA,40,NA,NA,NA,3,NA,NA,1,NA,1
"743","Guilherme Lopes de Almeida","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2021/01/10/f23ea03ad31d6494c2cb85cd16a40371_FORMATO.png",110909,29,280,"lat","Nulo",0,1,0,0,0,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Victor Vinícius Coelho dos Santos","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/07/21/01b5e26f1af011bdac8d661b9dd04e59_FORMATO.png",78435,29,262,"ata","Nulo",0.9,6.29,0.12,2.56,21,"Flamengo",3,22,20,12,15,11,2,2,92,2,NA,NA,NA,NA,NA,NA,NA,NA
"745","Luiz Adriano de Souza da Silva","luiz-adriano","Luiz Adriano","https://s.glbimg.com/es/sde/f/2019/08/09/03390afe55e2bf08d4cb4d0da02c7b39_FORMATO.png",72772,29,275,"ata","Nulo",0,11.44,0,4.46,17,"275",2,10,17,5,6,15,8,1,44,1,NA,NA,NA,NA,1,NA,NA,NA
"746","Willian Souza Arão da Silva","willian-arao","Willian Arão","https://s.glbimg.com/es/sde/f/2020/07/21/69e4e139a1d867fc6fc3d06b46ffd68d_FORMATO.png",78478,29,262,"mei","Provável",3.7,7.32,0.53,1.17,23,"Flamengo",4,44,31,2,9,10,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Alyson José da Motta","alyson","Alyson","https://s.glbimg.com/es/sde/f/2020/11/14/c9b0f1297c6448108c23501a0fb56859_FORMATO.png",110561,29,290,"ata","Nulo",0,2.85,0,6.6,1,"290",NA,1,1,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"748","Luiz Felipe Silvério Silva","luiz-felipe","Luiz Felipe","https://s.glbimg.com/es/sde/f/2020/12/29/0d7ad1195cfee21d1099241897689b64_FORMATO.png",110833,29,265,"mei","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Caio Santos Cunha","caio-cunha","Caio Cunha","https://s.glbimg.com/es/sde/f/2021/01/08/8cc2e4b16e19e4c5502dde94dce5bb57_FORMATO.jpeg",110885,29,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Jonathan Renato Barbosa","jonathan-cafu","Jonathan Cafu","https://s.glbimg.com/es/sde/f/2020/11/09/72663d168227b1d3b1e97197fb92447a_FORMATO.png",78580,29,264,"ata","Nulo",0,4.67,0,1.85,2,"264",NA,3,1,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Toko Filipe Batucissa António","toko-filipe","Toko Filipe","https://s.glbimg.com/es/sde/f/2020/11/06/b2bc9d693d4771919a7a78c8665933a5_FORMATO.png",110557,29,267,"ata","Nulo",0,2,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Eduardo de Souza Barroca","eduardo-barroca","Eduardo Barroca","https://s.glbimg.com/es/sde/f/2020/11/27/ed4e21aa1eae057a8185a802e380bbcf_FORMATO.png",77774,29,263,"tec","Provável",2.19,4.08,0.13,1.94,10,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2020/07/19/35677798312c58c5cc2c64f41b79a8dc_FORMATO.png",79701,29,284,"mei","Nulo",1.6,5.16,-0.05,1.79,24,"284",5,31,21,6,9,31,1,NA,81,NA,NA,NA,NA,1,NA,NA,NA,NA
"754","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2020/07/21/422618b5070192c3866d9dc58a74354a_FORMATO.png",78086,29,262,"gol","Dúvida",-4,2.35,-1.03,0.16,5,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,4,2,NA,NA,NA,NA,NA
"755","José Roberto Assunção de Araújo Filho","ze-roberto","Zé Roberto","https://s.glbimg.com/es/sde/f/2020/09/24/92e625f2f61fcc7b47312d5c8e899f76_FORMATO.png",80076,29,373,"ata","Provável",3.1,4.98,0.86,2.24,15,"373",3,7,34,9,10,41,2,7,71,1,NA,NA,NA,NA,NA,NA,NA,NA
"756","Ricardo Dias Acosta","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2020/08/31/b0d32bee7d7194947d1c22e221afed3f_FORMATO.png",78577,29,354,"mei","Nulo",0,2.38,0,0.5,10,"354",1,9,5,2,1,1,NA,1,57,NA,NA,NA,NA,1,NA,NA,NA,NA
"757","Jean Mota Oliveira de Sousa","jean-mota","Jean Mota","https://s.glbimg.com/es/sde/f/2020/03/09/c51996a402c33b6efe07a6e733476941_FORMATO.png",78548,29,277,"mei","Nulo",2.7,4.1,0.3,1.66,19,"Santos",1,21,22,6,8,18,NA,NA,70,1,NA,NA,NA,1,NA,NA,NA,NA
"758","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg",80692,29,275,"zag","Nulo",8.8,6.86,0.46,2.96,21,"275",4,31,13,NA,4,11,NA,2,70,NA,NA,NA,9,NA,NA,NA,NA,NA
"759","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2020/08/17/563094d1d3dc45cf4923d8458d9eb999_FORMATO.png",80196,29,267,"lat","Provável",12.5,9.18,0.68,3.45,17,"267",4,23,16,4,5,26,1,3,98,NA,NA,NA,6,1,NA,NA,NA,NA
