"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","DS","FC","FS","G","PI","CA","FF","A","SG","GS","I","DD","FD","FT","CV","GC","PP"
"619","Kelvyn Ramos da Fonseca","kelvyn","Kelvyn","https://s.glbimg.com/es/sde/f/2020/08/07/02c22a8c5d9e06f0f869d0ea30ebb496_FORMATO.png",102464,2,354,"lat","Nulo",0,1,0,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","Guilherme Antonio Arana Lopes","guilherme-arana","Guilherme Arana","https://s.glbimg.com/es/sde/f/2020/02/28/9509fbe6e9d228ecfb9441a53f39fc18_FORMATO.png",87228,2,282,"lat","Provável",4.9,17.77,-0.2,6.35,2,"Atlético-MG",5,5,NA,NA,30,NA,1,1,1,NA,NA,NA,2,NA,NA,NA,NA
"621","Marcos da Silva França","keno","Keno","https://s.glbimg.com/es/sde/f/2020/07/09/c6467d8fea8b15bb8f1a144c0d1aede5_FORMATO.png",86485,2,282,"ata","Provável",3.5,10.2,-1.98,1.15,2,"Atlético-MG",2,4,NA,NA,10,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA
"622","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png",38505,2,267,"zag","Provável",6.2,15.32,-1.68,6.2,1,"Vasco",2,2,1,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"623","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2020/03/02/f90b7a44cb9268d4fc3db1a3eee935fe_FORMATO.png",82939,2,294,"mei","Provável",0.1,3.84,-1.02,0.4,2,"Coritiba",1,NA,2,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","Gabriel Pereira dos Santos","gabriel-pereira","Gabriel Pereira","https://s.glbimg.com/es/sde/f/2020/08/07/d0c9572f69b00f883407c3d28c757240_FORMATO.png",109588,2,264,"mei","Nulo",0.2,0.83,-0.17,0.2,1,"Corinthians",NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","Ramon Ramos Lima","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/08/07/2658781d40904058494d16404f6c6608_FORMATO.png",101597,2,262,"lat","Nulo",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","Leonardo Alves Chú Franco","leo-chu","Léo Chú","https://s.glbimg.com/es/sde/f/2020/03/02/485559baefe71f75a76a1d43fe678c8e_FORMATO.png",106820,2,354,"ata","Nulo",0,2,0,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png",42500,2,264,"lat","Dúvida",0,15,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","Nathan Uilian Fogaça","nathan","Nathan ","https://s.glbimg.com/es/sde/f/2020/03/03/e6e59b655c3cc3a36d2dd52bda9b59d7_FORMATO.png",102667,2,294,"ata","Nulo",0,0.74,-0.26,0,1,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","Alexander Silva de Lucena","alexander","Alexander","https://s.glbimg.com/es/sde/f/2019/04/24/158fd65567dd79616ea41fcf9f0bd470_FORMATO.png",105553,2,267,"gol","Nulo",0,3,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","Christian Kendji Wagatsuma Ferreira","kazu","Kazu","https://s.glbimg.com/es/sde/f/2020/03/02/b1d4de6073f4457edbe7fd9443a4622d_FORMATO.png",107137,2,294,"lat","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","Ulisses Wilson Jeronymo Rocha ","ulisses","Ulisses","https://s.glbimg.com/es/sde/f/2020/07/21/9446d210e348888b7fb1c0f65956bcf6_FORMATO.png",101647,2,267,"zag","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","Daniel de Pauli Oliveira","daniel-oliveira","Daniel Oliveira","https://s.glbimg.com/es/sde/f/2019/08/17/22428bbf637f4e33dd14de3cbc5db111_FORMATO.png",106076,2,290,"lat","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","Rafael Navarro Leal","rafael-navarro","Rafael Navarro","https://s.glbimg.com/es/sde/f/2020/07/20/893ac0fe6c55a42b91ef4744f6ca7d4b_FORMATO.png",105770,2,263,"ata","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","Matheus dos Santos Miranda","miranda","Miranda","https://s.glbimg.com/es/sde/f/2020/07/21/0cd47adcabf709caad2f50cb50faa6e8_FORMATO.png",101720,2,267,"zag","Contundido",0,3,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","Kaio Magno Bacelar Martins","kaio-magno","Kaio Magno","https://s.glbimg.com/es/sde/f/2020/03/13/ec494d34308e63e7096d86d7fa45228e_FORMATO.png",106200,2,267,"ata","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","Bruno de Lara Fuchs","bruno-fuchs","Bruno Fuchs","https://s.glbimg.com/es/sde/f/2020/02/27/031f49d54750f58b0c1ee293cd2ae82e_FORMATO.png",104085,2,285,"zag","Provável",6.9,8.69,2.24,4.9,2,"Internacional",5,2,NA,NA,22,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"637","Diego Santos Monteiro","diego-monteiro","Diego Monteiro","https://s.glbimg.com/es/sde/f/2020/03/03/59ea3fcf6b8099184e3d7afece30e0e5_FORMATO.png",107136,2,294,"gol","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","Luiz Henrique Augustin ","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/03/1a216904bc60228576fbef1f7a6fece2_FORMATO.png",104526,2,294,"mei","Nulo",0.6,1.01,0.01,0.6,1,"Coritiba",1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","Bruno da Silva Costa Leite","bruno-leite","Bruno Leite","https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png",102301,2,293,"mei","Nulo",0,1,0,0,0,"Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,2,275,"lat","Nulo",0,7,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","Matheus Nascimento de Paula","matheus-nascimento","Matheus Nascimento","https://s.glbimg.com/es/sde/f/2020/07/24/8a1ac8ba35bfc1ebaa7416cd41c56766_FORMATO.png",109114,2,263,"ata","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","Francisco Vítor Silva Costa","victor-jacare","Victor Jacaré",NA,101201,2,354,"ata","Nulo",-0.5,7.67,0.28,3.85,2,"Ceará",NA,5,4,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","Vivaldo Borges dos Santos Neto","neto-borges","Neto Borges","https://s.glbimg.com/es/sde/f/2020/08/13/ae45db2a6fcdf7e5d371007893aa7156_FORMATO.png",106411,2,267,"lat","Nulo",0,3,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/02/27/8c94b7b57ccfc606991b1936105f5e1c_FORMATO.png",86264,2,285,"lat","Nulo",0,4,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","Vinicius Silvestre da Costa","vinicius-silvestre","Vinicius Silvestre","https://s.glbimg.com/es/sde/f/2020/02/28/c700e89cfd0aa09a1bc96945a20848f3_FORMATO.png",85083,2,275,"gol","Nulo",0,3,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","Franco Rodrigo Fragapane","fragapane","Fragapane","https://s.glbimg.com/es/sde/f/2020/08/13/6d413c7af901ddd4a2d29351eab858a8_FORMATO.png",79262,2,356,"ata","Nulo",-0.6,1.95,-1.05,-0.6,1,"Fortaleza",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"647","José Rafael Vivian","ze-rafael","Zé Rafael","https://s.glbimg.com/es/sde/f/2020/03/09/ada4c949fbe8a7d69336cf1ccd4ad0e9_FORMATO.png",82455,2,275,"mei","Provável",8.8,11.3,1.3,8.8,1,"Palmeiras",2,4,6,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","Gabriel Bernard Conceição da Silva","gabriel-bernard","Gabriel Bernard","",109618,2,373,"gol","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","Gabriel Boschilia","boschilia","Boschilia","https://s.glbimg.com/es/sde/f/2020/02/27/dbeea99042dc47fc247d3a724d62602b_FORMATO.png",86841,2,285,"mei","Provável",6.7,7.05,1.69,3.55,2,"Internacional",6,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"650","Damián Marcelo Musto","musto","Musto","https://s.glbimg.com/es/sde/f/2020/02/27/aa72a4508aad03611c623879b48a94c6_FORMATO.png",94838,2,285,"mei","Nulo",0.9,4.84,-1.16,0.9,1,"Internacional",NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2020/02/28/4d5c465a6fd405b025d4ca76e81d24a1_FORMATO.png",86972,2,275,"zag","Nulo",0,4,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","Lucas Felipe Calegari","calegari","Calegari","https://s.glbimg.com/es/sde/f/2020/08/11/62173af2578274ecacd1dfb222a0b1ed_FORMATO.png",104276,2,266,"lat","Nulo",0,2,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Keiller da Silva Nunes","keiller","Keiller","https://s.glbimg.com/es/sde/f/2020/02/27/4d3e8df7f1ee40580d75e33e752dcff2_FORMATO.png",93834,2,285,"gol","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2020/02/28/084ca5caaf485fd3cbf303cda6bbd8bf_FORMATO.png",91607,2,275,"ata","Dúvida",4.2,13.69,-2.31,4.2,1,"Palmeiras",4,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png",87999,2,275,"mei","Nulo",-1.1,6.91,-3.09,-1.1,1,"Palmeiras",1,1,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2019/01/14/e85d3259b80c8d878e2b07eae90749ee_FORMATO.jpeg",94509,2,275,"mei","Nulo",2.1,7.59,-1.41,2.1,1,"Palmeiras",3,5,1,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","Guilherme Alecsander Guedes","guilherme-guedes","Guilherme Guedes","https://s.glbimg.com/es/sde/f/2020/07/19/3e492b4747eacc5d7e87267e97310fad_FORMATO.png",100741,2,284,"lat","Nulo",0,3,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Patrick de Paula Carreiro","patrick-de-paula","Patrick de Paula","https://s.glbimg.com/es/sde/f/2020/03/09/a9c14c249329965a83e2f3b2bda2642b_FORMATO.png",107172,2,275,"mei","Provável",-0.6,1.95,-1.05,-0.6,1,"Palmeiras",1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","Matías Nicolás Viña Susperreguy","vina","Viña","https://s.glbimg.com/es/sde/f/2020/02/28/444cc845fe792b0fdd234c579e4c31de_FORMATO.png",98974,2,275,"lat","Provável",2.8,6.42,-0.58,2.8,1,"Palmeiras",2,NA,3,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2020/02/27/222ec98ac489a4b1ce5063bdde3d208e_FORMATO.png",96468,2,285,"gol","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Matheus Isaías dos Santos","matheus-jussa","Matheus Jussa","https://s.glbimg.com/es/sde/f/2020/07/20/b6025d70931dcc81ed6357f0201f65e9_FORMATO.png",91689,2,285,"zag","Nulo",0,3,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Renzo Saravia","saravia","Saravia","https://s.glbimg.com/es/sde/f/2020/03/02/2adf4c12427d0fca9fe94f89118bd866_FORMATO.png",96725,2,285,"lat","Provável",17.3,21.04,7.85,14.75,2,"Internacional",16,4,4,NA,15,1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA
"663","Wesley Ribeiro Silva","wesley","Wesley","https://s.glbimg.com/es/sde/f/2020/03/09/a109fbcc7f3230d816eba0d842c3c2fd_FORMATO.png",105811,2,275,"ata","Nulo",0,3,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Tiago Barbosa Figueiredo","tiago-barbosa","Tiago Barbosa","https://s.glbimg.com/es/sde/f/2020/07/20/48e64443c43ff43fa1a705b9c5ee4534_FORMATO.png",107742,2,285,"zag","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Gabriel Vinícius Menino","gabriel-menino","Gabriel Menino","https://s.glbimg.com/es/sde/f/2020/01/20/119d338ee09aacf08faae33fa7047de7_FORMATO.png",103767,2,275,"mei","Provável",-2.9,1.67,-2.33,-2.9,1,"Palmeiras",NA,2,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Carlos Eduardo da Silva Rodrigues Lima","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/07/20/e4dbbf8866206bb1c0611baf30621efc_FORMATO.png",107756,2,285,"zag","Nulo",0,1,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Gustavo Nonato Santana","nonato","Nonato","https://s.glbimg.com/es/sde/f/2020/02/27/4fc30df934657cce0aecf53ef7dc9a8b_FORMATO.png",100987,2,285,"mei","Contundido",0,5,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Heitor Rodrigues da Fonseca","heitor","Heitor","https://s.glbimg.com/es/sde/f/2020/02/27/46ea70366228afe849358bbedd6c18e1_FORMATO.png",104649,2,285,"lat","Nulo",0,4,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Martín Nicolás Sarrafiore","sarrafiore","Sarrafiore","https://s.glbimg.com/es/sde/f/2020/02/27/aa8eecdb34ba3f18a158a391960d4f2c_FORMATO.png",101315,2,285,"mei","Nulo",0,3,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Lucas Esteves de Souza","esteves","Esteves","https://s.glbimg.com/es/sde/f/2019/07/08/cd984c932e6f6d7e51df1e0963c5513e_FORMATO.jpeg",100846,2,275,"lat","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Gabriel Veron Fonseca de Souza","gabriel-veron","Gabriel Veron","https://s.glbimg.com/es/sde/f/2020/01/20/4d926ee7edebf4a6823049ca2eb242a7_FORMATO.png",103764,2,275,"ata","Nulo",0,5,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Alan de Souza Guimarães","alan-guimaraes","Alan Guimarães","https://s.glbimg.com/es/sde/f/2020/02/28/f305e78913bc1c2c317dd5bb78283f17_FORMATO.png",100845,2,275,"mei","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Luan Silva dos Santos","luan-silva","Luan Silva","https://s.glbimg.com/es/sde/f/2020/03/07/9323f3231e0e80378421c98fe7c6b795_FORMATO.png",102295,2,275,"ata","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","César Coelho Campos Júnior","cesinha","Cesinha","https://s.glbimg.com/es/sde/f/2020/07/20/9084acbdc2fa8f6a0f4cb02c41701033_FORMATO.png",107746,2,285,"mei","Nulo",0,1,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2020/03/09/dcd863bb1e191c65dfdeac7713a01704_FORMATO.png",81677,2,277,"mei","Provável",4.1,6.16,-1.23,0.15,2,"Santos",5,2,4,NA,24,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1
"676","Roberto Pinheiro da Rosa","roberto","Roberto","https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png",104086,2,285,"zag","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Guilherme Nunes Rodrigues","guilherme-pato","Guilherme Pato","https://s.glbimg.com/es/sde/f/2020/07/20/00d45c71daec595da27f166346daab76_FORMATO.png",107754,2,285,"ata","Nulo",0,1,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Henrique Lordelo Souza de Oliveira","henrique-lordelo","Henrique Lordelo","https://s.glbimg.com/es/sde/f/2020/08/09/e668c34b12d73fe5187d89ac5832cb0f_FORMATO.png",107259,2,290,"mei","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","Lucas Evangelista Santana de Oliveira","lucas-evangelista","Lucas Evangelista","https://s.glbimg.com/es/sde/f/2014/11/17/b0ed905da88cdd7b18ee7f21af74f2e2_FORMATO.jpeg",84674,2,280,"mei","Nulo",0,4,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","João Gabriel Martins Peglow","peglow","Peglow","https://s.glbimg.com/es/sde/f/2020/02/27/5c7fe67d54b296320092b526cff1e6bb_FORMATO.png",106821,2,285,"mei","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","João Lucas Souza Cardoso","johnny","Johnny ","https://s.glbimg.com/es/sde/f/2020/02/27/fd6f78bc8647dd5e9fc9090d28654546_FORMATO.png",106002,2,285,"mei","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Vanderlei Luxemburgo da Silva","vanderlei-luxemburgo","Vanderlei Luxemburgo","https://s.glbimg.com/es/sde/f/2020/07/16/6f52df78da4ceb768cd3573de68fcd6f_FORMATO.png",41327,2,275,"tec","Provável",1.91,10.46,-2.54,1.91,1,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Daniel Alves da Silva","daniel-alves","Daniel Alves","https://s.glbimg.com/es/sde/f/2020/03/09/9996d55cd79f9deac2e370cbb20e3d36_FORMATO.png",38939,2,276,"mei","Provável",16.4,16.15,4.15,16.4,1,"São Paulo",6,3,5,1,13,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"684","Marcos Luis Rocha Aquino","marcos-rocha","Marcos Rocha","https://s.glbimg.com/es/sde/f/2020/03/09/ebc79a97a8840c38c63b16446a1c84b5_FORMATO.png",63013,2,275,"lat","Provável",0.5,8.35,-2.65,0.5,1,"Palmeiras",3,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Diogo Barbosa Mendanha","diogo-barbosa","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2020/03/09/71bcf1e425e67e81c290c3dd92ade61c_FORMATO.png",70916,2,275,"lat","Nulo",0,8,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Jan Carlos Hurtado Anchico","hurtado","Hurtado","https://s.glbimg.com/es/sde/f/2020/08/10/4caa9bb8cdb68baacc574baef760d095_FORMATO.png",105301,2,280,"ata","Nulo",0,3,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/08/11/a28703527589f89ea81cc09c82960ed6_FORMATO.png",62104,2,284,"mei","Nulo",0,6,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Vitor Hugo Franchescoli de Souza","vitor-hugo","Vitor Hugo","https://s.glbimg.com/es/sde/f/2019/08/01/10d95e2af722b1c1c76a7fe3c403de16_FORMATO.png",72605,2,275,"zag","Dúvida",0.7,5.49,-1.51,0.7,1,"Palmeiras",1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg",80692,2,275,"zag","Dúvida",-0.6,4.17,-1.83,-0.6,1,"Palmeiras",2,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Lucas Ribeiro dos Santos","lucas-ribeiro","Lucas Ribeiro","https://s.glbimg.com/es/sde/f/2020/08/11/93a36fa67c35580ef4e99cac7a12dff1_FORMATO.png",103088,2,285,"zag","Nulo",0,4,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Ronald dos Santos Lopes","ronald","Ronald","https://s.glbimg.com/es/sde/f/2020/08/11/efc2759a4d0d9b526fb58356150c1655_FORMATO.png",100969,2,356,"mei","Nulo",0,2,0,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Ramires Santos do Nascimento","ramires","Ramires","https://s.glbimg.com/es/sde/f/2019/07/15/f7e7e1bc3ae4b0d7928b527e2e567bc1_FORMATO.png",50293,2,275,"mei","Dúvida",1.9,6.02,-0.98,1.9,1,"Palmeiras",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Lucas Rafael Araújo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg",80583,2,275,"mei","Nulo",0.2,6,-2,0.2,1,"Palmeiras",NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Matheus Rezende Assis","rezende","Rezende","https://s.glbimg.com/es/sde/f/2020/07/19/a51a17baad22114c3978089963479f3f_FORMATO.png",93798,2,290,"mei","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2020/03/09/511303024e5679ad2b3ae40dd0b19d1d_FORMATO.png",72290,2,275,"gol","Nulo",-3.1,3.06,-2.94,-3.1,1,"Palmeiras",NA,NA,NA,NA,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"696","Gabriel Davi Gomes Sara","gabriel-sara","Gabriel Sara","https://s.glbimg.com/es/sde/f/2020/03/09/322b799218aef5659e98620f3364e767_FORMATO.png",100763,2,276,"mei","Nulo",0.5,2.44,-0.56,0.5,1,"São Paulo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"697","Jonas Gabriel da Silva Nunes","toro","Toró","https://s.glbimg.com/es/sde/f/2019/04/01/537547b0687a098437442f6632e753bc_FORMATO.png",101885,2,276,"ata","Contundido",0,4,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","César Rafael Haydar Villarreal","haydar","Haydar","https://s.glbimg.com/es/sde/f/2020/06/30/9c54302726f51c2c4e11e97e02ad1329_FORMATO.jpeg",108385,2,280,"zag","Nulo",0,2,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
