,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,atletas.clube.id.full.name,CA,DS,FC,FD,FF,FS,G,I,PI,A,FT,SG,DD,GS,CV,DP,GC,PP
565,Shaylon Kallyson Cardoso,shaylon,Shaylon,https://s.glbimg.com/es/sde/f/2020/03/09/8defb65f5b887931107b7d0de0fccf4b_FORMATO.png,97520,10,276,mei,Nulo,0,3,0,0,0,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,Neilton Meira Mestzk,neilton,Neilton,https://s.glbimg.com/es/sde/f/2020/07/30/cc647d1f9a8818aedd430516d1d61f68_FORMATO.png,83772,10,294,ata,Nulo,0,5.41,0,1.58,5,Coritiba,NA,8,7,NA,4,5,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,Vinícius Lopes da Silva,vinicius,Vinícius,https://s.glbimg.com/es/sde/f/2020/08/26/437f1eba094908db6a9801aa561406c3_FORMATO.jpeg,104660,10,290,ata,Nulo,14.5,5.78,1.98,6.6,5,Goiás,1,10,9,4,4,13,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,Christian Roberto Alves Cardoso,christian,Christian,https://s.glbimg.com/es/sde/f/2020/02/28/459619b85e3c40ab2998b4b1deef1873_FORMATO.png,104502,10,293,mei,Nulo,-4,0.77,0,-1.18,5,Athlético-PR,2,3,10,NA,NA,5,NA,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,Gabriel Vinícius Menino,gabriel-menino,Gabriel Menino,https://s.glbimg.com/es/sde/f/2020/01/20/119d338ee09aacf08faae33fa7047de7_FORMATO.png,103767,10,275,mei,Provável,2,6.07,-0.4,3.52,9,Palmeiras,1,19,8,1,8,19,NA,4,64,2,NA,NA,NA,NA,NA,NA,NA,NA
570,Roni Medeiros de Moura,roni,Roni,https://s.glbimg.com/es/sde/f/2020/03/02/0d00667bccf8242613bacd6efe6acf18_FORMATO.png,105585,10,264,mei,Nulo,0,2,0,0,0,Corinthians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,Lucas Estella Perri,lucas-perri,Lucas Perri,https://s.glbimg.com/es/sde/f/2020/09/01/c6c4761a2d57001c8a08954dca2c76c0_FORMATO.png,91260,10,276,gol,Nulo,0,1.1,0,-2,0,São Paulo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,Bento Matheus Krepski,bento,Bento,https://s.glbimg.com/es/sde/f/2020/01/21/ab6dea8e1671b6a86c1c7321be69d347_FORMATO.png,105208,10,293,gol,Nulo,0,1,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,Róbson Michael Signorini,robinho,Robinho,https://s.glbimg.com/es/sde/f/2020/08/11/a28703527589f89ea81cc09c82960ed6_FORMATO.png,62104,10,284,mei,Nulo,-3.2,4.13,-0.88,0.83,3,Grêmio,1,1,3,NA,2,NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA
574,Dênis de Oliveira Aguiar Júnior,junior,Júnior,https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png,103662,10,276,gol,Nulo,0,1,0,0,0,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,Ygor de Oliveira Ferreira,ygor-catatau,Ygor Catatau,https://s.glbimg.com/es/sde/f/2020/08/17/fd7a0d6eccfebe7256b429fbca413830_FORMATO.png,100977,10,267,ata,Nulo,9.1,3.9,1.95,3.55,4,Vasco,NA,2,4,NA,1,4,1,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA
576,Marcelo Alves Santos,marcelo-alves,Marcelo Alves,https://s.glbimg.com/es/sde/f/2020/08/17/eb3ae31017de7743d4838a3e8d4412be_FORMATO.png,104050,10,267,zag,Nulo,0,2.12,0,1.97,3,Vasco,NA,4,4,NA,NA,NA,NA,NA,11,NA,NA,1,NA,NA,NA,NA,NA,NA
577,Gabriel Veron Fonseca de Souza,gabriel-veron,Gabriel Veron,https://s.glbimg.com/es/sde/f/2020/01/20/4d926ee7edebf4a6823049ca2eb242a7_FORMATO.png,103764,10,275,ata,Dúvida,1.1,5.72,-1.06,7.37,3,Palmeiras,NA,3,4,NA,NA,1,2,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
578,André Trindade da Costa Neto,andre,André,https://s.glbimg.com/es/sde/f/2020/08/11/8470af121134d1416824bede8711b287_FORMATO.png,107498,10,266,mei,Nulo,0,1,0,0,0,Fluminense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,Sávio Moreira de Oliveira,savio,Sávio,https://s.glbimg.com/es/sde/f/2020/09/02/d3593dad92d54a666c9472d1db672cf0_FORMATO.png,109463,10,282,ata,Nulo,0,1,0,0,0,Atlético-MG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,Luan Silva dos Santos,luan-silva,Luan Silva,https://s.glbimg.com/es/sde/f/2020/03/07/9323f3231e0e80378421c98fe7c6b795_FORMATO.png,102295,10,275,ata,Contundido,0,2,0,0,0,Palmeiras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,Ruan de Oliveira Ferreira,ruan,Ruan,https://s.glbimg.com/es/sde/f/2020/08/18/46767ddb19cde394d78839a4e9182e63_FORMATO.png,104153,10,264,mei,Contundido,0,1.22,0,0.77,4,Corinthians,NA,3,2,NA,1,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,Matheus Purcelo Blecha de Moraes,matheus-moraes,Matheus Moraes,https://s.glbimg.com/es/sde/f/2020/08/03/a6f8905ccb70a6ebf11ac94c30c32c6a_FORMATO.png,109560,10,277,mei,Nulo,0,1,0,0,0,Santos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,João Pedro Vilardi Pinto,pepe,Pepê,https://s.glbimg.com/es/sde/f/2020/07/21/b1d7d69831818e53e0bb8c53abe1a2d1_FORMATO.png,101573,10,262,mei,Nulo,0,2,0,0,0,Flamengo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,Luis Phelipe de Souza Figueiredo,luis-phelipe,Luis Phelipe,https://s.glbimg.com/es/sde/f/2020/08/28/603f9c40a4384779d4bf795d27336987_FORMATO.png,104500,10,280,ata,Contundido,0,4.64,0,3.77,3,Bragantino,1,5,1,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,Mariano Ferreira Filho,mariano,Mariano,https://s.glbimg.com/es/sde/f/2020/08/31/50061e6cc612276277686e788cb0ac4c_FORMATO.png,38877,10,282,lat,Nulo,0,8.85,0,2.98,5,Atlético-MG,NA,16,5,1,NA,3,NA,NA,63,NA,NA,1,NA,NA,NA,NA,NA,NA
586,Lucas Esteves de Souza,esteves,Esteves,https://s.glbimg.com/es/sde/f/2019/07/08/cd984c932e6f6d7e51df1e0963c5513e_FORMATO.jpeg,100846,10,275,lat,Contundido,0,2,0,0,0,Palmeiras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,Calebe Gonçalves Ferreira da Silva,calebe,Calebe,https://s.glbimg.com/es/sde/f/2020/08/25/d52bc0bfbe4b0ae783710e64423e37ed_FORMATO.png,109461,10,282,mei,Nulo,0,1,0,0,0,Atlético-MG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,Francisco Rodrigo de Sousa Barbosa,diguinho,Diguinho,https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png,105282,10,356,zag,Nulo,0,2,0,0,0,Fortaleza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,Yan Medeiros Sasse,yan-sasse,Yan Sasse,https://s.glbimg.com/es/sde/f/2020/08/18/02007417e97ff029ccbe7f0234bfffff_FORMATO.png,96055,10,294,mei,Nulo,-0.6,0.77,-0.16,-1.26,5,Coritiba,1,3,5,NA,NA,3,NA,1,8,NA,NA,NA,NA,NA,1,NA,NA,NA
590,Vivaldo Borges dos Santos Neto,neto-borges,Neto Borges,https://s.glbimg.com/es/sde/f/2020/08/17/41d8394a0ac3ed1a3309fad199f7520d_FORMATO.png,106411,10,267,lat,Nulo,0,4.13,-1.19,3.4,5,Vasco,1,7,1,1,NA,5,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA
591,Pedro Henrique Nunes Silva,pedrao,Pedrão,https://s.glbimg.com/es/sde/f/2020/08/03/ab4d9a5eefa053f8078426da8a7517ee_FORMATO.png,107541,10,292,zag,Nulo,0,1,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,Yuri Alberto Monteiro da Silva,yuri-alberto,Yuri Alberto,https://s.glbimg.com/es/sde/f/2020/08/11/60b97b20e537fed275de66e23aafd5d9_FORMATO.png,100652,10,285,ata,Contundido,0,2.16,0,-0.2,1,Internacional,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,Helber Ítalo dos Santos,italo,Ítalo,https://s.glbimg.com/es/sde/f/2020/08/03/e97b986421d4e4f78f7277bb663147fc_FORMATO.png,109395,10,292,mei,Nulo,0,1,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,Isaque Elias Brito,isaque,Isaque,https://s.glbimg.com/es/sde/f/2020/07/19/ab7cfc831a0762107f21b7bd866d6bf1_FORMATO.png,101483,10,284,ata,Provável,-1.1,4.41,-0.79,2.63,9,Grêmio,NA,7,6,6,5,8,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,Túlio Galindo Bandeira de Melo,tulio,Túlio,https://s.glbimg.com/es/sde/f/2020/08/03/7db9b8bf5d4227af9e3c54b92119537c_FORMATO.png,109566,10,292,gol,Nulo,0,1,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,Gabriel Bernard Conceição da Silva,gabriel-bernard,Gabriel Bernard,,109618,10,373,gol,Nulo,0,1,0,0,0,Atlético-GO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,Franco Rodrigo Fragapane,fragapane,Fragapane,https://s.glbimg.com/es/sde/f/2020/08/13/6d413c7af901ddd4a2d29351eab858a8_FORMATO.png,79262,10,356,ata,Nulo,0,1.59,0,0.1,5,Fortaleza,NA,2,2,NA,NA,2,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,Ruan Tressoldi Netto,ruan,Ruan,https://s.glbimg.com/es/sde/f/2019/12/06/d2a238e1b58db291139f1714859cad33_FORMATO.png,100842,10,284,zag,Nulo,0,0.74,0,0,1,Grêmio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,Luiz Henrique André Rosa da Silva,luiz-henrique,Luiz Henrique,https://s.glbimg.com/es/sde/f/2020/08/11/4a5576c976d8d907bed2a36ae3e556bb_FORMATO.png,109282,10,266,ata,Nulo,0.8,1.62,0.12,0.98,8,Fluminense,NA,7,4,NA,5,1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,Gustavo Henric da Silva,gustavo-mosquito,Gustavo Mosquito,https://s.glbimg.com/es/sde/f/2020/08/20/81a5c782b9fc85b4c16836aa362f34b8_FORMATO.png,97450,10,264,ata,Nulo,0.8,3.05,0.08,2.34,7,Corinthians,NA,5,5,2,4,5,1,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,Rildo Gonçalves de Amorim Filho,rildo,Rildo,NA,107798,10,284,mei,Nulo,0,0.77,0,0,1,Grêmio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,Guilherme Parede Pinheiro,guilherme-parede,Guilherme Parede,https://s.glbimg.com/es/sde/f/2020/08/17/5ca1dfd17b9c403e5ff3ea06b70cda86_FORMATO.png,83438,10,267,ata,Nulo,0,1.83,0,-0.54,5,Vasco,1,2,NA,NA,1,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,Douglas Baggio de Oliveira Costa,douglas-baggio,Douglas Baggio,https://s.glbimg.com/es/sde/f/2020/08/18/1b11ac648b9f3aacd312e40873a191f0_FORMATO.png,88072,10,290,ata,Nulo,0,4.06,0,2,5,Goiás,8,5,2,2,5,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,Carlos Vinícius Santos de Jesus,carlinhos,Carlinhos,https://s.glbimg.com/es/sde/f/2020/08/17/5391bf0dc50dad3b0f7d2b294c2e38ad_FORMATO.png,87273,10,267,mei,Nulo,0,4.16,0,2.36,5,Vasco,5,2,1,2,3,NA,15,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
605,Ricardo Ribeiro de Lima,ricardinho,Ricardinho,https://s.glbimg.com/es/sde/f/2020/08/25/003e596752a82b34bc103220faa3125d_FORMATO.png,68832,10,292,mei,Provável,1.2,2.99,-0.53,1.58,8,Sport,8,4,4,1,11,NA,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,Domènec Torrent Font,domenec-torrent,Domènec Torrent,https://s.glbimg.com/es/sde/f/2020/09/01/2f3a4654c01178213b2bfc7e9537d7cb_FORMATO.png,109505,10,262,tec,Nulo,2.57,8.79,-0.03,3.49,10,Flamengo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,Alexi Stival,cuca,Cuca,https://s.glbimg.com/es/sde/f/2020/08/07/365a7d563bd584a5940f937c9ed97ea4_FORMATO.png,42411,10,277,tec,Provável,3.1,10.74,-0.27,4.17,10,Santos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,David Sousa Albino,david-sousa,David Sousa,https://s.glbimg.com/es/sde/f/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_FORMATO.png,107509,10,263,zag,Nulo,0,0.77,0,0,1,Botafogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,Ramon Ramos Lima,ramon,Ramon,https://s.glbimg.com/es/sde/f/2020/08/07/2658781d40904058494d16404f6c6608_FORMATO.png,101597,10,262,lat,Nulo,0,1.54,0,0,1,Flamengo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,Sebastião Ênio Santos de Almeida,enio,Ênio,https://s.glbimg.com/es/sde/f/2020/08/07/85303901d1593584e115c63637418564_FORMATO.png,107516,10,263,mei,Nulo,0,1,0,0,0,Botafogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,Elias Lira Nogueira Júnior ,elias-lira,Elias Lira,https://s.glbimg.com/es/sde/f/2020/07/20/8d3ed365f45f18bd46f6f1219bc5b1c5_FORMATO.png,99034,10,292,lat,Nulo,0,1,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,Bruno Roberto Pereira da Silva,bruninho,Bruninho,https://s.glbimg.com/es/sde/f/2020/07/19/a8a4dd85c718d51ded9273e2453ecfd5_FORMATO.png,101716,10,292,mei,Nulo,1,4.43,-0.37,2.42,6,Sport,6,2,3,3,3,NA,15,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA
613,Matheus Planelles Donelli,matheus-donelli,Matheus Donelli,https://s.glbimg.com/es/sde/f/2020/03/02/ecd88454276b6cf5879dc8ffe8ec8273_FORMATO.png,107179,10,264,gol,Nulo,0,1,0,0,0,Corinthians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,Alesandro dos Santos Pereira,ale-santos,Alê Santos,https://s.glbimg.com/es/sde/f/2020/02/27/5751271b660f08e0407f7ee70d3e829f_FORMATO.png,99256,10,292,mei,Nulo,0,2,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,João Igor Oliveira de Santana,joao-igor,João Igor,https://s.glbimg.com/es/sde/f/2020/02/27/e7e17a777e58973a249cd30a2e3df0f0_FORMATO.png,104217,10,292,mei,Nulo,0,2.25,-0.65,0,2,Sport,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,Júlio César de Souza Santos,julio-cesar,Júlio César,https://s.glbimg.com/es/sde/f/2020/07/28/d011e4a2fb177d4a8669f9d5c77ef25e_FORMATO.png,38133,10,280,gol,Provável,5.3,5.8,-0.2,5.3,1,Bragantino,NA,NA,NA,NA,NA,NA,17,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA
617,Everton Felipe de Oliveira Silva,everton-felipe,Everton Felipe,https://s.glbimg.com/es/sde/f/2020/07/16/8e57cefa124fc249fc9e07be0e3dc8bc_FORMATO.png,86519,10,373,mei,Nulo,-0.3,3.92,-0.11,1.18,9,Atlético-GO,9,2,1,2,17,NA,67,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,Edimar Curitiba Fraga,edimar,Edimar,https://s.glbimg.com/es/sde/f/2020/07/28/add64224dcac666b23e193bb0505d8a5_FORMATO.png,62024,10,280,lat,Suspenso,3.4,3.95,1.03,1.23,9,Bragantino,23,12,1,9,7,NA,113,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,Ytalo José Oliveira dos Santos,ytalo,Ytalo,https://s.glbimg.com/es/sde/f/2020/07/28/f5f19ab0ce1b02fc515f8bd18a88a815_FORMATO.png,53148,10,280,ata,Nulo,0,4.92,0,1.87,6,Bragantino,2,2,3,3,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
620,Ligger Moreira Malaquias,ligger,Ligger,https://s.glbimg.com/es/sde/f/2020/07/28/255a365d2d791e29f34e34db72b286f4_FORMATO.png,61141,10,280,zag,Nulo,0,2.78,0,0.28,4,Bragantino,3,6,1,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,Uillian Correia Granemann,uillian-correia,Uillian Correia,https://s.glbimg.com/es/sde/f/2020/07/28/0e53aa2f143ac0e5e0db6e7dbe0fce14_FORMATO.png,72007,10,280,mei,Nulo,0,2.92,0,0.13,3,Bragantino,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,Alex Alves de Lima,alex-alves,Alex Alves,https://s.glbimg.com/es/sde/f/2020/07/28/c80f00efef87f9644b9d9da2529b614c_FORMATO.png,77861,10,280,gol,Nulo,0,1,0,0,0,Bragantino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,Ricardo Ryller,https://s.glbimg.com/es/sde/f/2020/07/28/7d5cee8aae697360315651bbeec6ac0b_FORMATO.png,85856,10,280,mei,Provável,1.5,3.82,0.79,1.36,9,Bragantino,29,30,NA,7,13,NA,39,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,Aderlan de Lima Silva,aderlan,Aderlan,https://s.glbimg.com/es/sde/f/2020/07/28/10421e422ea8a27f59d89f98423c8dab_FORMATO.png,88423,10,280,lat,Provável,-0.2,8.53,-0.52,2,10,Bragantino,34,22,1,4,9,NA,93,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,Andrew Erik Feitosa,morato,Morato,https://s.glbimg.com/es/sde/f/2020/07/28/45ddb78d5fe4e30bced22de0add70650_FORMATO.png,86227,10,280,ata,Nulo,0,2.12,0,0.16,8,Bragantino,3,7,3,6,7,NA,41,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
626,Carlos Eduardo Ferreira de Souza,carlos-eduardo,Carlos Eduardo,https://s.glbimg.com/es/sde/f/2020/02/28/005f1178dd64dc721696b75d13b446ab_FORMATO.png,90917,10,293,ata,Nulo,2.4,4.53,0.31,1.83,6,Athlético-PR,3,4,NA,2,3,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,Abner Vinícius da Silva Santos,abner-vinicius,Abner Vinícius,https://s.glbimg.com/es/sde/f/2020/03/03/8152efe1ea15b6718521532a290b7451_FORMATO.png,104513,10,293,lat,Nulo,7.2,9.95,1.23,3.52,8,Athlético-PR,12,9,3,3,4,1,53,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
628,Fábio Santos Romeu,fabio-santos,Fábio Santos,https://s.glbimg.com/es/sde/f/2020/08/31/eafd006d2fd67a1a408086328eb3fd4c_FORMATO.png,38229,10,282,lat,Nulo,0,6.19,0,3.3,3,Atlético-MG,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
629,Anderson Silva da Paixão,anderson,Anderson,https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png,102906,10,293,gol,Nulo,0,2,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,Khellven Douglas Silva Oliveira,khellven,Khellven ,https://s.glbimg.com/es/sde/f/2019/09/20/ee145800d6e1353696905f1aea903802_FORMATO.png,105175,10,293,lat,Nulo,0,4.13,0,0.67,6,Athlético-PR,11,10,NA,1,1,NA,43,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
631,Lucas Eduardo Ribeiro de Souza,edu,Edu,https://s.glbimg.com/es/sde/f/2020/07/11/12e46f03fd938b8ea89ef01adafadbd4_FORMATO.png,105842,10,293,zag,Nulo,0,2,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,Leonardo Alves Chú Franco,leo-chu,Léo Chú,https://s.glbimg.com/es/sde/f/2020/03/02/485559baefe71f75a76a1d43fe678c8e_FORMATO.png,106820,10,354,ata,Nulo,0,2,0,0,0,Ceará,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,Diego Tardelli Martins,diego-tardelli,Diego Tardelli,https://s.glbimg.com/es/sde/f/2020/08/31/7d9e7b5ca3e1599aa23e8f098978a809_FORMATO.png,38231,10,282,ata,Contundido,0,9,0,0,0,Atlético-MG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,Franco Rodrigo Fragapane,fragapane,Fragapane,https://s.glbimg.com/es/sde/f/2020/08/13/6d413c7af901ddd4a2d29351eab858a8_FORMATO.png,79262,10,356,ata,Nulo,0,1.59,0,0.1,5,Fortaleza,2,2,NA,NA,2,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,Gabriel Bernard Conceição da Silva,gabriel-bernard,Gabriel Bernard,,109618,10,373,gol,Nulo,0,1,0,0,0,Atlético-GO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,Gustavo Henric da Silva,gustavo-mosquito,Gustavo Mosquito,https://s.glbimg.com/es/sde/f/2020/08/20/81a5c782b9fc85b4c16836aa362f34b8_FORMATO.png,97450,10,264,ata,Nulo,0.8,3.05,0.08,2.34,7,Corinthians,5,5,2,4,5,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,Edílson Mendes Guimarães,edilson,Edílson,https://s.glbimg.com/es/sde/f/2020/09/01/423284c226644dd18bcf74444e71a668_FORMATO.png,38523,10,290,lat,Nulo,2.3,6.36,0.46,0.65,2,Goiás,1,1,NA,1,NA,NA,10,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
638,Andrés Felipe Amaya Rivera,amaya,Amaya,https://s.glbimg.com/es/sde/f/2020/08/27/59cb0b98d374cdf0746d033b062e58a1_FORMATO.png,109656,10,285,ata,Nulo,0,1,0,0,0,Internacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,Vitor João Batista Santos,vitao,Vitão,https://s.glbimg.com/es/sde/f/2020/08/19/8d89e0782d31ffe143e665f63aca12a9_FORMATO.png,109318,10,354,zag,Nulo,0,1,0,0,0,Ceará,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,Fabio Augusto Luciano da Silva,fabinho,Fabinho,https://s.glbimg.com/es/sde/f/2020/08/18/1e267a7ff59ae5084d7ab501dbd5b9b7_FORMATO.png,101729,10,293,ata,Nulo,11.9,3.36,2.59,2.62,4,Athlético-PR,3,3,1,1,4,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,Lucas Braga Ribeiro,lucas-braga,Lucas Braga,https://s.glbimg.com/es/sde/f/2020/08/20/647949d36ebae12053e632bfe95815d5_FORMATO.png,99119,10,277,ata,Nulo,5.1,2.98,1.09,1.09,7,Santos,8,13,1,2,10,NA,22,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA
642,Mauricio Aníbal Isla Isla,isla,Isla,https://s.glbimg.com/es/sde/f/2020/08/28/bfa17ba766cfaa70d4c11c51304fc336_FORMATO.png,69345,10,262,lat,Nulo,1.6,8.37,0.2,2.4,5,Flamengo,7,8,NA,NA,1,NA,35,2,1,NA,NA,1,2,NA,NA,NA,NA,NA
643,Jair Ventura,jair-ventura,Jair Ventura,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,92180,10,292,tec,Provável,2.25,5.72,0.16,2.31,5,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,Chrigor Flores Moraes,chrigor,Chrigor,https://s.glbimg.com/es/sde/f/2020/08/28/123262c1e7129d7e89de9867393d1cc5_FORMATO.png,101398,10,280,ata,Nulo,0,2.25,0,2.4,1,Bragantino,2,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,Jorge Amorim de Oliveira Campos,jorginho,Jorginho,https://s.glbimg.com/es/sde/f/2020/08/27/f22f05d7c543a983042fbf2a8ce0a64a_FORMATO.png,70323,10,294,tec,Provável,1.85,7.21,-0.15,3.39,5,Coritiba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,Danilo dos Santos de Oliveira,danilo,Danilo,https://s.glbimg.com/es/sde/f/2020/09/02/e3f096d1affb1bfcebfbbfc6aa01f901_FORMATO.png,107231,10,275,mei,Nulo,2.7,1.18,0.41,0.3,2,Palmeiras,3,2,1,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
