"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","DD","GS","PI","A","CA","DS","FC","FF","FS","FD","G","I","SG","CV","FT","GC","PP","DP"
"623","Mário Sérgio Santos Costa","marinho","Marinho","https://s.glbimg.com/es/sde/f/2019/05/30/cd8a7f9b0744e105efa0a0c572d37d6f_FORMATO.png",68952,4,277,"ata","Provável",13.9,22.5,0.88,13.7,4,"Santos",NA,NA,14,2,1,7,5,3,25,4,3,NA,NA,NA,NA,NA,NA,NA
"624","Chrigor Flores Moraes","chrigor","Chrigor","https://s.glbimg.com/es/sde/f/2020/08/19/4898d3ee9478590eab8ab5d7832b0cf8_FORMATO.png",101398,4,280,"ata","Nulo",0,2,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","Andrey Nascimento dos Santos","andrey-dos-santos","Andrey dos Santos","https://s.glbimg.com/es/sde/f/2020/08/07/7110e0dc72ef4aa7c5c69faef5d5a6a8_FORMATO.png",109591,4,267,"mei","Nulo",0,1,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","Lucas Veríssimo da Silva","lucas-verissimo","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2019/05/09/77ef73e05fe5f4a5bcbf11b7577516d4_FORMATO.png",93368,4,277,"zag","Nulo",0,8.09,0,1,3,"Santos",NA,NA,13,NA,1,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png",87999,4,275,"mei","Nulo",1.1,6.11,-0.8,0,2,"Palmeiras",NA,NA,5,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"628","Uillian Correia Granemann","uillian-correia","Uillian Correia","https://s.glbimg.com/es/sde/f/2020/07/28/0e53aa2f143ac0e5e0db6e7dbe0fce14_FORMATO.png",72007,4,280,"mei","Nulo",0,4,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2020/08/17/6ea9f38df22592d8e7f2b5f53082c931_FORMATO.png",71571,4,267,"gol","Provável",3.9,8.15,0.92,3.17,3,"Vasco",1,1,30,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA
"630","Alex Alves de Lima","alex-alves","Alex Alves","https://s.glbimg.com/es/sde/f/2020/07/28/c80f00efef87f9644b9d9da2529b614c_FORMATO.png",77861,4,280,"gol","Nulo",0,1,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","Yeferson Julio Soteldo Martínez","soteldo","Soteldo","https://s.glbimg.com/es/sde/f/2020/02/28/1ad66e771f5acc6f55ab13d6cdc8b6f4_FORMATO.png",87258,4,277,"ata","Provável",0.4,6.04,-1.35,2.65,4,"Santos",NA,NA,28,NA,1,1,2,4,7,1,1,1,NA,NA,NA,NA,NA,NA
"632","Mozart Santos Batista Júnior","mozart","Mozart","https://s.glbimg.com/es/sde/f/2020/08/20/021822f8d4a1a966bfff372c6a3a3181_FORMATO.png",109627,4,294,"tec","Provável",0,4.46,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","Ricardo Ryller Ribeiro Lino Silva","ricardo-ryller","Ricardo Ryller","https://s.glbimg.com/es/sde/f/2020/07/28/7d5cee8aae697360315651bbeec6ac0b_FORMATO.png",85856,4,280,"mei","Dúvida",0,2.89,0,0.6,3,"Bragantino",NA,NA,14,NA,3,9,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","Gustavo Bonatto Barreto","barreto","Barreto","https://s.glbimg.com/es/sde/f/2020/07/28/e95902a65fad3f184265acdc8e406087_FORMATO.png",89224,4,280,"mei","Nulo",0.9,4.02,-0.98,0.9,1,"Bragantino",NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2020/02/28/084ca5caaf485fd3cbf303cda6bbd8bf_FORMATO.png",91607,4,275,"ata","Provável",0.8,11.34,-0.65,1.8,3,"Palmeiras",NA,NA,14,NA,NA,5,8,2,7,1,NA,1,NA,NA,NA,NA,NA,NA
"636","Kaio Magno Bacelar Martins","kaio-magno","Kaio Magno","https://s.glbimg.com/es/sde/f/2020/08/17/c109a1096391cd5858b3c928807a4cc9_FORMATO.png",106200,4,267,"ata","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","Felipe Jonatan Rocha Andrade","felipe-jonatan","Felipe Jonatan","https://s.glbimg.com/es/sde/f/2020/03/09/0b840af999aed1a7ec1a7a35dee46abc_FORMATO.png",101708,4,277,"lat","Provável",11.8,11.9,1.89,6.75,4,"Santos",NA,NA,34,NA,NA,14,6,3,8,NA,1,NA,1,NA,NA,NA,NA,NA
"638","Andrew Erik Feitosa","morato","Morato","https://s.glbimg.com/es/sde/f/2020/07/28/45ddb78d5fe4e30bced22de0add70650_FORMATO.png",86227,4,280,"ata","Provável",-0.6,3.29,-0.75,1.18,4,"Bragantino",NA,NA,30,NA,NA,1,4,6,4,2,NA,1,NA,NA,NA,NA,NA,NA
"639","Felipe de Oliveira Conceição","felipe-conceicao","Felipe Conceição","https://s.glbimg.com/es/sde/f/2020/08/07/be43162d455c480219086e63376e05e6_FORMATO.png",90437,4,280,"tec","Provável",3.48,6.33,0.44,3.02,4,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","Marcos Rogério Ricci Lopes","para","Pará","https://s.glbimg.com/es/sde/f/2019/08/06/9d5025e7dec263206b72d3a08d034ef9_FORMATO.png",62086,4,277,"lat","Provável",6.4,8.53,1.02,3.38,4,"Santos",NA,NA,26,NA,NA,9,6,3,4,1,NA,1,1,NA,NA,NA,NA,NA
"641","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png",95799,4,280,"ata","Provável",-1,12.35,-1.35,3.37,4,"Bragantino",NA,NA,33,1,1,5,4,4,9,3,NA,1,NA,NA,NA,NA,NA,NA
"642","Aderlan de Lima Silva","aderlan","Aderlan","https://s.glbimg.com/es/sde/f/2020/07/28/10421e422ea8a27f59d89f98423c8dab_FORMATO.png",88423,4,280,"lat","Provável",6.3,10.7,1.26,4.37,4,"Bragantino",NA,NA,40,NA,NA,23,9,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"643","Ivonei Júnior da Silva Rabelo","ivonei","Ivonei","https://s.glbimg.com/es/sde/f/2020/03/09/859fa63ec948e919f0ec5bddb51d2bb6_FORMATO.png",105899,4,277,"mei","Nulo",0,1.14,0,0.9,1,"Santos",NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2020/08/07/30c87e07fe73b6315d5dd92b27e9ea12_FORMATO.png",90768,4,280,"zag","Dúvida",3.4,2.44,0.69,0.7,3,"Bragantino",NA,NA,9,NA,1,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2020/02/28/4d9d7f15b47033ac09c8e32e9b963227_FORMATO.png",69040,4,277,"gol","Nulo",0,6.43,0,2.93,3,"Santos",4,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","Matheus Sousa de Jesus","matheus-jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png",95335,4,280,"mei","Provável",-0.9,4.88,-0.54,0.7,4,"Bragantino",NA,NA,24,NA,2,5,8,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"647","Alerrandro Barra Mansa Realino de Souza","alerrandro","Alerrandro","https://s.glbimg.com/es/sde/f/2020/07/28/e7ad33aff8b2ab2890e6f1e782d86362_FORMATO.png",101715,4,280,"ata","Provável",11.5,10.49,2.86,6.32,4,"Bragantino",NA,NA,15,NA,NA,3,4,3,7,2,2,3,NA,NA,1,NA,NA,NA
"648","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2020/08/11/56999db7c665007bbfe8c1e1b0e76f8d_FORMATO.png",93882,4,280,"gol","Provável",5.1,1.96,1.22,0.07,4,"Bragantino",3,5,22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","Douglas Alan Schuck Friedrich","douglas-friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2020/07/23/8673aa3ad493dd8b6692cdcf7143b3e2_FORMATO.png",78584,4,265,"gol","Contundido",-0.5,9.99,-0.97,4.6,3,"Bahia",3,1,22,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"650","Dylan Felipe Borrero Caicedo","borrero","Borrero","https://s.glbimg.com/es/sde/f/2020/02/28/57f65d42b296ab52f9bd8d9270f9ff73_FORMATO.png",106843,4,282,"mei","Nulo",0,4,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","Victor Hugo Santana Carvalho","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/07/28/51d0ea8bb18b7deb239ab41038d9cf2a_FORMATO.png",95770,4,280,"mei","Contundido",0,3,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","Bruno Nunes de Barros","bruno-tubarao","Bruno Tubarão","https://s.glbimg.com/es/sde/f/2020/07/28/463ff91ecdd216754f963fbe0244e831_FORMATO.png",93637,4,280,"mei","Nulo",-0.2,1.61,-0.39,0.53,4,"Bragantino",NA,NA,9,NA,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Leonardo Javier Realpe Montaño","realpe","Realpe","https://s.glbimg.com/es/sde/f/2020/07/28/b2e83687d1e3ee5357f4fde25603a389_FORMATO.png",106299,4,280,"zag","Nulo",0,4,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Claudio Luiz Rodrigues Parisi Leonel","claudinho","Claudinho","https://s.glbimg.com/es/sde/f/2020/07/28/552853b4ec9d01e9cfe52d7863da96fd_FORMATO.png",92630,4,280,"ata","Provável",5.4,13.05,0.64,5.57,4,"Bragantino",NA,NA,35,NA,NA,10,1,3,7,2,1,NA,NA,NA,NA,NA,NA,NA
"655","Gustavo Henrique Santos","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2020/07/16/16c2244142496297f68b7e500836bf2b_FORMATO.png",107963,4,282,"zag","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Weverton Guilherme da Silva Souza","weverton","Weverton","https://s.glbimg.com/es/sde/f/2020/07/28/98ed816e6bc98070a63fcc74d25eca77_FORMATO.png",104625,4,280,"lat","Nulo",0,1.26,0,-0.05,2,"Bragantino",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","Anderson Pedro Nunes da Silva Campos","anderson","Anderson","https://s.glbimg.com/es/sde/f/2020/07/23/d754afbf0688120fadf03222730e5233_FORMATO.png",38001,4,265,"gol","Provável",1.1,2.58,-0.42,1.1,1,"Bahia",1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Leonardo Rech Ortiz","leo-ortiz","Léo Ortiz","https://s.glbimg.com/es/sde/f/2020/07/28/090452058da707cf73facf6249235bfb_FORMATO.png",97867,4,280,"zag","Provável",-0.9,7.25,-1.93,4.18,4,"Bragantino",NA,NA,13,NA,NA,9,6,1,4,1,1,NA,NA,NA,NA,NA,NA,NA
"659","Robson José Brilhante Martins","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/07/28/24d96e13fa7243a3ebaa5bf8a94bcdfd_FORMATO.png",97461,4,280,"ata","Nulo",5.5,2.86,1.44,2.2,3,"Bragantino",NA,NA,2,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Ernando Rodrigues Lopes","ernando","Ernando","https://s.glbimg.com/es/sde/f/2020/07/23/64f95e587c904e0e5980af5e1af88314_FORMATO.png",49651,4,265,"zag","Provável",-0.5,6.48,-1.52,4.97,3,"Bahia",NA,NA,13,NA,NA,2,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA
"661","Tomás Esteban Cuello","cuello","Cuello","https://s.glbimg.com/es/sde/f/2020/07/28/1eeacbdffc5dd751f52728c41e6c3146_FORMATO.png",98909,4,280,"mei","Nulo",0,2,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Alex de Oliveira Nascimento","alex","Alex","https://s.glbimg.com/es/sde/f/2020/08/07/e9b07248f2b01b45f668b74c83d6e068_FORMATO.png",101600,4,277,"zag","Nulo",4.8,2.48,1.22,3.15,2,"Santos",NA,NA,7,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"663","Thonny Anderson da Silva Carvalho","thonny-anderson","Thonny Anderson","https://s.glbimg.com/es/sde/f/2020/07/28/50ffd2282fd3da3693e850891d65327e_FORMATO.png",101484,4,280,"mei","Contundido",0,6,0,0,0,"Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2020/08/18/9f6da34da7ac0631c9afed103aa945d0_FORMATO.png",70360,4,282,"ata","Dúvida",0,8,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Lincoln Corrêa dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2020/07/21/89095e06a56aa2963d7afa7929bcbd02_FORMATO.png",100065,4,262,"ata","Nulo",0,4,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Matheus Soares Thuler","thuler","Thuler","https://s.glbimg.com/es/sde/f/2020/07/21/c1d622890e9831d7d8ea5d180ec25470_FORMATO.png",100125,4,262,"zag","Nulo",0,4,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","José Fernando Viana de Santana","fernandao","Fernandão","https://s.glbimg.com/es/sde/f/2020/07/23/5ace39f85dd3b6decabc7e92c380e9cf_FORMATO.png",62033,4,265,"ata","Nulo",0,6,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Hélio Júnio Nunes de Castro","helinho","Helinho","https://s.glbimg.com/es/sde/f/2019/04/01/a4da339bedf52e7e79df80fd1914f6da_FORMATO.png",102598,4,276,"ata","Nulo",1.8,3.4,0.26,1.15,2,"São Paulo",NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Matheus França Silva","matheuzinho","Matheuzinho","https://s.glbimg.com/es/sde/f/2020/03/03/c3634cab50166de94d02500e557e0be7_FORMATO.png",101727,4,262,"lat","Dúvida",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Severino do Ramo Clementino da Silva","nino-paraiba","Nino Paraíba","https://s.glbimg.com/es/sde/f/2020/07/23/73b5168e7153d03026f7793518fe9dd9_FORMATO.png",68808,4,265,"lat","Provável",0,9.39,0,5.95,2,"Bahia",NA,NA,16,NA,NA,8,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"671","Elton Júnior Melo Ataíde","elton","Elton","https://s.glbimg.com/es/sde/f/2020/07/23/6bddafb802eca51fa3ab23c76e52a1b1_FORMATO.png",71719,4,265,"mei","Nulo",-0.1,3.72,-1.28,-0.1,1,"Bahia",NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","João Lucas de Almeida Carvalho","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2020/07/21/18411dbbf7fa68ca337d4cc0fba7b2d9_FORMATO.png",104257,4,262,"lat","Contundido",-3.9,4.17,-2.61,3.55,2,"Flamengo",NA,NA,12,NA,1,4,6,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA
"673","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2020/07/24/4a3f794325acc2d6bd02a0c556444c2d_FORMATO.png",74140,4,265,"ata","Provável",9,9.8,1.3,6.8,3,"Bahia",NA,NA,18,1,NA,6,1,2,7,3,NA,NA,NA,NA,1,NA,NA,NA
"674","Vinícius de Souza Costa","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2020/07/21/6488924ff7580441b41df99682592fb8_FORMATO.png",105199,4,262,"mei","Nulo",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","Hugo Moura Arruda da Silva","hugo-moura","Hugo Moura","https://s.glbimg.com/es/sde/f/2020/07/21/eeb09d2fb859b41fc44b71ceb48e9ad0_FORMATO.png",101594,4,262,"mei","Nulo",0,3,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","Anderson Luiz de Carvalho","nene","Nenê","https://s.glbimg.com/es/sde/f/2020/08/11/f3df6bdc76524f571ea66cc968ab62af_FORMATO.png",38913,4,266,"mei","Provável",7,12.61,-0.24,6.9,4,"Fluminense",NA,NA,47,NA,1,3,4,3,9,2,3,NA,NA,NA,NA,NA,NA,NA
"677","Kaio Jorge Pinto Ramos","kaio-jorge","Kaio Jorge","https://s.glbimg.com/es/sde/f/2020/03/09/2863be83eb651b5fcae91f0fa484d0b1_FORMATO.png",103445,4,277,"ata","Provável",2.7,4.67,0.17,1.93,4,"Santos",NA,NA,5,NA,1,6,7,5,6,1,NA,1,NA,NA,NA,NA,NA,NA
"678","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png",38279,4,356,"ata","Provável",9.7,6.72,2.59,2.55,4,"Fortaleza",NA,NA,5,NA,NA,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA
"679","Everson Felipe Marques Pires","everson","Everson","https://s.glbimg.com/es/sde/f/2020/02/28/bd376738423bc2c93c3f93268e3f0657_FORMATO.png",72294,4,277,"gol","Nulo",0,11,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2019/03/22/c0caa3f398373f554d289ace20f955ec_FORMATO.png",72372,4,356,"gol","Provável",-3.2,1.34,-1.61,0.03,4,"Fortaleza",1,4,39,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"681","Rogério Ceni","rogerio-ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2019/09/27/75459ae60b5baaac5178846f60fbfbed_FORMATO.png",97341,4,356,"tec","Provável",5.31,6.03,0.86,2.53,4,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2020/03/09/73ed5ab3cb9b56aecea70945f57d3adf_FORMATO.png",73974,4,277,"mei","Provável",-1.3,10.84,-1.45,3.75,4,"Santos",NA,NA,20,1,1,13,5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Fernando Uribe Hincapié","uribe","Uribe","https://s.glbimg.com/es/sde/f/2019/05/30/b108b602d840b36b81509e4c29870b37_FORMATO.png",78415,4,277,"ata","Nulo",0,3.33,0,0.6,1,"Santos",NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA
"684","Jonathan Copete Valencia","copete","Copete","https://s.glbimg.com/es/sde/f/2019/03/28/8b877a8c4ad54095a090c72a16cdb129_FORMATO.png",77959,4,277,"ata","Nulo",0,4,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2020/02/28/797ea157d220381c5808fcaa35ab969f_FORMATO.png",78077,4,277,"lat","Nulo",0,4.26,0,-0.4,1,"Santos",NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"686","Jean Mota Oliveira de Sousa","jean-mota","Jean Mota","https://s.glbimg.com/es/sde/f/2020/03/09/c51996a402c33b6efe07a6e733476941_FORMATO.png",78548,4,277,"mei","Dúvida",3,4.02,-0.18,1.4,2,"Santos",NA,NA,3,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Ronaldo da Silva Souza","ronaldo","Ronaldo","https://s.glbimg.com/es/sde/f/2020/07/20/dc33647201f8156e6ccfacd8ecd1cf1d_FORMATO.png",92981,4,265,"mei","Provável",-0.3,2.3,-0.22,-0.17,3,"Bahia",NA,NA,8,NA,1,5,11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Luiz Felipe do Nascimento dos Santos","luiz-felipe","Luiz Felipe","https://s.glbimg.com/es/sde/f/2020/03/09/981499da2df970e3aa062fabcbf2f745_FORMATO.png",79035,4,277,"zag","Contundido",0,4.39,0,-0.1,1,"Santos",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Flávio Medeiros da Silva","flavio","Flávio","https://s.glbimg.com/es/sde/f/2020/07/23/2e933c61b3af3ba4cb2a4ddb6da0ce98_FORMATO.png",91102,4,265,"mei","Nulo",0,7.14,0,6.1,1,"Bahia",NA,NA,6,NA,NA,6,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"690","Igor Vinícius de Souza","igor-vinicius","Igor Vinícius","https://s.glbimg.com/es/sde/f/2019/04/01/882d97a0ed3a028f3c489768c79b7268_FORMATO.png",95466,4,276,"lat","Dúvida",-0.3,4.19,-0.51,0.2,2,"São Paulo",NA,NA,11,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Luan Peres Petroni","luan-peres","Luan Peres ","https://s.glbimg.com/es/sde/f/2019/09/16/6a774b65d32e1e3586030adb069316e3_FORMATO.png",84847,4,277,"zag","Provável",5.9,6.7,0.85,3.65,4,"Santos",NA,NA,14,1,NA,4,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA
"692","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2020/02/28/84228574413957408f18e14b94d2aa81_FORMATO.png",86797,4,277,"ata","Nulo",0,6,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png",85425,4,277,"gol","Provável",21.6,8.2,6.2,11.55,2,"Santos",5,1,9,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"694","Jobson Souza Santos","jobson","Jobson","https://s.glbimg.com/es/sde/f/2019/09/21/78ffca0f8c20a94cf8b5e9109bea47c6_FORMATO.png",93377,4,277,"mei","Dúvida",5.6,5.41,1.36,2.63,3,"Santos",NA,NA,9,NA,NA,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Tailson Pinto Gonçalves","tailson","Tailson","https://s.glbimg.com/es/sde/f/2020/02/28/6a3d988146a39cccc9f2572d2d1235f8_FORMATO.png",104578,4,277,"ata","Nulo",1.7,2.79,0.35,1.03,3,"Santos",NA,NA,4,NA,NA,3,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2020/03/09/7526bffb5ffcf8710f171fa2fbd3284a_FORMATO.png",94044,4,277,"gol","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Alexandre Rodrigues da Silva","alexandre-pato","Alexandre Pato","https://s.glbimg.com/es/sde/f/2019/03/29/eeca6b8bc1af0980d000db756e4c61ec_FORMATO.png",49675,4,276,"ata","Nulo",0,11,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Sandry Roberto Santos Goes","sandry","Sandry","https://s.glbimg.com/es/sde/f/2020/03/09/8bf582cd91832a1415dc460fd233c490_FORMATO.png",104580,4,277,"mei","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Fernando Diniz Silva","fernando-diniz","Fernando Diniz","https://s.glbimg.com/es/sde/f/2019/10/03/6d8ae397f0417ad0faa735bc5f9c21d5_FORMATO.png",72391,4,276,"tec","Provável",4.24,8.34,0.62,3.79,3,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2020/03/09/54fa3d697fc129a0e755c94b10fedd38_FORMATO.png",94156,4,277,"mei","Provável",3.9,7.58,0.3,2.63,4,"Santos",NA,NA,19,NA,NA,9,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"701","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2019/04/01/c8c4cd4fac733c4fba030044eefbd05a_FORMATO.png",73620,4,276,"zag","Provável",2.8,9.28,0.2,2.17,3,"São Paulo",NA,NA,10,NA,1,3,2,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA
